timestamp;actual;predicted
71;[1, 3, 4];[1, 2, 3, 4]
72;[1, 3, 4];[0, 2, 3, 4]
73;[1, 3, 4];[0, 1, 2, 4]
74;[3];[2, 3, 4]
75;[2];[0, 2, 3, 4]
76;[1, 3, 4];[0, 1, 3, 4]
77;[0, 2];[0, 2, 3, 4]
78;[1, 3, 4];[1, 2]
79;[2];[0, 2, 3, 4]
80;[0];[0, 3, 4]
81;[1, 3, 4];[0, 1, 2, 4]
82;[1, 3, 4];[0, 1, 3, 4]
83;[0, 2];[0, 2, 3, 4]
84;[1, 3, 4];[1, 2, 3, 4]
85;[0, 2];[0, 3, 4]
86;[2, 3, 4];[0, 1, 2, 4]
87;[1, 3, 4];[0, 1, 2, 4]
88;[2, 3];[0, 2, 3, 4]
89;[1, 3, 4];[1, 2, 3, 4]
90;[0];[4]
91;[1, 3, 4];[0, 2, 3, 4]
92;[1, 3, 4];[1, 2, 4]
93;[1, 2, 3, 4];[1, 2, 3, 4]
94;[1, 3, 4];[0, 1, 2, 4]
95;[0, 2];[0, 2, 3, 4]
96;[1, 3, 4];[0, 2, 3, 4]
97;[1, 3, 4];[1, 3, 4]
98;[1, 3, 4];[0, 1, 2, 3, 4]
99;[0, 2];[0, 3, 4]
100;[0, 2];[0, 2, 3, 4]
101;[1, 3, 4];[0, 2, 3, 4]
102;[2, 3];[0, 1, 3, 4]
103;[1, 2, 3, 4];[0, 2, 3, 4]
104;[2];[0, 2, 3, 4]
105;[1, 3, 4];[0, 1, 2, 4]
106;[0];[4]
107;[1, 3, 4];[1, 2, 3, 4]
108;[1, 3, 4];[0, 2, 3, 4]
109;[0, 2];[0, 2, 3, 4]
110;[2];[0, 2, 3, 4]
111;[1, 3, 4];[0, 1, 2, 4]
112;[1, 3, 4];[0, 1, 2, 4]
113;[2];[0, 1, 3, 4]
114;[1, 3, 4];[1, 2, 3, 4]
115;[1, 3, 4];[0, 1, 2, 3]
116;[1, 3, 4];[0, 1, 2, 3]
117;[3, 4];[0, 2, 3, 4]
118;[1, 3, 4];[1, 2, 4]
119;[0, 2];[0, 2, 3, 4]
120;[0, 2];[0, 2, 3, 4]
121;[0];[3, 4]
122;[0, 2];[0, 2, 3, 4]
123;[1, 3, 4];[0, 2, 3, 4]
124;[0];[0, 3, 4]
125;[0, 2];[0, 2, 3, 4]
126;[0, 2];[0, 2, 3, 4]
127;[0, 2];[0, 2, 3, 4]
128;[1, 3, 4];[0, 1, 2, 3, 4]
129;[2, 3, 4];[0, 2, 3, 4]
130;[1, 3, 4];[1, 2, 3, 4]
131;[1, 3, 4];[0, 1, 2, 4]
132;[0, 2];[0, 2, 3, 4]
133;[1, 2, 3, 4];[0, 1, 2, 3, 4]
134;[3, 4];[0, 2, 3, 4]
135;[1, 2, 3, 4];[0, 2, 3, 4]
136;[0, 2];[0, 3, 4]
137;[1];[4]
138;[1, 3, 4];[0, 1, 3, 4]
139;[1, 3, 4];[0, 1, 2, 4]
140;[0, 2];[0, 2, 3, 4]
141;[0, 2];[0, 2, 4]
142;[0, 2];[0, 2, 3, 4]
143;[1, 3, 4];[1, 2, 4]
144;[1, 3, 4];[0, 1, 2, 3, 4]
145;[2, 3, 4];[0, 2, 3, 4]
146;[0, 2];[0, 2, 3, 4]
147;[0, 2];[0, 2, 3, 4]
148;[2, 3, 4];[0, 2, 3, 4]
149;[1, 3, 4];[0, 1, 3, 4]
150;[0, 2];[0, 2, 3, 4]
151;[1, 4];[1, 4]
152;[0];[0, 3, 4]
153;[1, 3, 4];[0, 1, 2, 3]
154;[1, 3, 4];[0, 1, 2, 4]
155;[1, 3, 4];[0, 1, 2, 3, 4]
156;[2];[0, 2, 3, 4]
157;[3, 4];[0, 1, 2, 4]
158;[1, 3, 4];[0, 1, 2, 4]
159;[3, 4];[0, 1, 2, 4]
160;[1, 3, 4];[0, 2, 4]
161;[1, 3, 4];[0, 1, 2, 3, 4]
162;[1, 3, 4];[1, 2, 4]
163;[1, 3, 4];[0, 1, 2, 3, 4]
164;[1, 4];[2]
165;[1, 4];[2]
166;[1, 3, 4];[1, 2, 3, 4]
167;[1, 3, 4];[1, 2, 3, 4]
168;[1, 3, 4];[0, 1, 2, 4]
169;[0, 2];[0, 4]
170;[1];[2]
171;[0, 2];[0, 2, 3, 4]
172;[1, 3, 4];[0, 2, 3, 4]
173;[2];[0, 1, 3, 4]
174;[1, 3, 4];[0, 2, 3, 4]
175;[1, 3, 4];[0, 1, 3, 4]
176;[0, 2];[0, 3, 4]
177;[1, 3, 4];[1, 2, 4]
178;[1, 3, 4];[0, 2, 3, 4]
179;[1, 3, 4];[0, 2, 3, 4]
180;[1, 3, 4];[0, 2, 3, 4]
181;[2, 3, 4];[1, 2, 3, 4]
182;[1, 3, 4];[0, 2, 3, 4]
183;[0, 2, 3];[0, 2, 3, 4]
184;[1, 3, 4];[1, 2, 4]
185;[0];[0, 3, 4]
186;[0, 2];[0, 2, 3, 4]
187;[0, 1, 3, 4];[0, 1, 2, 3]
188;[1, 3, 4];[0, 1, 2, 4]
189;[1, 3, 4];[0, 1, 2, 4]
190;[2, 3, 4];[1, 2, 3, 4]
191;[0, 2];[0, 2, 3, 4]
192;[1, 3, 4];[0, 2, 3, 4]
193;[0, 2];[0, 3, 4]
194;[3, 4];[0, 1, 2, 4]
195;[3, 4];[0, 1, 2, 4]
196;[0, 2];[0, 3, 4]
197;[0, 2];[0, 2, 3, 4]
198;[0, 2];[0, 2, 3, 4]
199;[0];[0, 2, 3, 4]
200;[0, 2];[0, 2, 3, 4]
201;[1, 3, 4];[0]
202;[1, 3, 4];[1]
203;[1, 3, 4];unknwon
204;[1, 3, 4];unknwon
205;[0, 2];[4]
206;[1, 3, 4];unknwon
207;[0, 2];unknwon
208;[0, 2];[0]
209;[1, 3, 4];unknwon
210;[0, 2];[4]
211;[1, 3, 4];[0]
212;[1, 3, 4];[0]
213;[0];[0]
214;[0];[0]
215;[1, 2, 3, 4];[2]
216;[2];unknwon
217;[0, 2];unknwon
218;[1, 3, 4];[0]
219;[0, 2];[0]
220;[1, 3, 4];[2]
221;[0, 2];unknwon
222;[1, 3, 4];[4]
223;[1, 3, 4];[4]
224;[1, 3, 4];[1]
225;[1];unknwon
226;[2];unknwon
227;[0, 2];[3]
228;[0, 2];[3]
229;[1, 3, 4];[0, 2]
230;[2, 3];unknwon
231;[1, 3, 4];[0]
232;[1, 3, 4];[0]
233;[1, 3, 4];[0, 2]
234;[0, 2];unknwon
235;[2];unknwon
236;[0, 2];[0]
237;[1, 3, 4];[1]
238;[1, 3, 4];[0]
239;[0, 2];[3]
240;[0, 2];[0, 3, 4]
241;[1, 3, 4];[4]
242;[1, 3, 4];[2, 4]
243;[1, 3, 4];[1]
244;[1, 4];unknwon
245;[0];unknwon
246;[0];unknwon
247;[0, 2];unknwon
248;[1, 3, 4];[3]
249;[1, 3, 4];unknwon
250;[0, 2];unknwon
251;[1, 4];[1]
252;[1, 3, 4];unknwon
253;[1, 3, 4];unknwon
254;[0, 2];[0]
255;[0];[0]
256;[1, 3, 4];[1]
257;[0, 2];[0]
258;[0, 2];[3, 4]
259;[0, 2];[0, 3]
260;[1, 3, 4];[4]
261;[1, 3, 4];unknwon
262;[1, 3, 4];[1, 2]
263;[1, 3, 4];[1]
264;[0, 2, 3];unknwon
265;[1, 3, 4];unknwon
266;[1, 3, 4];unknwon
267;[0, 2];unknwon
268;[1, 3, 4];unknwon
269;[1, 3, 4];[4]
270;[1, 3, 4];unknwon
271;[0, 2];unknwon
272;[0, 2];[3]
273;[1, 3, 4];[1]
274;[1, 3, 4];[0]
275;[1, 3, 4];[4]
276;[1, 3, 4];[1]
277;[1, 4];unknwon
278;[1, 3, 4];[3]
279;[2];unknwon
280;[2];unknwon
281;[1, 3, 4];[4]
282;[0, 2];[0]
283;[1, 3, 4];[4]
284;[0, 2, 3];unknwon
285;[0, 2];[0]
286;[1, 3, 4];unknwon
287;[1, 3, 4];unknwon
288;[2];unknwon
289;[1, 3, 4];unknwon
290;[1, 2, 3, 4];[1]
291;[0];unknwon
292;[1, 3, 4];[4]
293;[1, 3, 4];[0]
294;[1, 3, 4];unknwon
295;[3, 4];unknwon
296;[2, 3, 4];unknwon
297;[1, 3, 4];[4]
298;[2];unknwon
299;[1, 3, 4];[3]
300;[1, 3, 4];[0, 1, 3, 4]
301;[1, 3, 4];[1]
302;[1];unknwon
303;[1, 3, 4];unknwon
304;[1, 3, 4];unknwon
305;[1, 3, 4];[1, 3]
306;[1, 3, 4];[1, 3]
307;[1, 4];unknwon
308;[1, 3, 4];[0, 1, 3]
309;[1, 3, 4];unknwon
310;[2, 3];[0, 2, 3, 4]
311;[0, 2];[0]
312;[0, 2];[2]
313;[1, 3, 4];[0, 3]
314;[2];unknwon
315;[1, 3, 4];[1]
316;[0, 2];[0, 2, 3, 4]
317;[1, 3, 4];[1, 3]
318;[0];unknwon
319;[1, 3, 4];unknwon
320;[0];[0]
321;[0, 2];unknwon
322;[1, 2, 3, 4];unknwon
323;[1, 3, 4];[0, 1, 3, 4]
324;[1, 3, 4];[0, 3]
325;[2, 3, 4];unknwon
326;[1, 3, 4];[1, 4]
327;[1];unknwon
328;[0];unknwon
329;[1, 3, 4];[1, 3]
330;[0, 2];[0, 2, 3, 4]
331;[1, 3, 4];unknwon
332;[1, 3, 4];[0, 1, 2, 4]
333;[1, 3, 4];[3]
334;[2];unknwon
335;[1, 3, 4];[0, 2, 4]
336;[3, 4];[0]
337;[0, 2];[0, 3, 4]
338;[1, 3, 4];unknwon
339;[1, 3, 4];[0, 2, 4]
340;[0, 2];unknwon
341;[1, 3, 4];[1, 3]
342;[1, 3, 4];[NP2]
343;[1, 3, 4];[0, 1, 2, 3, 4]
344;[1, 3, 4];[NP2]
345;[1, 3, 4];[4]
346;[0, 2];[0, 2, 3]
347;[1, 2, 3, 4];[0]
348;[1, 3, 4];[0, 1, 2, 4]
349;[1, 3, 4];[3]
350;[1, 3, 4];[0, 1, 2, 4]
351;[1, 3, 4];unknwon
352;[0, 2];unknwon
353;[0, 2];[0, 2, 3, 4]
354;[2, 3];[1]
355;[1, 3, 4];unknwon
356;[0, 2];unknwon
357;[1, 3, 4];[4]
358;[1, 3, 4];[0, 2, 3]
359;[2, 3];unknwon
360;[3, 4];unknwon
361;[0];unknwon
362;[1, 3, 4];[NP2]
363;[0, 2];[0, 2, 3, 4]
364;[3, 4];unknwon
365;[1, 3, 4];[0]
366;[1, 3, 4];[0, 2, 3]
367;[1, 3, 4];[3]
368;[1, 3, 4];[0, 1, 2, 4]
369;[2];unknwon
370;[1, 3, 4];[NP2]
371;[1, 3, 4];[0, NP2, 3, 4]
372;[0, 2];[0, 2, 3, 4]
373;[2];unknwon
374;[0];[0, 4]
375;[0, 2];[0, 2, 3, 4]
376;[1, 4];[1, 2, 4]
377;[1, 3, 4];[4]
378;[1, 3, 4];[NP2]
379;[1, 3, 4];unknwon
380;[1, 3, 4];[NP4]
381;[1, 3, 4];[NP4]
382;[0, 2, 3];[0]
383;[1, 3, 4];[0, 1, 2, 3]
384;[0, 2];[2, 3, 4]
385;[0, 2];[0, 2]
386;[0, 2];unknwon
387;[1, 4];unknwon
388;[1, 3, 4];[1, 2, 3]
389;[0, 2];[3]
390;[1, 3, 4];[1]
391;[2];unknwon
392;[1, 3, 4];unknwon
393;[0, 2];[0, 3, 4]
394;[1, 3, 4];[NP2]
395;[0, 2];[0, 2, 3, 4]
396;[1, 3, 4];unknwon
397;[0, 2];unknwon
398;[1, 3, 4];[0, 1, 2, 3, 4]
399;[0, 2];unknwon
400;[1, 3, 4];[NP1]
401;[1, 3, 4];[NP4]
402;[1, 3, 4];[0]
403;[1, 3, 4];unknwon
404;[0, 2];unknwon
405;[0, 2];unknwon
406;[1, 3, 4];[1]
407;[1, 3, 4];[NP2]
408;[1, 3, 4];unknwon
409;[1, 3, 4];[NP2, NP4]
410;[0, 2];[NP9]
411;[1, 3, 4];[0, NP2, 3, 4]
412;[1, 2, 3, 4];unknwon
413;[1, 3, 4];unknwon
414;[1, 3, 4];unknwon
415;[0, 2];[NP9]
416;[2];[NP8]
417;[0];unknwon
418;[0, 2];[0, 4, NP6]
419;[1, 3, 4];[2, NP4]
420;[1, 2, 3, 4];[NP8]
421;[1, 3, 4];[1, 3]
422;[2];unknwon
423;[1, 3, 4];[0, NP2, 3]
424;[1, 4];unknwon
425;[0, 2];[2, NP9]
426;[1, 3, 4];[NP2]
427;[1, 3, 4];[NP2]
428;[0];unknwon
429;[1, 3, 4];[0, NP2, 3]
430;[0];[0]
431;[0, 2];unknwon
432;[1, 3, 4];[0]
433;[0, 2];[0]
434;[1, 3, 4];[1]
435;[3, 4];unknwon
436;[2];[NP11]
437;[1, 3, 4];[NP1]
438;[2];[NP11]
439;[0, 2];[NP6]
440;[1, 3, 4];[0, 1, 2, 3]
441;[1, 3, 4];unknwon
442;[0, 2];[NP9]
443;[1, 3, 4];[4]
444;[1, 3, 4];[0, 1, 2, 3, 4]
445;[1, 4];[1, 2, 4]
446;[1, 3, 4];[1, 3]
447;[1, 3, 4];[NP7]
448;[0];unknwon
449;[1, 3, 4];[1, NP2, NP4]
450;[2];[NP5, NP11]
451;[2];[NP11, NP8]
452;[0, 2];[NP9, NP11]
453;[0, 2];[NP11]
454;[1, 3, 4];unknwon
455;[1, 3, 4];[NP7]
456;[1, 3, 4];[NP2, NP4]
457;[0, 2];[NP9]
458;[1, 2, 3, 4];[NP15]
459;[1, 3, 4];unknwon
460;[1, 3, 4];[NP7]
461;[1, 4];[1, 4]
462;[1, 3, 4];[4]
463;[0];[0]
464;[1, 3, 4];[0]
465;[0, 2];[0]
466;[0, 2];[NP11, NP9]
467;[1, 3, 4];[NP7]
468;[1, 3, 4];[NP2, NP15, NP4]
469;[1, 3, 4];unknwon
470;[1, 3, 4];[NP4]
471;[1, 3, 4];[1, NP15, 3]
472;[1, 3, 4];[NP15]
473;[1, 3, 4];[NP15]
474;[1, 3, 4];unknwon
475;[0, 2];[NP9, NP11]
476;[1, 3, 4];unknwon
477;[1, 3, 4];[NP13, NP15]
478;[1, 3, 4];[0, 1, NP15, 4]
479;[2];[NP11, NP8]
480;[0, 2];[0]
481;[1, 3, 4];[0, 1, 2, NP15, 3, 4]
482;[0, 1, 2, 3, 4];[NP15]
483;[1, 2, 3, 4];[NP15]
484;[1, 3, 4];[0, NP2, NP15, 3, 4]
485;[2];[NP11]
486;[0];[0, NP16]
487;[1, 3, 4];[NP13, NP15]
488;[0, 2];[NP3, NP9]
489;[1, 3, 4];[1, NP15, 3]
490;[0, 2];[0]
491;[1, 3, 4];[NP13, NP15]
492;[1, 3, 4];[0, NP15]
493;[2];[NP11]
494;[0];[0]
495;[1, 3, 4];[1, NP15]
496;[1, 3, 4];[NP15, NP1]
497;[1, 3, 4];[NP4, NP7]
498;[1, 3, 4];[NP2, NP15]
499;[2];[NP5, NP6]
500;[1, 2, 3, 4];[NP15]
501;[1, 3, 4];[NP10]
502;[0, 2];[0, 3, 4, NP9, NP11]
503;[0, 2];[NP12]
504;[1, 3, 4];[NP2, NP15]
505;[1, 3, 4];unknwon
506;[0, 2];unknwon
507;[1, 3, 4];unknwon
508;[0, 2];[0, 3, NP9, NP12]
509;[1, 3, 4];[NP15, NP4, NP1]
510;[1, 3, 4];[1, 4]
511;[0, 2];[0, 4, NP6]
512;[1, 3, 4];[NP2, NP15]
513;[0];[NP18]
514;[1, 3, 4];[1, NP15]
515;[0, 2];[0]
516;[1, 4];unknwon
517;[1, 3, 4];[NP15, NP4, 4, NP10]
518;[1, 3, 4];unknwon
519;[2];unknwon
520;[1, 3, 4];[NP15]
521;[1, 3, 4];[0, NP15, 4, NP1]
522;[1, 3, 4];[NP2, NP15]
523;[0, 2];[0, 3]
524;[2];[NP6]
525;[1, 2, 3, 4];[NP15, NP10]
526;[1, 3, 4];[NP15]
527;[0, 2];[NP6, NP9]
528;[1, 3, 4];[1, NP15, 3]
529;[2];[NP11]
530;[1, 3, 4];[NP4, NP7]
531;[1, 3, 4];[0, 1, 2, NP15, 4]
532;[0, 2];[0, NP9]
533;[0, 2];[NP9]
534;[1, 3, 4];unknwon
535;[1, 3, 4];[1, NP2, NP15, NP4]
536;[0, 2, 3];[NP3, NP9]
537;[0, 2];[NP9]
538;[1, 3, 4];[NP14, NP15]
539;[1, 3, 4];[NP2, NP15]
540;[0, 2];unknwon
541;[1, 4];[1]
542;[0, 2];[NP6]
543;[0, 2];[NP11, NP9]
544;[1, 3, 4];[NP15]
545;[0, 2];[NP9]
546;[2, 3, 4];[NP3, NP15]
547;[0, 2];[NP6]
548;[0, 2];[0, 3]
549;[2];[NP5]
550;[1, 3, 4];[NP2, NP15, 3]
551;[1, 3, 4];[NP15, NP4, NP10]
552;[0, 2];[NP9]
553;[1, 3, 4];[0, NP2, NP15, 3, 4]
554;[0, 2];[NP9, NP11]
555;[1, 3, 4];[NP15, NP4, 4, NP10]
556;[1, 3, 4];[1, NP15, 3]
557;[2, 3, 4];[NP15, NP11, NP8]
558;[0];[NP18]
559;[1, 3, 4];[1, NP15]
560;[2, 3];[NP11, NP8]
561;[1, 3, 4];[0, 1, NP15]
562;[1, 3, 4];[NP10]
563;[0, 2];unknwon
564;[1, 3, 4];[NP19]
565;[2];[NP11]
566;[1, 3, 4];[NP15]
567;[0, 2];[NP9]
568;[0, 2];[NP6]
569;[1, 3, 4];[NP15, NP4, NP1]
570;[0, 2];[NP9]
571;[1, 3, 4];[NP15, NP4, NP7]
572;[1, 2, 3, 4];[NP15]
573;[1, 3, 4];[NP2, NP15]
574;[1, 3, 4];[0, 2, NP15, 3]
575;[1, 3, 4];[NP15, NP1]
576;[0, 2];unknwon
577;[2];[NP11]
578;[1, 3, 4];[NP15, NP7, NP19]
579;[1, 3, 4];[NP13, 1, NP15]
580;[1, 4];[NP17]
581;[0, 2];[0]
582;[1, 3, 4];[NP17]
583;[1, 3, 4];[NP2, NP15, 3]
584;[0, 2];[0]
585;[0, 2];unknwon
586;[1, 3, 4];[NP17]
587;[1, 3, 4];[NP15]
588;[0, 2];[0]
589;[1, 3, 4];[0, NP15, 3, 4]
590;[2, 3];[NP11, NP8]
591;[1, 3, 4];[0, NP15, 4, NP1, NP19]
592;[1];[NP14, NP15]
593;[1, 3, 4];[0, NP19]
594;[0, 2];[NP9, NP11]
595;[1, 2, 3, 4];[NP15, NP10]
596;[0];[NP18]
597;[0, 1, 2, 3, 4];[NP15]
598;[1, 2, 3, 4];[NP2, NP15]
599;[1, 3, 4];[1, NP15, 3, 4, NP19]
600;[1, 3, 4];[NP10]
601;[0, 2];[0, 3]
602;[0, 2];[NP11]
603;[1, 3, 4];[1, NP15]
604;[1, 3, 4];[NP15]
605;[0, 2];[2, NP9, NP11]
606;[1, 3, 4];[NP10]
607;[1, 3, 4];[NP15, 3]
608;[1, 3, 4];[NP2, NP15]
609;[1, 3, 4];[NP15]
610;[1, 4];[NP13]
611;[0, 2];[NP9]
612;[1, 4];[NP13]
613;[2];[NP5, NP11]
614;[1];[NP20]
615;[1, 3, 4];[NP7]
616;[1, 3, 4];[NP15, NP7, NP19]
617;[1, 3, 4];[NP7, NP19]
618;[0, 2];[NP9, NP11]
619;[1, 3, 4];[NP19]
620;[1, 3, 4];[1, NP15, 3, NP19]
621;[1, 4];[NP13, 4, NP20]
622;[0, 2];[NP9, NP11]
623;[1, 3, 4];[NP15, 3, 4, NP19]
624;[1, 3, 4];[0, 1, NP15, 3]
625;[1, 3, 4];[NP2, NP15]
626;[1, 3, 4];[NP4, NP7]
627;[1, 3, 4];[NP2, NP15]
628;[1, 3, 4];[NP15]
629;[1, 3, 4];[NP20, NP19]
630;[1, 3, 4];[NP4, NP10]
631;[0, 2];[NP9, NP11]
632;[0, 2];[NP9]
633;[0, 2];[NP9]
634;[1, 3, 4];[NP2, NP15, NP4]
635;[1, 3, 4];[NP2, NP15]
636;[1, 3, 4];[NP15]
637;[0, 2];[NP9]
638;[0, 2];[0]
639;[2, 3, 4];[NP11, NP8]
640;[1, 3, 4];[NP2, NP15, NP4, NP10]
641;[0, 2];[NP9]
642;[0];[NP18]
643;[2];[NP11]
644;[1, 3, 4];[NP20, NP19]
645;[0, 2];[0]
646;[1, 3, 4];[NP7]
647;[1, 3, 4];[NP20, NP19]
648;[1, 3, 4];[NP19]
649;[1, 3, 4];[NP15, 4, NP19]
650;[3];[NP11]
651;[0, 2];[0]
652;[1, 3, 4];[NP13, NP15]
653;[1, 3, 4];[NP20, NP19]
654;[1, 3, 4];[1, NP15, 4, NP19]
655;[1, 3, 4];[NP15, NP1]
656;[1, 3, 4];[NP15]
657;[3, 4];[NP10]
658;[2];[NP6]
659;[2, 3, 4];[NP3, NP15]
660;[1, 3, 4];[NP2, NP15]
661;[1, 3, 4];[NP15, NP19]
662;[0, 2];[NP6]
663;[0, 2];[NP9]
664;[0, 2];unknwon
665;[1, 3, 4];[NP13, 4]
666;[0, 2];[NP6]
667;[0, 2];[NP6]
668;[1, 3, 4];[NP15, NP4, NP10]
669;[1, 4];[NP13]
670;[0, 2];[NP11]
671;[1, 4];[NP20]
672;[3, 4];[NP10]
673;[1, 3, 4];[1, NP15, 3]
674;[1, 3, 4];[NP17]
675;[2];[NP5]
676;[1, 3, 4];[NP17]
677;[1, 3, 4];[0, NP2, NP15, 3, 4]
678;[0, 2, 3];[NP9, NP11]
679;[1, 3, 4];[NP2, NP15]
680;[0, 2];[NP6]
681;[3, 4];[NP10]
682;[2, 3, 4];[NP11, NP8]
683;[1, 3, 4];[0, 2, NP15, 3, NP1]
684;[1, 3, 4];unknwon
685;[3];unknwon
686;[2];[NP5, NP11]
687;[1, 3, 4];[NP10]
688;[1, 2, 3, 4];[NP15]
689;[0, 2];[NP9]
690;[0, 2];[NP6]
691;[1, 3, 4];[NP14, NP15]
692;[1, 2, 3, 4];[NP15]
693;[0, 1, 2, 3, 4];[NP15]
694;[1, 3, 4];[NP15, NP4, NP10]
695;[1, 4];[NP13, NP20]
696;[0, 2];[NP9]
697;[2];unknwon
698;[0];[NP18]
699;[0, 2];[NP12]
700;[0, 1, 3, 4];[NP15]
701;[1, 3, 4];[0, NP15, 3, 4, NP1, NP19]
702;[1];[NP13]
703;[1, 3, 4];[NP15]
704;[1, 3, 4];[NP7, NP19]
705;[0, 2];[NP9]
706;[1, 3, 4];[NP19]
707;[1, 3, 4];[0, NP15, 4]
708;[1, 3, 4];[0, NP15]
709;[0];unknwon
710;[3, 4];[NP10]
711;[0, 2];[NP9]
712;[0, 2, 3];[NP3, NP9]
713;[1, 3, 4];[NP13, NP15]
714;[0, 2];[0, 3, NP9, NP12]
715;[1, 3, 4];[NP15, NP19]
716;[0, 2];[0]
717;[0, 2];[NP9]
718;[1, 3, 4];[NP14, NP15]
719;[1, 3, 4];[NP15, 3]
720;[1, 3, 4];[NP15, NP4]
721;[1, 3, 4];[NP2, NP15, NP4, NP10]
722;[1, 3, 4];[NP13, NP15, 4]
723;[0, 2];[0]
724;[0, 2];[NP9, NP12]
725;[0, 2];[0, NP9, NP12]
726;[1, 3, 4];[NP13, 1]
727;[2];[NP6]
728;[1, 2, 3, 4];[NP15]
729;[1, 4];unknwon
730;[2];[NP11]
731;[2];[NP5, NP11]
732;[1, 3, 4];[0, 1, NP15, 3, 4]
733;[1, 3, 4];[NP17]
734;[0];[NP18]
735;[1, 4];[1, NP20]
736;[0, 2];[NP6]
737;[2];[NP11]
738;[1, 3, 4];[NP15, NP1]
739;[1, 3, 4];[1, NP19]
740;[0, 2];unknwon
741;[1, 3, 4];[NP19]
742;[0, 2];[0, 3, NP9]
743;[1, 2, 3, 4];[NP15]
744;[1, 3, 4];[0, NP15, 3, 4]
745;[1, 3, 4];[NP15, NP4, NP10]
746;[1, 4];[NP13]
747;[1, 3, 4];[NP15]
748;[1, 3, 4];[NP2, NP15]
749;[2];[NP11]
750;[1, 3, 4];[NP15, NP19]
751;[0, 2];[NP6]
752;[1, 3, 4];[0, NP15]
753;[1, 3, 4];[NP15, 4, NP1, NP19]
754;[0, 2];[NP6]
755;[1, 3, 4];[NP15, 3]
756;[2];[NP11]
757;[0, 1, 3, 4];[NP15]
758;[1, 3, 4];[0, NP15]
759;[1, 3, 4];[NP15, 3, 4, NP19]
760;[0, 1, 2, 3, 4];[NP15]
761;[0, 2];[NP9, NP11]
762;[1, 3, 4];[NP15, NP1, NP19]
763;[1, 3, 4];[NP20, NP19]
764;[1, 3, 4];[NP2, NP15]
765;[0, 2];[0]
766;[1, 2, 3, 4];[NP15]
767;[1, 3, 4];[NP15]
768;[0, 2];[3, NP9]
769;[0, 1, 3];[NP15]
770;[0, 2];[NP9, NP11]
771;[0];unknwon
772;[2];[NP5, NP11]
773;[0, 2];[0]
774;[1];[NP20]
