timestamp;actual;predicted
69;[1, 3, 4];[0, 1, 3, 4]
70;[1, 3, 4];[1, 3, 4]
71;[1, 3, 4];[1, 4]
72;[1, 3, 4];[1, 3, 4]
73;[1, 3, 4];[1, 3, 4]
74;[3];[3]
75;[2];[2]
76;[1, 3, 4];[3, 4]
77;[0, 2];[2]
78;[1, 3, 4];[1]
79;[2];unknwon
80;[0];unknwon
81;[1, 3, 4];[1, 3, 4]
82;[1, 3, 4];[3, 4]
83;[0, 2];[0, 2]
84;[1, 3, 4];[3, 4]
85;[0, 2];[0, 2]
86;[2, 3, 4];[1, 2, 3, 4]
87;[1, 3, 4];[1, 3, 4]
88;[2, 3];[2, 3]
89;[1, 3, 4];[4]
90;[0];unknwon
91;[1, 3, 4];[1, 3, 4]
92;[1, 3, 4];[3, 4]
93;[1, 2, 3, 4];[0, 1, 2, 3, 4]
94;[1, 3, 4];[1]
95;[0, 2];[0, 2]
96;[1, 3, 4];[1, 4]
97;[1, 3, 4];[1, 4]
98;[1, 3, 4];[1, 3, 4]
99;[0, 2];[0, 2]
100;[0, 2];[0, 2]
101;[1, 3, 4];[1, 4]
102;[2, 3];[3]
103;[1, 2, 3, 4];[0, 1, 2, 4]
104;[2];[2]
105;[1, 3, 4];[1, 3, 4]
106;[0];[0]
107;[1, 3, 4];[1, 3, 4]
108;[1, 3, 4];[1, 3, 4]
109;[0, 2];[0, 2]
110;[2];[2]
111;[1, 3, 4];[3]
112;[1, 3, 4];[1, 3, 4]
113;[2];[2]
114;[1, 3, 4];[4]
115;[1, 3, 4];[1, 3, 4]
116;[1, 3, 4];[3]
117;[3, 4];[3]
118;[1, 3, 4];[1, 4]
119;[0, 2];[0, 2]
120;[0, 2];[2]
121;[0];unknwon
122;[0, 2];[0, 2]
123;[1, 3, 4];[0, 1, 3, 4]
124;[0];[0]
125;[0, 2];[0, 2]
126;[0, 2];unknwon
127;[0, 2];[0, 2]
128;[1, 3, 4];[1, 3, 4]
129;[2, 3, 4];[0, 2, 3, 4]
130;[1, 3, 4];[1, 3, 4]
131;[1, 3, 4];[1, 3, 4]
132;[0, 2];[0, 2]
133;[1, 2, 3, 4];[0, 1, 2, 3, 4]
134;[3, 4];[4]
135;[1, 2, 3, 4];[0, 1, 3, 4]
136;[0, 2];[0, 2]
137;[1];[4]
138;[1, 3, 4];[1, 3, 4]
139;[1, 3, 4];[1, 3, 4]
140;[0, 2];[0, 2]
141;[0, 2];[0, 2]
142;[0, 2];[0, 2]
143;[1, 3, 4];[1, 3, 4]
144;[1, 3, 4];[0, 1, 3, 4]
145;[2, 3, 4];[1, 2, 3, 4]
146;[0, 2];[2]
147;[0, 2];[0, 2]
148;[2, 3, 4];[2, 3, 4]
149;[1, 3, 4];[1, 3]
150;[0, 2];[0, 2]
151;[1, 4];[4]
152;[0];unknwon
153;[1, 3, 4];[1, 3, 4]
154;[1, 3, 4];[1, 3, 4]
155;[1, 3, 4];[1, 4]
156;[2];unknwon
157;[3, 4];[3]
158;[1, 3, 4];[1, 3, 4]
159;[3, 4];[1, 3, 4]
160;[1, 3, 4];[1, 3, 4]
161;[1, 3, 4];[1, 3]
162;[1, 3, 4];[1, 3, 4]
163;[1, 3, 4];[1, 3, 4]
164;[1, 4];[1, 4]
165;[1, 4];[1, 4]
166;[1, 3, 4];[3]
167;[1, 3, 4];[4]
168;[1, 3, 4];[1, 3]
169;[0, 2];[0, 2]
170;[1];[4]
171;[0, 2];[0, 2, 3]
172;[1, 3, 4];[4]
173;[2];unknwon
174;[1, 3, 4];[1, 3, 4]
175;[1, 3, 4];[3, 4]
176;[0, 2];[0, 2]
177;[1, 3, 4];[1, 3, 4]
178;[1, 3, 4];[1, 3, 4]
179;[1, 3, 4];[1, 4]
180;[1, 3, 4];[1, 3]
181;[2, 3, 4];[2, 3, 4]
182;[1, 3, 4];[1, 3, 4]
183;[0, 2, 3];[0]
184;[1, 3, 4];[1, 4]
185;[0];[0]
186;[0, 2];[0, 2]
187;[0, 1, 3, 4];[0, 1, 3, 4]
188;[1, 3, 4];[1, 4]
189;[1, 3, 4];[3]
190;[2, 3, 4];[2, 3]
191;[0, 2];[2]
192;[1, 3, 4];[1, 4]
193;[0, 2];[0]
194;[3, 4];[3, 4]
195;[3, 4];[3, 4]
196;[0, 2];[0]
197;[0, 2];[0, 2]
198;[0, 2];[0, 2]
199;[0];[0]
200;[0, 2];[0]
201;[1, 3, 4];unknwon
202;[1, 3, 4];unknwon
203;[1, 3, 4];unknwon
204;[1, 3, 4];[4]
205;[0, 2];[0, 2]
206;[1, 3, 4];[4]
207;[0, 2];unknwon
208;[0, 2];unknwon
209;[1, 3, 4];unknwon
210;[0, 2];[0, 2]
211;[1, 3, 4];[1, 3]
212;[1, 3, 4];[4]
213;[0];unknwon
214;[0];unknwon
215;[1, 2, 3, 4];[0]
216;[2];unknwon
217;[0, 2];unknwon
218;[1, 3, 4];unknwon
219;[0, 2];unknwon
220;[1, 3, 4];[1, 3]
221;[0, 2];unknwon
222;[1, 3, 4];[4]
223;[1, 3, 4];[1, 3, 4]
224;[1, 3, 4];[3]
225;[1];unknwon
226;[2];unknwon
227;[0, 2];unknwon
228;[0, 2];[2]
229;[1, 3, 4];unknwon
230;[2, 3];unknwon
231;[1, 3, 4];unknwon
232;[1, 3, 4];[4]
233;[1, 3, 4];[1, 3, 4]
234;[0, 2];unknwon
235;[2];[NP1]
236;[0, 2];unknwon
237;[1, 3, 4];[3]
238;[1, 3, 4];[3, 4]
239;[0, 2];[0]
240;[0, 2];[0, 2]
241;[1, 3, 4];unknwon
242;[1, 3, 4];[1, 3, 4]
243;[1, 3, 4];[1, 3, 4]
244;[1, 4];[1, 4]
245;[0];unknwon
246;[0];unknwon
247;[0, 2];unknwon
248;[1, 3, 4];unknwon
249;[1, 3, 4];[NP2]
250;[0, 2];unknwon
251;[1, 4];unknwon
252;[1, 3, 4];[1, 3]
253;[1, 3, 4];unknwon
254;[0, 2];[0, 2]
255;[0];unknwon
256;[1, 3, 4];[1, 3, 4]
257;[0, 2];[0, 2]
258;[0, 2];[0]
259;[0, 2];unknwon
260;[1, 3, 4];[1, 3]
261;[1, 3, 4];unknwon
262;[1, 3, 4];[3, 4]
263;[1, 3, 4];[1]
264;[0, 2, 3];[3]
265;[1, 3, 4];unknwon
266;[1, 3, 4];[NP2]
267;[0, 2];unknwon
268;[1, 3, 4];unknwon
269;[1, 3, 4];unknwon
270;[1, 3, 4];unknwon
271;[0, 2];unknwon
272;[0, 2];unknwon
273;[1, 3, 4];unknwon
274;[1, 3, 4];[4]
275;[1, 3, 4];[1, NP2, 3, 4]
276;[1, 3, 4];[1, NP2, 3, 4]
277;[1, 4];[4]
278;[1, 3, 4];unknwon
279;[2];unknwon
280;[2];unknwon
281;[1, 3, 4];[1, NP2, 4]
282;[0, 2];unknwon
283;[1, 3, 4];[1]
284;[0, 2, 3];unknwon
285;[0, 2];[2]
286;[1, 3, 4];unknwon
287;[1, 3, 4];[NP2]
288;[2];[2]
289;[1, 3, 4];unknwon
290;[1, 2, 3, 4];[4]
291;[0];unknwon
292;[1, 3, 4];[NP2]
293;[1, 3, 4];[1, 4]
294;[1, 3, 4];[NP2]
295;[3, 4];unknwon
296;[2, 3, 4];[3]
297;[1, 3, 4];[1, NP2]
298;[2];unknwon
299;[1, 3, 4];[1]
300;[1, 3, 4];[1, 3, 4]
301;[1, 3, 4];[NP2]
302;[1];[1]
303;[1, 3, 4];[1, 3]
304;[1, 3, 4];unknwon
305;[1, 3, 4];[1]
306;[1, 3, 4];[1, 3]
307;[1, 4];unknwon
308;[1, 3, 4];[NP2]
309;[1, 3, 4];unknwon
310;[2, 3];[2, 3]
311;[0, 2];[0, 2]
312;[0, 2];unknwon
313;[1, 3, 4];unknwon
314;[2];unknwon
315;[1, 3, 4];[1, 4]
316;[0, 2];[2]
317;[1, 3, 4];[NP2, 4]
318;[0];unknwon
319;[1, 3, 4];[1]
320;[0];[0]
321;[0, 2];unknwon
322;[1, 2, 3, 4];unknwon
323;[1, 3, 4];[4]
324;[1, 3, 4];[NP2]
325;[2, 3, 4];[2, 4]
326;[1, 3, 4];[NP2]
327;[1];unknwon
328;[0];[0]
329;[1, 3, 4];unknwon
330;[0, 2];[0, 2]
331;[1, 3, 4];unknwon
332;[1, 3, 4];[1, NP2, 3, 4]
333;[1, 3, 4];[1, 3, 4]
334;[2];unknwon
335;[1, 3, 4];[3, 4]
336;[3, 4];[1, 4]
337;[0, 2];[0]
338;[1, 3, 4];unknwon
339;[1, 3, 4];[1, 3]
340;[0, 2];[NP6]
341;[1, 3, 4];[1, 3]
342;[1, 3, 4];[3]
343;[1, 3, 4];unknwon
344;[1, 3, 4];unknwon
345;[1, 3, 4];[4]
346;[0, 2];[2]
347;[1, 2, 3, 4];[2, 3, 4]
348;[1, 3, 4];[1, 3, 4]
349;[1, 3, 4];unknwon
350;[1, 3, 4];[1, NP2, 4]
351;[1, 3, 4];unknwon
352;[0, 2];unknwon
353;[0, 2];[0, 2, NP6]
354;[2, 3];[3]
355;[1, 3, 4];unknwon
356;[0, 2];[3]
357;[1, 3, 4];[1, 3, 4]
358;[1, 3, 4];[1, NP2]
359;[2, 3];unknwon
360;[3, 4];[1, 4]
361;[0];[0]
362;[1, 3, 4];[NP7]
363;[0, 2];[0, 2]
364;[3, 4];unknwon
365;[1, 3, 4];[1, 3, 4]
366;[1, 3, 4];[1, NP4, 4]
367;[1, 3, 4];[3, 4]
368;[1, 3, 4];[NP2]
369;[2];unknwon
370;[1, 3, 4];[NP7]
371;[1, 3, 4];[1, NP2, 4, NP7]
372;[0, 2];[0, 2]
373;[2];unknwon
374;[0];[0]
375;[0, 2];[0, 2]
376;[1, 4];[4]
377;[1, 3, 4];[1, 3, 4]
378;[1, 3, 4];[NP2, NP7]
379;[1, 3, 4];unknwon
380;[1, 3, 4];[3]
381;[1, 3, 4];[NP9]
382;[0, 2, 3];[0, 2, 3]
383;[1, 3, 4];[NP2, 3]
384;[0, 2];[0, 2]
385;[0, 2];[0, 2]
386;[0, 2];unknwon
387;[1, 4];unknwon
388;[1, 3, 4];[NP2]
389;[0, 2];[NP3]
390;[1, 3, 4];unknwon
391;[2];unknwon
392;[1, 3, 4];unknwon
393;[0, 2];[0, 2]
394;[1, 3, 4];[1, NP7]
395;[0, 2];[2, NP12]
396;[1, 3, 4];[3]
397;[0, 2];[NP13]
398;[1, 3, 4];[1, 3, 4]
399;[0, 2];unknwon
400;[1, 3, 4];[NP2]
401;[1, 3, 4];[NP9]
402;[1, 3, 4];[NP2, 4]
403;[1, 3, 4];[NP15]
404;[0, 2];[NP6]
405;[0, 2];[3]
406;[1, 3, 4];unknwon
407;[1, 3, 4];[3]
408;[1, 3, 4];unknwon
409;[1, 3, 4];[NP7, NP9]
410;[0, 2];[NP6]
411;[1, 3, 4];[1, NP2, 4, NP7]
412;[1, 2, 3, 4];unknwon
413;[1, 3, 4];unknwon
414;[1, 3, 4];[NP5]
415;[0, 2];unknwon
416;[2];[NP18]
417;[0];unknwon
418;[0, 2];[0, 2]
419;[1, 3, 4];[1, NP2, 3, NP7, NP9]
420;[1, 2, 3, 4];[NP18]
421;[1, 3, 4];[3, 4]
422;[2];[NP16]
423;[1, 3, 4];[NP2, 4, NP7]
424;[1, 4];[NP17]
425;[0, 2];[2]
426;[1, 3, 4];[NP7]
427;[1, 3, 4];[NP7]
428;[0];[NP11]
429;[1, 3, 4];[1, NP7]
430;[0];[NP11]
431;[0, 2];[NP19]
432;[1, 3, 4];[NP2]
433;[0, 2];[NP19]
434;[1, 3, 4];unknwon
435;[3, 4];unknwon
436;[2];[NP16, NP18, NP1]
437;[1, 3, 4];[NP2, NP7]
438;[2];[NP16]
439;[0, 2];[NP12]
440;[1, 3, 4];[1, NP4]
441;[1, 3, 4];[NP2]
442;[0, 2];[NP6]
443;[1, 3, 4];unknwon
444;[1, 3, 4];[1, 3, 4]
445;[1, 4];[NP17]
446;[1, 3, 4];[NP2, NP8]
447;[1, 3, 4];[NP15]
448;[0];[NP14]
449;[1, 3, 4];[1, NP2, NP7]
450;[2];[NP13]
451;[2];[NP18]
452;[0, 2];[NP18]
453;[0, 2];[NP12]
454;[1, 3, 4];unknwon
455;[1, 3, 4];unknwon
456;[1, 3, 4];[NP7, NP9]
457;[0, 2];[NP6]
458;[1, 2, 3, 4];[2]
459;[1, 3, 4];[NP15]
460;[1, 3, 4];[NP9]
461;[1, 4];unknwon
462;[1, 3, 4];[NP20]
463;[0];[NP14]
464;[1, 3, 4];[NP15, 4]
465;[0, 2];[NP19]
466;[0, 2];[NP12, NP18]
467;[1, 3, 4];[NP15]
468;[1, 3, 4];[NP2, NP7, NP9]
469;[1, 3, 4];[NP20]
470;[1, 3, 4];[NP9]
471;[1, 3, 4];[3, 4, NP8]
472;[1, 3, 4];unknwon
473;[1, 3, 4];unknwon
474;[1, 3, 4];[NP20, NP8]
475;[0, 2];[NP12, NP18]
476;[1, 3, 4];[NP2, NP15]
477;[1, 3, 4];unknwon
478;[1, 3, 4];[NP2, NP15]
479;[2];[NP18]
480;[0, 2];[NP10]
481;[1, 3, 4];[1, NP2, NP15, 3, 4]
482;[0, 1, 2, 3, 4];[NP22]
483;[1, 2, 3, 4];[NP22]
484;[1, 3, 4];[1, NP2, 4, NP7, NP22]
485;[2];[NP16]
486;[0];[NP11]
487;[1, 3, 4];[1, NP5]
488;[0, 2];[3]
489;[1, 3, 4];[NP2, NP22, NP8]
490;[0, 2];[2, NP10]
491;[1, 3, 4];[1, NP22]
492;[1, 3, 4];[NP2, NP22]
493;[2];[NP12, NP1]
494;[0];unknwon
495;[1, 3, 4];[1, 3, 4, NP22]
496;[1, 3, 4];[NP2, NP22]
497;[1, 3, 4];[1, NP9]
498;[1, 3, 4];[NP7, NP22]
499;[2];[NP13]
500;[1, 2, 3, 4];[NP22]
501;[1, 3, 4];unknwon
502;[0, 2];[0, 2, NP12]
503;[0, 2];unknwon
504;[1, 3, 4];[NP7, NP22]
505;[1, 3, 4];[NP15]
506;[0, 2];[NP25]
507;[1, 3, 4];[NP15]
508;[0, 2];[NP6, NP19]
509;[1, 3, 4];[NP2, NP7, NP9, NP22]
510;[1, 3, 4];[NP15, 3]
511;[0, 2];[0, NP13, 2, NP12]
512;[1, 3, 4];[NP7, NP22]
513;[0];[NP14]
514;[1, 3, 4];[NP2, NP15]
515;[0, 2];[NP10]
516;[1, 4];[NP20, NP17]
517;[1, 3, 4];[1, 3, 4, NP9]
518;[1, 3, 4];[NP15]
519;[2];[NP3, NP13]
520;[1, 3, 4];[NP22]
521;[1, 3, 4];[NP2, 4, NP22]
522;[1, 3, 4];[4, NP7, NP22]
523;[0, 2];[NP19]
524;[2];[NP13]
525;[1, 2, 3, 4];[NP18]
526;[1, 3, 4];[NP8]
527;[0, 2];[NP12]
528;[1, 3, 4];[NP2, NP22, NP8]
529;[2];[NP12, NP1]
530;[1, 3, 4];[NP9]
531;[1, 3, 4];[1, NP2, 3, NP22, NP8]
532;[0, 2];[NP6, NP12]
533;[0, 2];[NP25]
534;[1, 3, 4];[NP15]
535;[1, 3, 4];[NP2, NP7, NP22]
536;[0, 2, 3];[3]
537;[0, 2];[NP10, NP12]
538;[1, 3, 4];[NP5, NP22]
539;[1, 3, 4];[NP7, NP22]
540;[0, 2];unknwon
541;[1, 4];[3, NP17]
542;[0, 2];[NP10, NP12]
543;[0, 2];[NP12, NP18]
544;[1, 3, 4];[NP22]
545;[0, 2];[NP6]
546;[2, 3, 4];[3]
547;[0, 2];[NP10, NP12]
548;[0, 2];[0, NP19]
549;[2];[NP13]
550;[1, 3, 4];[NP7, NP22]
551;[1, 3, 4];[1, 3, NP7, NP9]
552;[0, 2];[NP12]
553;[1, 3, 4];[1, NP7, NP22]
554;[0, 2];[NP12, NP18]
555;[1, 3, 4];[3, 4, NP7, NP9]
556;[1, 3, 4];[NP2, NP22, NP8]
557;[2, 3, 4];[NP18]
558;[0];[NP14]
559;[1, 3, 4];[NP5, NP22]
560;[2, 3];[3, NP18]
561;[1, 3, 4];[NP2, NP22]
562;[1, 3, 4];unknwon
563;[0, 2];unknwon
564;[1, 3, 4];[NP20]
565;[2];[NP12, NP1]
566;[1, 3, 4];[1, NP2, NP7, NP22]
567;[0, 2];[NP12]
568;[0, 2];[NP13, 2, NP12]
569;[1, 3, 4];[NP2, NP7, NP9, NP22]
570;[0, 2];[NP25]
571;[1, 3, 4];[NP9]
572;[1, 2, 3, 4];[NP22]
573;[1, 3, 4];[NP7, NP22]
574;[1, 3, 4];[NP2, NP7, NP22]
575;[1, 3, 4];[NP2, NP22]
576;[0, 2];[NP10]
577;[2];[NP16, NP1]
578;[1, 3, 4];[NP2, NP15]
579;[1, 3, 4];[NP5, NP22]
580;[1, 4];unknwon
581;[0, 2];unknwon
582;[1, 3, 4];[NP21]
583;[1, 3, 4];[NP22]
584;[0, 2];[NP10]
585;[0, 2];[NP3, NP10]
586;[1, 3, 4];[NP15]
587;[1, 3, 4];[NP22]
588;[0, 2];[NP10]
589;[1, 3, 4];[4, NP22]
590;[2, 3];[2, NP18]
591;[1, 3, 4];[NP2, NP15]
592;[1];[NP5]
593;[1, 3, 4];[NP15]
594;[0, 2];[NP12, NP18]
595;[1, 2, 3, 4];[NP22, NP18]
596;[0];[NP14]
597;[0, 1, 2, 3, 4];[NP25, NP22]
598;[1, 2, 3, 4];[NP22]
599;[1, 3, 4];[NP22, NP8]
600;[1, 3, 4];[NP24]
601;[0, 2];[0]
602;[0, 2];[NP12]
603;[1, 3, 4];[4, NP22]
604;[1, 3, 4];[NP22]
605;[0, 2];[NP12]
606;[1, 3, 4];[NP24]
607;[1, 3, 4];[NP22]
608;[1, 3, 4];[NP22]
609;[1, 3, 4];[NP22]
610;[1, 4];unknwon
611;[0, 2];[NP25, NP6]
612;[1, 4];unknwon
613;[2];[NP12, NP1]
614;[1];[NP17]
615;[1, 3, 4];[NP15]
616;[1, 3, 4];[NP2, NP15]
617;[1, 3, 4];[NP15]
618;[0, 2];[2, NP12]
619;[1, 3, 4];[NP15]
620;[1, 3, 4];[NP22, NP8]
621;[1, 4];[NP20, NP17]
622;[0, 2];[NP12]
623;[1, 3, 4];[NP2, NP22]
624;[1, 3, 4];[NP2, NP7, NP22]
625;[1, 3, 4];[NP7, NP22]
626;[1, 3, 4];[NP9]
627;[1, 3, 4];[NP7, NP22]
628;[1, 3, 4];[NP22]
629;[1, 3, 4];[NP20]
630;[1, 3, 4];[NP24, NP9]
631;[0, 2];[NP18]
632;[0, 2];[NP25, NP6]
633;[0, 2];[NP12]
634;[1, 3, 4];[NP7, NP9, NP22]
635;[1, 3, 4];[NP7, NP22]
636;[1, 3, 4];[NP22]
637;[0, 2];[NP6, NP12]
638;[0, 2];[NP10]
639;[2, 3, 4];[NP18]
640;[1, 3, 4];[NP7, NP9, NP22]
641;[0, 2];[NP25]
642;[0];[NP14]
643;[2];[NP16]
644;[1, 3, 4];[NP20, NP17]
645;[0, 2];[NP10]
646;[1, 3, 4];[NP15]
647;[1, 3, 4];[NP15]
648;[1, 3, 4];unknwon
649;[1, 3, 4];[NP2, NP22]
650;[3];[NP16]
651;[0, 2];unknwon
652;[1, 3, 4];[NP5, NP22]
653;[1, 3, 4];[NP20, NP17]
654;[1, 3, 4];[NP2, NP22, NP8]
655;[1, 3, 4];[NP2, NP9]
656;[1, 3, 4];[NP22]
657;[3, 4];unknwon
658;[2];[NP13]
659;[2, 3, 4];[2, 3, NP22, NP18]
660;[1, 3, 4];[NP7, NP22]
661;[1, 3, 4];[NP8]
662;[0, 2];[NP13]
663;[0, 2];[NP25, NP6]
664;[0, 2];[NP27]
665;[1, 3, 4];[NP26]
666;[0, 2];[NP3, NP10]
667;[0, 2];[NP12]
668;[1, 3, 4];[NP9]
669;[1, 4];[NP26, NP20]
670;[0, 2];[NP12]
671;[1, 4];unknwon
672;[3, 4];unknwon
673;[1, 3, 4];[NP2, NP22]
674;[1, 3, 4];[NP21]
675;[2];unknwon
676;[1, 3, 4];[NP15, NP21]
677;[1, 3, 4];[1, NP2, 4, NP7, NP22]
678;[0, 2, 3];[3, NP18]
679;[1, 3, 4];[NP22]
680;[0, 2];[NP13]
681;[3, 4];unknwon
682;[2, 3, 4];[NP18]
683;[1, 3, 4];[NP2, NP7, NP22]
684;[1, 3, 4];[NP15]
685;[3];unknwon
686;[2];[NP13]
687;[1, 3, 4];[NP24]
688;[1, 2, 3, 4];[NP22, NP18]
689;[0, 2];[NP6, NP12]
690;[0, 2];[NP12]
691;[1, 3, 4];[NP5, NP22]
692;[1, 2, 3, 4];[NP22]
693;[0, 1, 2, 3, 4];[NP25, NP22]
694;[1, 3, 4];[1, NP9]
695;[1, 4];[NP26, NP20]
696;[0, 2];[NP6, NP12]
697;[2];[NP13]
698;[0];[NP14]
699;[0, 2];[NP19]
700;[0, 1, 3, 4];[NP22]
701;[1, 3, 4];[NP2, NP22]
702;[1];unknwon
703;[1, 3, 4];[NP22]
704;[1, 3, 4];[NP15]
705;[0, 2];[NP25]
706;[1, 3, 4];[NP15]
707;[1, 3, 4];[NP22]
708;[1, 3, 4];[NP2, NP22]
709;[0];unknwon
710;[3, 4];[NP28]
711;[0, 2];[NP25]
712;[0, 2, 3];[3, NP18]
713;[1, 3, 4];[NP26]
714;[0, 2];[0, NP19]
715;[1, 3, 4];[NP2, 3, NP22, NP8]
716;[0, 2];[2, NP10]
717;[0, 2];[NP6, NP12]
718;[1, 3, 4];[NP5, NP22]
719;[1, 3, 4];[NP22]
720;[1, 3, 4];[NP7, NP9, NP22]
721;[1, 3, 4];[NP7, NP9, NP22]
722;[1, 3, 4];[NP26]
723;[0, 2];[NP10]
724;[0, 2];[NP25, NP19]
725;[0, 2];[NP19]
726;[1, 3, 4];[NP26]
727;[2];[NP13]
728;[1, 2, 3, 4];[NP22, NP18]
729;[1, 4];[NP15]
730;[2];[NP18, NP1]
731;[2];[NP16]
732;[1, 3, 4];[4, NP8]
733;[1, 3, 4];[NP15, NP21]
734;[0];[NP14]
735;[1, 4];[3, NP17]
736;[0, 2];[NP10, NP12]
737;[2];[NP16]
738;[1, 3, 4];[NP2, NP7, NP22]
739;[1, 3, 4];[NP15]
740;[0, 2];[NP27]
741;[1, 3, 4];[NP15]
742;[0, 2];[NP19]
743;[1, 2, 3, 4];[NP22]
744;[1, 3, 4];[NP22]
745;[1, 3, 4];[1, 3, NP9]
746;[1, 4];[NP26, NP20]
747;[1, 3, 4];[NP22, NP8]
748;[1, 3, 4];[NP7, NP22]
749;[2];[NP12, NP1]
750;[1, 3, 4];[NP8]
751;[0, 2];[NP13, NP12]
752;[1, 3, 4];[NP2, NP22]
753;[1, 3, 4];[NP2, NP22]
754;[0, 2];[NP3, NP13, NP10]
755;[1, 3, 4];[NP22]
756;[2];[NP16]
757;[0, 1, 3, 4];[NP22]
758;[1, 3, 4];[NP2, NP22]
759;[1, 3, 4];[NP8]
760;[0, 1, 2, 3, 4];[NP22]
761;[0, 2];[NP18]
762;[1, 3, 4];[NP2]
763;[1, 3, 4];[NP15]
764;[1, 3, 4];[NP22, NP18]
765;[0, 2];[NP10]
766;[1, 2, 3, 4];[2, NP22, NP18]
767;[1, 3, 4];[NP22]
768;[0, 2];[NP6]
769;[0, 1, 3];[NP25, NP22]
770;[0, 2];[NP18]
771;[0];unknwon
772;[2];[NP13]
773;[0, 2];[NP27]
774;[1];[NP17]
775;[1, 3, 4];[NP7, NP22]
776;[0, 2];[NP25, NP6]
777;[0, 2];[NP25]
778;[1, 3, 4];[NP2, NP22]
779;[0, 2];[NP18]
780;[3, 4];[NP28]
781;[0, 2];[NP10]
782;[0, 2];[NP12]
783;[0, 2];[NP27]
784;[0];[NP10, NP23]
785;[0, 2];[NP25, NP19]
786;[1, 2, 3, 4];[NP22, NP18]
787;[1, 3, 4];[NP15]
788;[3, 4];[NP28]
789;[0, 2];[NP6]
790;[1, 3, 4];unknwon
791;[0, 2];[NP6]
792;[2];[NP13]
793;[0, 2];[NP13, NP12]
794;[0, 2];[NP12]
795;[1, 3, 4];[NP7, NP22]
796;[0];[NP23]
797;[1, 3, 4];[NP20, NP17]
798;[0];[NP14]
799;[1, 3, 4];[NP2, NP15]
800;[0, 1, 3];[NP25, NP22]
801;[1, 3, 4];[NP9]
802;[0, 2];[0, NP19]
803;[1, 3, 4];[NP5, NP22]
804;[0, 1, 3, 4];[NP22]
805;[1, 3, 4];[NP22]
806;[1, 3, 4];[NP2, NP15]
807;[1, 3, 4];[NP22]
808;[1, 3, 4];[NP15]
809;[1, 3, 4];[NP15]
810;[1, 3, 4];[NP2, NP22]
811;[0, 2];[NP10]
812;[0, 2];[NP13, NP12]
813;[0, 2];[NP18]
814;[1, 3, 4];[NP2, NP22]
815;[0, 2];[NP6]
816;[3, 4];unknwon
817;[0, 2];[NP19]
818;[1, 3, 4];[NP2, NP22]
819;[2];[NP13, NP12]
820;[1, 3, 4];[NP2, NP22]
821;[1, 3, 4];unknwon
822;[1, 3, 4];[NP2, NP7, NP9, NP22]
823;[2];[NP12, NP1]
824;[3, 4];[NP21]
825;[1, 4];unknwon
826;[1, 3, 4];[NP7, NP9, NP22]
827;[0, 2];[NP13, NP12]
828;[1, 4];[NP17]
829;[0, 2];[NP19]
830;[0, 2];[NP19]
831;[0, 2, 3];[NP25, NP22]
832;[1, 3, 4];[NP9]
833;[1, 3, 4];[NP15]
834;[1, 3, 4];[NP2, NP22]
835;[1, 3, 4];[NP15]
