timestamp;actual;predicted
150;[0, 2];[0, 2]
151;[1, 4];[1, 4]
152;[0];[0]
153;[1, 3, 4];[1, 3, 4]
154;[1, 3, 4];[1, 3, 4]
155;[1, 3, 4];[1, 3, 4]
156;[2];[2]
157;[3, 4];[1, 3, 4]
158;[1, 3, 4];[1, 3, 4]
159;[3, 4];[1, 3, 4]
160;[1, 3, 4];[1, 3, 4]
161;[1, 3, 4];[1, 3, 4]
162;[1, 3, 4];[1, 3, 4]
163;[1, 3, 4];[1, 3, 4]
164;[1, 4];[1]
165;[1, 4];[1, 4]
166;[1, 3, 4];[1, 3, 4]
167;[1, 3, 4];[1, 3, 4]
168;[1, 3, 4];[1, 3, 4]
169;[0, 2];[0, 2]
170;[1];[1]
171;[0, 2];[0, 2, 3]
172;[1, 3, 4];[1, 3, 4]
173;[2];[2]
174;[1, 3, 4];[1, 3, 4]
175;[1, 3, 4];[1, 3, 4]
176;[0, 2];[0, 2]
177;[1, 3, 4];[1, 3, 4]
178;[1, 3, 4];[1, 3, 4]
179;[1, 3, 4];[1, 3, 4]
180;[1, 3, 4];[1, 3, 4]
181;[2, 3, 4];[0, 1, 2, 3]
182;[1, 3, 4];[1, 3, 4]
183;[0, 2, 3];[0, 3]
184;[1, 3, 4];[1, 3, 4]
185;[0];[0]
186;[0, 2];[0, 2]
187;[0, 1, 3, 4];[0, 1, 3, 4]
188;[1, 3, 4];[1, 3, 4]
189;[1, 3, 4];[1, 3, 4]
190;[2, 3, 4];[0, 1, 2, 3, 4]
191;[0, 2];[0, 2]
192;[1, 3, 4];[1, 3, 4]
193;[0, 2];[0, 2]
194;[3, 4];[1, 3, 4]
195;[3, 4];[1, 3, 4]
196;[0, 2];[0, 2]
197;[0, 2];[0, 2]
198;[0, 2];[0, 2]
199;[0];[0]
200;[0, 2];[0, 2]
201;[1, 3, 4];[1, 3, 4]
202;[1, 3, 4];[1, 3, 4]
203;[1, 3, 4];[3]
204;[1, 3, 4];[1, 3, 4]
205;[0, 2];[0, 2]
206;[1, 3, 4];[4]
207;[0, 2];unknwon
208;[0, 2];unknwon
209;[1, 3, 4];unknwon
210;[0, 2];[0, 2]
211;[1, 3, 4];[1, 3, 4]
212;[1, 3, 4];[1, 3, 4]
213;[0];unknwon
214;[0];unknwon
215;[1, 2, 3, 4];[0, 2, 3]
216;[2];unknwon
217;[0, 2];unknwon
218;[1, 3, 4];[1, 3, 4]
219;[0, 2];unknwon
220;[1, 3, 4];[1, 3, 4]
221;[0, 2];[0]
222;[1, 3, 4];[1, 3, 4]
223;[1, 3, 4];[1, 3, 4]
224;[1, 3, 4];[1, 3, 4]
225;[1];unknwon
226;[2];unknwon
227;[0, 2];[0, 2]
228;[0, 2];[0, 2]
229;[1, 3, 4];[1, 3, 4]
230;[2, 3];[2]
231;[1, 3, 4];[1, 3, 4]
232;[1, 3, 4];[3, 4]
233;[1, 3, 4];[1, 3, 4]
234;[0, 2];unknwon
235;[2];[2]
236;[0, 2];[2]
237;[1, 3, 4];[1, 3, 4]
238;[1, 3, 4];[1, 3, 4]
239;[0, 2];[0, 2]
240;[0, 2];[0, 2]
241;[1, 3, 4];[1, 3, 4]
242;[1, 3, 4];[1, 3, 4]
243;[1, 3, 4];[1, 3, 4]
244;[1, 4];[1, 3]
245;[0];[0]
246;[0];[0]
247;[0, 2];[2]
248;[1, 3, 4];[4]
249;[1, 3, 4];unknwon
250;[0, 2];[0, 2]
251;[1, 4];[1, 4]
252;[1, 3, 4];[1, 3, 4]
253;[1, 3, 4];[3]
254;[0, 2];[0, 2]
255;[0];unknwon
256;[1, 3, 4];[1, 3, 4]
257;[0, 2];[0, 2]
258;[0, 2];[0, 2]
259;[0, 2];[0, 2]
260;[1, 3, 4];[1, 3, 4]
261;[1, 3, 4];[1, 3]
262;[1, 3, 4];[1, 3, 4]
263;[1, 3, 4];[1, 3, 4]
264;[0, 2, 3];[0]
265;[1, 3, 4];[3]
266;[1, 3, 4];unknwon
267;[0, 2];[0]
268;[1, 3, 4];[4]
269;[1, 3, 4];unknwon
270;[1, 3, 4];[3, 4]
271;[0, 2];unknwon
272;[0, 2];[0, 2]
273;[1, 3, 4];unknwon
274;[1, 3, 4];[1, 3, 4]
275;[1, 3, 4];[1, 3, 4]
276;[1, 3, 4];[1, 3, 4]
277;[1, 4];[1]
278;[1, 3, 4];[1, 4]
279;[2];[2]
280;[2];[2]
281;[1, 3, 4];[1, 3, 4]
282;[0, 2];[0, 2]
283;[1, 3, 4];[1, 3]
284;[0, 2, 3];[2, 3]
285;[0, 2];[0, 2]
286;[1, 3, 4];unknwon
287;[1, 3, 4];unknwon
288;[2];[2]
289;[1, 3, 4];unknwon
290;[1, 2, 3, 4];[0, 1, 2, 3]
291;[0];unknwon
292;[1, 3, 4];[3, 4]
293;[1, 3, 4];[1, 3, 4]
294;[1, 3, 4];[NP1]
295;[3, 4];[1]
296;[2, 3, 4];[0, 1, 2, 3, 4]
297;[1, 3, 4];[3]
298;[2];unknwon
299;[1, 3, 4];[1, 3, 4]
300;[1, 3, 4];[1, 3, 4]
301;[1, 3, 4];[1, 3, 4, NP1]
302;[1];[1]
303;[1, 3, 4];[1, 3, 4]
304;[1, 3, 4];unknwon
305;[1, 3, 4];[1, 3, 4]
306;[1, 3, 4];[1, 3, 4]
307;[1, 4];unknwon
308;[1, 3, 4];[1, 3, 4]
309;[1, 3, 4];unknwon
310;[2, 3];[2, 3]
311;[0, 2];[0, 2]
312;[0, 2];[0, 2]
313;[1, 3, 4];[1, 4]
314;[2];[2]
315;[1, 3, 4];[3, 4]
316;[0, 2];[0, 2]
317;[1, 3, 4];[1, 3, 4, NP1]
318;[0];unknwon
319;[1, 3, 4];[1, 3, 4]
320;[0];unknwon
321;[0, 2];unknwon
322;[1, 2, 3, 4];[0, 2]
323;[1, 3, 4];[1, 3, 4]
324;[1, 3, 4];[1, 3, 4]
325;[2, 3, 4];[1, 2, 3, 4]
326;[1, 3, 4];[NP1]
327;[1];unknwon
328;[0];unknwon
329;[1, 3, 4];[1, 3, 4]
330;[0, 2];[0, 2]
331;[1, 3, 4];unknwon
332;[1, 3, 4];[1, 3, 4]
333;[1, 3, 4];[1, 3, 4]
334;[2];unknwon
335;[1, 3, 4];[1, 3, 4]
336;[3, 4];[1, 3, 4]
337;[0, 2];[0, 2]
338;[1, 3, 4];[1, 3, 4]
339;[1, 3, 4];[1, 3, 4]
340;[0, 2];unknwon
341;[1, 3, 4];[1, 3, 4]
342;[1, 3, 4];[4]
343;[1, 3, 4];[1, 3, 4]
344;[1, 3, 4];[1, 3]
345;[1, 3, 4];[3]
346;[0, 2];[0, 2]
347;[1, 2, 3, 4];[0, 1, 2, 3, 4]
348;[1, 3, 4];[1, 3, 4]
349;[1, 3, 4];[1, 3, 4]
350;[1, 3, 4];[1, 3, 4]
351;[1, 3, 4];[1]
352;[0, 2];unknwon
353;[0, 2];[0, 2]
354;[2, 3];[2, 3]
355;[1, 3, 4];unknwon
356;[0, 2];[0, 2]
357;[1, 3, 4];[1, 3, 4]
358;[1, 3, 4];[1, 3, 4]
359;[2, 3];[2, 3]
360;[3, 4];[1, 3, 4]
361;[0];unknwon
362;[1, 3, 4];[3]
363;[0, 2];[0, 2]
364;[3, 4];unknwon
365;[1, 3, 4];[1, 3, 4]
366;[1, 3, 4];[1, 3, 4]
367;[1, 3, 4];[1, 3, 4]
368;[1, 3, 4];[1, 3, 4]
369;[2];unknwon
370;[1, 3, 4];unknwon
371;[1, 3, 4];[3]
372;[0, 2];[0, 2]
373;[2];unknwon
374;[0];unknwon
375;[0, 2];[0, 2]
376;[1, 4];[1, 3, 4]
377;[1, 3, 4];[1, 3, 4]
378;[1, 3, 4];[1, 3, 4]
379;[1, 3, 4];[1]
380;[1, 3, 4];[1, 3, 4]
381;[1, 3, 4];unknwon
382;[0, 2, 3];[0, 2, 3, 4]
383;[1, 3, 4];[1, 3, 4]
384;[0, 2];[0, 2]
385;[0, 2];[0, 2]
386;[0, 2];unknwon
387;[1, 4];[1, 4]
388;[1, 3, 4];[1, 4]
389;[0, 2];[0, 2]
390;[1, 3, 4];unknwon
391;[2];[2, 3]
392;[1, 3, 4];[1, 4]
393;[0, 2];[0, 2]
394;[1, 3, 4];[3]
395;[0, 2];[0, 2]
396;[1, 3, 4];[1, 3, 4]
397;[0, 2];unknwon
398;[1, 3, 4];[1, 3, 4]
399;[0, 2];[0]
400;[1, 3, 4];[NP1]
401;[1, 3, 4];[1, 3, 4]
402;[1, 3, 4];[1, 3, 4]
403;[1, 3, 4];[1]
404;[0, 2];[0, 2]
405;[0, 2];[0, 2]
406;[1, 3, 4];unknwon
407;[1, 3, 4];[1, 3, 4]
408;[1, 3, 4];unknwon
409;[1, 3, 4];unknwon
410;[0, 2];unknwon
411;[1, 3, 4];[1, 3, 4]
412;[1, 2, 3, 4];[0, 2]
413;[1, 3, 4];unknwon
414;[1, 3, 4];unknwon
415;[0, 2];[0, 2]
416;[2];[3]
417;[0];unknwon
418;[0, 2];[0, 2]
419;[1, 3, 4];[1, 3, 4]
420;[1, 2, 3, 4];[0, 2, 4]
421;[1, 3, 4];[1, 3, 4]
422;[2];unknwon
423;[1, 3, 4];[3]
424;[1, 4];[1, 4]
425;[0, 2];[0, 2]
426;[1, 3, 4];unknwon
427;[1, 3, 4];[1, 3]
428;[0];unknwon
429;[1, 3, 4];[NP3, 1, 3, 4]
430;[0];unknwon
431;[0, 2];unknwon
432;[1, 3, 4];[3]
433;[0, 2];unknwon
434;[1, 3, 4];unknwon
435;[3, 4];unknwon
436;[2];unknwon
437;[1, 3, 4];[3, NP1]
438;[2];unknwon
439;[0, 2];[0]
440;[1, 3, 4];[1, 3, 4]
441;[1, 3, 4];unknwon
442;[0, 2];unknwon
443;[1, 3, 4];[1, 3, 4]
444;[1, 3, 4];[1, 3, 4]
445;[1, 4];[1, 4]
446;[1, 3, 4];[1, 3, 4]
447;[1, 3, 4];unknwon
448;[0];unknwon
449;[1, 3, 4];[3, 4]
450;[2];[2]
451;[2];unknwon
452;[0, 2];unknwon
453;[0, 2];unknwon
454;[1, 3, 4];unknwon
455;[1, 3, 4];[1]
456;[1, 3, 4];unknwon
457;[0, 2];[2]
458;[1, 2, 3, 4];[0, 2, 4]
459;[1, 3, 4];[4]
460;[1, 3, 4];[3]
461;[1, 4];[1]
462;[1, 3, 4];[1, 3, 4]
463;[0];unknwon
464;[1, 3, 4];[3, 4]
465;[0, 2];unknwon
466;[0, 2];unknwon
467;[1, 3, 4];[1, 3]
468;[1, 3, 4];[3, 4]
469;[1, 3, 4];unknwon
470;[1, 3, 4];unknwon
471;[1, 3, 4];[1, 3, 4]
472;[1, 3, 4];[4]
473;[1, 3, 4];[NP3]
474;[1, 3, 4];unknwon
475;[0, 2];[NP8]
476;[1, 3, 4];[NP10]
477;[1, 3, 4];[1, 3]
478;[1, 3, 4];[3, 4, NP10]
479;[2];[NP8]
480;[0, 2];[NP9]
481;[1, 3, 4];[1, 3]
482;[0, 1, 2, 3, 4];[0]
483;[1, 2, 3, 4];[0, 2, 3, 4]
484;[1, 3, 4];[NP3, 3]
485;[2];[NP5]
486;[0];[NP11]
487;[1, 3, 4];unknwon
488;[0, 2];[0, 2, 3]
489;[1, 3, 4];[1, 3, 4]
490;[0, 2];[NP9]
491;[1, 3, 4];[3]
492;[1, 3, 4];[3]
493;[2];[NP8]
494;[0];unknwon
495;[1, 3, 4];[NP3, 1, 3, 4]
496;[1, 3, 4];[NP10, NP1]
497;[1, 3, 4];[1, NP10]
498;[1, 3, 4];[NP12]
499;[2];[2]
500;[1, 2, 3, 4];unknwon
501;[1, 3, 4];[1, NP12]
502;[0, 2];[0, 2, NP8]
503;[0, 2];[0]
504;[1, 3, 4];[1, 3]
505;[1, 3, 4];[1, 3]
506;[0, 2];[0, 2]
507;[1, 3, 4];[1, 3, 4]
508;[0, 2];unknwon
509;[1, 3, 4];[1, 3, 4, NP10, NP12]
510;[1, 3, 4];unknwon
511;[0, 2];[0, 2, NP9]
512;[1, 3, 4];[3]
513;[0];unknwon
514;[1, 3, 4];[4, NP10]
515;[0, 2];[NP9]
516;[1, 4];unknwon
517;[1, 3, 4];[1, 3, 4, NP12]
518;[1, 3, 4];[1]
519;[2];[0]
520;[1, 3, 4];unknwon
521;[1, 3, 4];[3, 4]
522;[1, 3, 4];[1, NP12]
523;[0, 2];[0]
524;[2];[NP9]
525;[1, 2, 3, 4];[1, 2, 3, NP12]
526;[1, 3, 4];[4]
527;[0, 2];[0, NP9]
528;[1, 3, 4];[1, 3, 4]
529;[2];[0, 2, NP8]
530;[1, 3, 4];[1, NP10, NP12]
531;[1, 3, 4];[1, 3, 4]
532;[0, 2];[0, 2, NP6, NP9]
533;[0, 2];[0]
534;[1, 3, 4];[1, 3]
535;[1, 3, 4];[3, 4, NP12]
536;[0, 2, 3];[0, 2, 3]
537;[0, 2];[NP9]
538;[1, 3, 4];[NP2]
539;[1, 3, 4];[NP3]
540;[0, 2];unknwon
541;[1, 4];[NP16]
542;[0, 2];[NP9]
543;[0, 2];[NP8]
544;[1, 3, 4];[NP3]
545;[0, 2];[NP6]
546;[2, 3, 4];[0, 1, 2, 3, 4]
547;[0, 2];[NP9]
548;[0, 2];[0, NP14]
549;[2];unknwon
550;[1, 3, 4];[3]
551;[1, 3, 4];[1, 3, 4, NP10, NP12]
552;[0, 2];[2, NP9, NP8]
553;[1, 3, 4];[NP3, 3]
554;[0, 2];[NP8]
555;[1, 3, 4];[1, 3, 4, NP12]
556;[1, 3, 4];[1, 3, 4]
557;[2, 3, 4];[0, 2, 4]
558;[0];unknwon
559;[1, 3, 4];unknwon
560;[2, 3];[2, 3]
561;[1, 3, 4];[3, 4]
562;[1, 3, 4];[3, NP12]
563;[0, 2];[NP14]
564;[1, 3, 4];unknwon
565;[2];[NP8]
566;[1, 3, 4];[NP3, 3]
567;[0, 2];[0, 2, NP6, NP9]
568;[0, 2];[0, 2, NP9]
569;[1, 3, 4];[3, NP10]
570;[0, 2];unknwon
571;[1, 3, 4];[NP10]
572;[1, 2, 3, 4];[0, 2]
573;[1, 3, 4];[NP12]
574;[1, 3, 4];[1, 3, 4]
575;[1, 3, 4];[NP10, NP1]
576;[0, 2];[2, NP9]
577;[2];[2]
578;[1, 3, 4];[NP10]
579;[1, 3, 4];[1, 3, NP17]
580;[1, 4];unknwon
581;[0, 2];unknwon
582;[1, 3, 4];unknwon
583;[1, 3, 4];[3, 4, NP12]
584;[0, 2];[NP9]
585;[0, 2];[0, 2, NP9]
586;[1, 3, 4];[1]
587;[1, 3, 4];[NP17]
588;[0, 2];[NP9]
589;[1, 3, 4];[NP3, 1, 3, 4, NP17]
590;[2, 3];[2, 3, 4]
591;[1, 3, 4];[NP10, NP1]
592;[1];[NP2, NP17]
593;[1, 3, 4];[3, 4]
594;[0, 2];[NP8]
595;[1, 2, 3, 4];[NP12]
596;[0];[NP14]
597;[0, 1, 2, 3, 4];[0]
598;[1, 2, 3, 4];unknwon
599;[1, 3, 4];[1, 3, 4, NP18]
600;[1, 3, 4];[3, NP12]
601;[0, 2];[0]
602;[0, 2];[NP9, NP8]
603;[1, 3, 4];[1, 3, 4, NP17]
604;[1, 3, 4];[NP17]
605;[0, 2];[NP8]
606;[1, 3, 4];[1, NP12]
607;[1, 3, 4];[NP3, 1, NP17]
608;[1, 3, 4];[NP3, 3, NP17]
609;[1, 3, 4];unknwon
610;[1, 4];unknwon
611;[0, 2];[NP6]
612;[1, 4];unknwon
613;[2];[NP19]
614;[1];[NP16]
615;[1, 3, 4];[3, NP10]
616;[1, 3, 4];[NP10]
617;[1, 3, 4];[NP10]
618;[0, 2];[0, 2, NP8]
619;[1, 3, 4];[4, NP18]
620;[1, 3, 4];[1, 3, 4, NP18]
621;[1, 4];[NP16]
622;[0, 2];[0, 2, NP8]
623;[1, 3, 4];unknwon
624;[1, 3, 4];[1, 3, 4]
625;[1, 3, 4];[4, NP12]
626;[1, 3, 4];[1, NP10]
627;[1, 3, 4];[3]
628;[1, 3, 4];[0, NP17]
629;[1, 3, 4];[NP18]
630;[1, 3, 4];[NP12]
631;[0, 2];[NP8]
632;[0, 2];[NP6]
633;[0, 2];[0, 2, NP9, NP8]
634;[1, 3, 4];[1, 4, NP10, NP12]
635;[1, 3, 4];[3, NP12]
636;[1, 3, 4];[NP3, NP17]
637;[0, 2];[2, NP9]
638;[0, 2];[2, NP9]
639;[2, 3, 4];[0, 4]
640;[1, 3, 4];[NP12]
641;[0, 2];unknwon
642;[0];[NP7]
643;[2];[NP19]
644;[1, 3, 4];[NP16, NP18]
645;[0, 2];[NP9]
646;[1, 3, 4];[NP10]
647;[1, 3, 4];[NP16, NP18]
648;[1, 3, 4];[NP18]
649;[1, 3, 4];[4]
650;[3];unknwon
651;[0, 2];[NP14]
652;[1, 3, 4];[NP17]
653;[1, 3, 4];[NP18]
654;[1, 3, 4];[3, NP18]
655;[1, 3, 4];[1, 3, NP10, NP1]
656;[1, 3, 4];[NP3, NP17]
657;[3, 4];[3]
658;[2];[NP19]
659;[2, 3, 4];[0, 1, 2, 3, 4]
660;[1, 3, 4];unknwon
661;[1, 3, 4];[NP18]
662;[0, 2];[2, NP9]
663;[0, 2];[NP6]
664;[0, 2];[NP14]
665;[1, 3, 4];[1, NP16, 3, 4]
666;[0, 2];[0, 2, NP9]
667;[0, 2];[NP9]
668;[1, 3, 4];[NP10, NP12]
669;[1, 4];unknwon
670;[0, 2];[0, NP9, NP8]
671;[1, 4];[1]
672;[3, 4];unknwon
673;[1, 3, 4];[3, 4]
674;[1, 3, 4];[1]
675;[2];[NP19]
676;[1, 3, 4];[1]
677;[1, 3, 4];[NP3, 3]
678;[0, 2, 3];[0, 2, 3]
679;[1, 3, 4];[3, NP17]
680;[0, 2];[NP9]
681;[3, 4];[3]
682;[2, 3, 4];[4]
683;[1, 3, 4];[1, 3, 4]
684;[1, 3, 4];[1]
685;[3];unknwon
686;[2];[NP19]
687;[1, 3, 4];[1, NP12]
688;[1, 2, 3, 4];[0, 2, 3, 4]
689;[0, 2];[2, NP9]
690;[0, 2];[0, NP9]
691;[1, 3, 4];[NP2, NP17]
692;[1, 2, 3, 4];[0, 2]
693;[0, 1, 2, 3, 4];[4]
694;[1, 3, 4];[1, 3, NP12]
695;[1, 4];unknwon
696;[0, 2];[0, NP6, NP9]
697;[2];unknwon
698;[0];[NP15]
699;[0, 2];[NP14]
700;[0, 1, 3, 4];[4, NP17]
701;[1, 3, 4];[3, 4]
702;[1];[4]
703;[1, 3, 4];[NP17]
704;[1, 3, 4];[NP10]
705;[0, 2];unknwon
706;[1, 3, 4];[1, 3, NP18]
707;[1, 3, 4];[1, NP17]
708;[1, 3, 4];[NP3, 1, 4, NP17, NP18]
709;[0];unknwon
710;[3, 4];[3]
711;[0, 2];unknwon
712;[0, 2, 3];[0]
713;[1, 3, 4];[3, NP17, NP18]
714;[0, 2];[0, NP14]
715;[1, 3, 4];[1, 3, 4]
716;[0, 2];[NP9]
717;[0, 2];[NP9]
718;[1, 3, 4];[NP2, NP17]
719;[1, 3, 4];[NP3, 1, NP17]
720;[1, 3, 4];[3, NP10, NP12]
721;[1, 3, 4];[NP12]
722;[1, 3, 4];[1, 3, NP18]
723;[0, 2];[NP13]
724;[0, 2];[NP14]
725;[0, 2];[NP14]
726;[1, 3, 4];[3, 4, NP17]
727;[2];[NP9]
728;[1, 2, 3, 4];[0, 2, 4]
729;[1, 4];[NP21]
730;[2];[NP8]
731;[2];[NP19]
732;[1, 3, 4];[1, 4, NP18]
733;[1, 3, 4];[1, NP21]
734;[0];unknwon
735;[1, 4];[1, NP21]
736;[0, 2];[NP9]
737;[2];[NP19]
738;[1, 3, 4];[NP10, NP1]
739;[1, 3, 4];[4, NP21]
740;[0, 2];unknwon
741;[1, 3, 4];[1, NP21]
742;[0, 2];[NP14]
743;[1, 2, 3, 4];[0]
744;[1, 3, 4];[NP3, 1, NP17]
745;[1, 3, 4];[1, 3, NP10, NP12]
746;[1, 4];[4]
747;[1, 3, 4];[1, 4, NP17]
748;[1, 3, 4];[NP3, NP17]
749;[2];[NP8]
750;[1, 3, 4];[NP18]
751;[0, 2];[NP9, NP19]
752;[1, 3, 4];[NP3, 1, 4, NP17, NP18]
753;[1, 3, 4];[NP10, NP1]
754;[0, 2];[0, 2, NP9]
755;[1, 3, 4];[NP17, NP18]
756;[2];[NP5]
757;[0, 1, 3, 4];[4, NP17]
758;[1, 3, 4];[3]
759;[1, 3, 4];[3, 4, NP18]
760;[0, 1, 2, 3, 4];[0]
761;[0, 2];[NP8]
762;[1, 3, 4];[NP10, NP1]
763;[1, 3, 4];[NP16, NP18]
764;[1, 3, 4];[NP20, NP12]
765;[0, 2];[NP9]
766;[1, 2, 3, 4];[0, 2, 4, NP20]
767;[1, 3, 4];[0, NP17]
768;[0, 2];[0]
769;[0, 1, 3];[0, 4]
770;[0, 2];[NP8]
771;[0];unknwon
772;[2];[2, NP19]
773;[0, 2];[NP14]
774;[1];[NP16]
775;[1, 3, 4];[3, 4, NP12]
776;[0, 2];[0, 2, NP6]
777;[0, 2];[2]
778;[1, 3, 4];[3, 4]
779;[0, 2];[NP8]
780;[3, 4];unknwon
781;[0, 2];[NP9]
782;[0, 2];[0, 2, NP8]
783;[0, 2];[NP14]
784;[0];[NP13]
785;[0, 2];[NP14]
786;[1, 2, 3, 4];[0, 1, 2, 3]
787;[1, 3, 4];[NP10, NP21]
788;[3, 4];unknwon
789;[0, 2];[NP9]
790;[1, 3, 4];unknwon
791;[0, 2];[2]
792;[2];[NP19]
793;[0, 2];[NP9, NP19]
794;[0, 2];[NP8]
795;[1, 3, 4];[1, 3, NP12]
796;[0];[NP13]
797;[1, 3, 4];[NP16, NP18]
798;[0];[NP15]
799;[1, 3, 4];[NP10, NP21]
800;[0, 1, 3];[0, 4]
801;[1, 3, 4];[NP10]
802;[0, 2];[0]
803;[1, 3, 4];[NP2, NP17]
804;[0, 1, 3, 4];[4]
805;[1, 3, 4];[NP17]
806;[1, 3, 4];[NP18]
807;[1, 3, 4];[4, NP17]
808;[1, 3, 4];[NP21]
809;[1, 3, 4];[NP21]
810;[1, 3, 4];[NP10, NP1]
811;[0, 2];[NP9]
812;[0, 2];[2, NP9]
813;[0, 2];[2, 3, NP8]
814;[1, 3, 4];[4, NP1]
815;[0, 2];[NP14]
816;[3, 4];[NP22]
817;[0, 2];[NP14]
