timestamp;actual;predicted
150;[0, 2];[0, 2]
151;[1, 4];[1, 4]
152;[0];[0]
153;[1, 3, 4];[1, 3, 4]
154;[1, 3, 4];[1, 3, 4]
155;[1, 3, 4];[1, 3, 4]
156;[2];[2]
157;[3, 4];[1, 3]
158;[1, 3, 4];[1, 3, 4]
159;[3, 4];[1, 3, 4]
160;[1, 3, 4];[1, 3, 4]
161;[1, 3, 4];[1, 3, 4]
162;[1, 3, 4];[1, 3, 4]
163;[1, 3, 4];[1, 3, 4]
164;[1, 4];[1]
165;[1, 4];[1, 4]
166;[1, 3, 4];[1, 3, 4]
167;[1, 3, 4];[1, 3, 4]
168;[1, 3, 4];[1, 3, 4]
169;[0, 2];[0, 2]
170;[1];[1]
171;[0, 2];[0, 2, 3]
172;[1, 3, 4];[1, 3, 4]
173;[2];[2]
174;[1, 3, 4];[1, 3, 4]
175;[1, 3, 4];[1, 3, 4]
176;[0, 2];[0, 2]
177;[1, 3, 4];[1, 3, 4]
178;[1, 3, 4];[1, 3, 4]
179;[1, 3, 4];[1, 3, 4]
180;[1, 3, 4];[1, 3, 4]
181;[2, 3, 4];[0, 1, 2, 3]
182;[1, 3, 4];[1, 3, 4]
183;[0, 2, 3];[0, 2, 3]
184;[1, 3, 4];[1, 3, 4]
185;[0];[0]
186;[0, 2];[0, 2]
187;[0, 1, 3, 4];[0, 1, 3, 4]
188;[1, 3, 4];[1, 3, 4]
189;[1, 3, 4];[1, 3, 4]
190;[2, 3, 4];[0, 2, 3]
191;[0, 2];[0, 2]
192;[1, 3, 4];[1, 3, 4]
193;[0, 2];[0, 2]
194;[3, 4];[1, 3, 4]
195;[3, 4];[1, 3, 4]
196;[0, 2];[0, 2]
197;[0, 2];[0, 2]
198;[0, 2];[0, 2]
199;[0];[0]
200;[0, 2];[0, 2]
201;[1, 3, 4];[1, 3, 4]
202;[1, 3, 4];[1, 3, 4]
203;[1, 3, 4];unknwon
204;[1, 3, 4];[3, 4]
205;[0, 2];[0, 2]
206;[1, 3, 4];[1, 4]
207;[0, 2];unknwon
208;[0, 2];[2]
209;[1, 3, 4];unknwon
210;[0, 2];[0, 2]
211;[1, 3, 4];[1, 3, 4]
212;[1, 3, 4];[1, 3, 4]
213;[0];unknwon
214;[0];unknwon
215;[1, 2, 3, 4];[0, 2]
216;[2];unknwon
217;[0, 2];unknwon
218;[1, 3, 4];[3]
219;[0, 2];[2]
220;[1, 3, 4];[1, 3, 4]
221;[0, 2];[0]
222;[1, 3, 4];[3, 4]
223;[1, 3, 4];[1, 3, 4]
224;[1, 3, 4];[1, 3, 4]
225;[1];unknwon
226;[2];[2]
227;[0, 2];[0]
228;[0, 2];[0, 2]
229;[1, 3, 4];[1, 3, 4]
230;[2, 3];[2, 3]
231;[1, 3, 4];[1, 3, 4]
232;[1, 3, 4];[3]
233;[1, 3, 4];[1, 3, 4]
234;[0, 2];[0]
235;[2];[2]
236;[0, 2];[0, 2]
237;[1, 3, 4];[1, 3, 4]
238;[1, 3, 4];[1, 3, 4]
239;[0, 2];[0, 2]
240;[0, 2];[0, 2]
241;[1, 3, 4];[3, 4]
242;[1, 3, 4];[1, 3, 4]
243;[1, 3, 4];[1, 3, 4]
244;[1, 4];[1, 3]
245;[0];unknwon
246;[0];[0]
247;[0, 2];[2]
248;[1, 3, 4];[1, 4]
249;[1, 3, 4];unknwon
250;[0, 2];[0, 2]
251;[1, 4];[1, 4]
252;[1, 3, 4];[3, 4]
253;[1, 3, 4];[1]
254;[0, 2];[0, 2]
255;[0];unknwon
256;[1, 3, 4];[1, 3, 4]
257;[0, 2];[0, 2]
258;[0, 2];[0, 2]
259;[0, 2];[0, 2]
260;[1, 3, 4];[1, 3, 4]
261;[1, 3, 4];unknwon
262;[1, 3, 4];[1, 3, 4]
263;[1, 3, 4];[3, 4]
264;[0, 2, 3];[0, 2, 3]
265;[1, 3, 4];[4]
266;[1, 3, 4];unknwon
267;[0, 2];[0]
268;[1, 3, 4];[4]
269;[1, 3, 4];[3]
270;[1, 3, 4];[1, 4]
271;[0, 2];unknwon
272;[0, 2];[0, 2]
273;[1, 3, 4];unknwon
274;[1, 3, 4];[1, 3, 4]
275;[1, 3, 4];[1, 3, 4]
276;[1, 3, 4];[1, 3, 4]
277;[1, 4];[1]
278;[1, 3, 4];[1, 3, 4]
279;[2];[2]
280;[2];[2]
281;[1, 3, 4];[1, 3, 4]
282;[0, 2];unknwon
283;[1, 3, 4];[1, 3, 4]
284;[0, 2, 3];[0, 2, 3]
285;[0, 2];[0, 2]
286;[1, 3, 4];unknwon
287;[1, 3, 4];unknwon
288;[2];[2]
289;[1, 3, 4];unknwon
290;[1, 2, 3, 4];[0, 1]
291;[0];unknwon
292;[1, 3, 4];[3]
293;[1, 3, 4];[1, 3, 4]
294;[1, 3, 4];unknwon
295;[3, 4];[4]
296;[2, 3, 4];[0, 2]
297;[1, 3, 4];[1, 3]
298;[2];unknwon
299;[1, 3, 4];[1, 3, 4]
300;[1, 3, 4];[1, 3, 4]
301;[1, 3, 4];[1, 3]
302;[1];[1]
303;[1, 3, 4];[1, 3]
304;[1, 3, 4];unknwon
305;[1, 3, 4];[1, 3, 4]
306;[1, 3, 4];[1, 3, 4]
307;[1, 4];[1]
308;[1, 3, 4];[1]
309;[1, 3, 4];unknwon
310;[2, 3];[2]
311;[0, 2];[0, 2]
312;[0, 2];[0, 2]
313;[1, 3, 4];[1, 3]
314;[2];[2]
315;[1, 3, 4];[1, 3]
316;[0, 2];[0, 2]
317;[1, 3, 4];[1, 3, 4]
318;[0];unknwon
319;[1, 3, 4];[1, 4]
320;[0];[0]
321;[0, 2];[0, 2]
322;[1, 2, 3, 4];[0, 2]
323;[1, 3, 4];[1, 3, 4]
324;[1, 3, 4];[1, 3, 4]
325;[2, 3, 4];[2, 4]
326;[1, 3, 4];unknwon
327;[1];[0]
328;[0];[0]
329;[1, 3, 4];[3, 4]
330;[0, 2];[0, 2]
331;[1, 3, 4];unknwon
332;[1, 3, 4];[1, 3, 4]
333;[1, 3, 4];[1, 3, 4]
334;[2];unknwon
335;[1, 3, 4];[1, 3, 4]
336;[3, 4];[1, 3, 4]
337;[0, 2];[0, 2]
338;[1, 3, 4];[1, 3, 4]
339;[1, 3, 4];[1, 3, 4]
340;[0, 2];[0]
341;[1, 3, 4];[1, 3, 4]
342;[1, 3, 4];[3]
343;[1, 3, 4];[1, 3, 4]
344;[1, 3, 4];[4]
345;[1, 3, 4];[1, 3, 4]
346;[0, 2];[0, 2]
347;[1, 2, 3, 4];[0, 1, 2, 4]
348;[1, 3, 4];[1, 3, 4]
349;[1, 3, 4];[1, 4]
350;[1, 3, 4];[3, 4]
351;[1, 3, 4];[1, 4]
352;[0, 2];unknwon
353;[0, 2];[0, 2]
354;[2, 3];[2, 3]
355;[1, 3, 4];unknwon
356;[0, 2];[0, 2, 3]
357;[1, 3, 4];[1, 3, 4]
358;[1, 3, 4];[1, 3]
359;[2, 3];[2, 3]
360;[3, 4];[1, 3, 4]
361;[0];unknwon
362;[1, 3, 4];[1]
363;[0, 2];[0, 2]
364;[3, 4];[3]
365;[1, 3, 4];[1, 3, 4]
366;[1, 3, 4];[1, 4]
367;[1, 3, 4];[1, 3, 4]
368;[1, 3, 4];[1, 3, 4]
369;[2];unknwon
370;[1, 3, 4];unknwon
371;[1, 3, 4];[1, 3, 4]
372;[0, 2];[0, 2]
373;[2];unknwon
374;[0];[0]
375;[0, 2];[0, 2]
376;[1, 4];[1, 4]
377;[1, 3, 4];[1, 3, 4]
378;[1, 3, 4];[1, 4]
379;[1, 3, 4];[4]
380;[1, 3, 4];[1, 3, 4]
381;[1, 3, 4];unknwon
382;[0, 2, 3];[0, 2, 3]
383;[1, 3, 4];[1, 3, 4]
384;[0, 2];[0, 2]
385;[0, 2];[0, 2]
386;[0, 2];unknwon
387;[1, 4];unknwon
388;[1, 3, 4];[1, 3]
389;[0, 2];[0, 2]
390;[1, 3, 4];[3]
391;[2];[2, 3]
392;[1, 3, 4];[3, 4]
393;[0, 2];[0, 2]
394;[1, 3, 4];[1, 3, 4]
395;[0, 2];[0, 2]
396;[1, 3, 4];[1, 3, 4]
397;[0, 2];unknwon
398;[1, 3, 4];[1, 3, 4]
399;[0, 2];[0]
400;[1, 3, 4];unknwon
401;[1, 3, 4];[1, 3, 4]
402;[1, 3, 4];[1, 3, 4]
403;[1, 3, 4];[1, 4]
404;[0, 2];[0, 2]
405;[0, 2];[0, 2]
406;[1, 3, 4];[3]
407;[1, 3, 4];[1, 3, 4]
408;[1, 3, 4];[4]
409;[1, 3, 4];unknwon
410;[0, 2];[0]
411;[1, 3, 4];[1, 3, 4]
412;[1, 2, 3, 4];[0, 2]
413;[1, 3, 4];unknwon
414;[1, 3, 4];unknwon
415;[0, 2];[0, 2]
416;[2];unknwon
417;[0];unknwon
418;[0, 2];[0, 2]
419;[1, 3, 4];[1, 3, 4]
420;[1, 2, 3, 4];[4]
421;[1, 3, 4];[1, 3, 4]
422;[2];[2]
423;[1, 3, 4];[1, 3, 4]
424;[1, 4];[1, 4]
425;[0, 2];[0, 2]
426;[1, 3, 4];unknwon
427;[1, 3, 4];[4]
428;[0];unknwon
429;[1, 3, 4];[1, 3, 4]
430;[0];unknwon
431;[0, 2];[0]
432;[1, 3, 4];[1, 4]
433;[0, 2];unknwon
434;[1, 3, 4];[3]
435;[3, 4];[3]
436;[2];[2]
437;[1, 3, 4];unknwon
438;[2];unknwon
439;[0, 2];[0, 2]
440;[1, 3, 4];[1, 3, 4]
441;[1, 3, 4];[1]
442;[0, 2];unknwon
443;[1, 3, 4];[1, 3, 4]
444;[1, 3, 4];[1, 3, 4]
445;[1, 4];[1, 3, 4]
446;[1, 3, 4];[1, 4]
447;[1, 3, 4];unknwon
448;[0];unknwon
449;[1, 3, 4];[1, 3, 4]
450;[2];[2]
451;[2];unknwon
452;[0, 2];unknwon
453;[0, 2];unknwon
454;[1, 3, 4];unknwon
455;[1, 3, 4];[3]
456;[1, 3, 4];unknwon
457;[0, 2];unknwon
458;[1, 2, 3, 4];[0, 4]
459;[1, 3, 4];[1, 3]
460;[1, 3, 4];[1]
461;[1, 4];unknwon
462;[1, 3, 4];[3, 4]
463;[0];[0]
464;[1, 3, 4];[1, 3, 4]
465;[0, 2];[0]
466;[0, 2];unknwon
467;[1, 3, 4];[3]
468;[1, 3, 4];[1, 4]
469;[1, 3, 4];unknwon
470;[1, 3, 4];unknwon
471;[1, 3, 4];[1, 3, 4]
472;[1, 3, 4];unknwon
473;[1, 3, 4];unknwon
474;[1, 3, 4];unknwon
475;[0, 2];unknwon
476;[1, 3, 4];unknwon
477;[1, 3, 4];unknwon
478;[1, 3, 4];[3]
479;[2];unknwon
480;[0, 2];[2]
481;[1, 3, 4];[3, 4]
482;[0, 1, 2, 3, 4];[0]
483;[1, 2, 3, 4];[2]
484;[1, 3, 4];[1, 3, 4]
485;[2];unknwon
486;[0];unknwon
487;[1, 3, 4];unknwon
488;[0, 2];[0, 2]
489;[1, 3, 4];[1, 4]
490;[0, 2];unknwon
491;[1, 3, 4];[1, 3, 4]
492;[1, 3, 4];[1, 3]
493;[2];unknwon
494;[0];unknwon
495;[1, 3, 4];[1, 3, 4]
496;[1, 3, 4];unknwon
497;[1, 3, 4];[1]
498;[1, 3, 4];unknwon
499;[2];unknwon
500;[1, 2, 3, 4];unknwon
501;[1, 3, 4];[4]
502;[0, 2];[0, 2]
503;[0, 2];unknwon
504;[1, 3, 4];[4]
505;[1, 3, 4];[1, 3, 4]
506;[0, 2];[0, 2]
507;[1, 3, 4];[1, 3, 4]
508;[0, 2];unknwon
509;[1, 3, 4];[1, 4]
510;[1, 3, 4];[4]
511;[0, 2];[0, 2]
512;[1, 3, 4];unknwon
513;[0];unknwon
514;[1, 3, 4];[3]
515;[0, 2];[2]
516;[1, 4];unknwon
517;[1, 3, 4];[1, 3, 4]
518;[1, 3, 4];[1, 3]
519;[2];[2]
520;[1, 3, 4];[4]
521;[1, 3, 4];[3]
522;[1, 3, 4];[3, 4]
523;[0, 2];[0]
524;[2];unknwon
525;[1, 2, 3, 4];unknwon
526;[1, 3, 4];[1]
527;[0, 2];[0, 2]
528;[1, 3, 4];[1]
529;[2];[0, 2]
530;[1, 3, 4];unknwon
531;[1, 3, 4];[1, 3, 4]
532;[0, 2];unknwon
533;[0, 2];[0]
534;[1, 3, 4];[1, 3, 4]
535;[1, 3, 4];[1]
536;[0, 2, 3];[0, 2]
537;[0, 2];unknwon
538;[1, 3, 4];unknwon
539;[1, 3, 4];unknwon
540;[0, 2];unknwon
541;[1, 4];[1, 4]
542;[0, 2];unknwon
543;[0, 2];unknwon
544;[1, 3, 4];[4]
545;[0, 2];[0]
546;[2, 3, 4];[0, 2, 4]
547;[0, 2];unknwon
548;[0, 2];[0]
549;[2];unknwon
550;[1, 3, 4];[1, 3, 4]
551;[1, 3, 4];[3, 4]
552;[0, 2];[2]
553;[1, 3, 4];[1, 3, 4]
554;[0, 2];unknwon
555;[1, 3, 4];[1, 3, 4]
556;[1, 3, 4];[1, 4]
557;[2, 3, 4];[4]
558;[0];unknwon
559;[1, 3, 4];unknwon
560;[2, 3];[3]
561;[1, 3, 4];[1, 3]
562;[1, 3, 4];unknwon
563;[0, 2];unknwon
564;[1, 3, 4];unknwon
565;[2];unknwon
566;[1, 3, 4];[1, 3]
567;[0, 2];unknwon
568;[0, 2];[2]
569;[1, 3, 4];unknwon
570;[0, 2];unknwon
571;[1, 3, 4];unknwon
572;[1, 2, 3, 4];[0, 2]
573;[1, 3, 4];unknwon
574;[1, 3, 4];[1, 3]
575;[1, 3, 4];unknwon
576;[0, 2];unknwon
577;[2];[2]
578;[1, 3, 4];unknwon
579;[1, 3, 4];[3]
580;[1, 4];[4]
581;[0, 2];unknwon
582;[1, 3, 4];[3]
583;[1, 3, 4];[4]
584;[0, 2];[2]
585;[0, 2];[0, 2]
586;[1, 3, 4];[1, 4]
587;[1, 3, 4];unknwon
588;[0, 2];unknwon
589;[1, 3, 4];[1, 3, 4]
590;[2, 3];[2, 4]
591;[1, 3, 4];[3, 4]
592;[1];unknwon
593;[1, 3, 4];[1, 3, 4]
594;[0, 2];unknwon
595;[1, 2, 3, 4];unknwon
596;[0];unknwon
597;[0, 1, 2, 3, 4];[2]
598;[1, 2, 3, 4];[4]
599;[1, 3, 4];[1, 4]
600;[1, 3, 4];[4]
601;[0, 2];[0]
602;[0, 2];unknwon
603;[1, 3, 4];[1, 3, 4]
604;[1, 3, 4];unknwon
605;[0, 2];unknwon
606;[1, 3, 4];[4]
607;[1, 3, 4];[1, 3, 4]
608;[1, 3, 4];[3, 4]
609;[1, 3, 4];[3, 4]
610;[1, 4];unknwon
611;[0, 2];[0]
612;[1, 4];unknwon
613;[2];unknwon
614;[1];unknwon
615;[1, 3, 4];unknwon
616;[1, 3, 4];unknwon
617;[1, 3, 4];unknwon
618;[0, 2];[0, 2]
619;[1, 3, 4];[1]
620;[1, 3, 4];[1, 4]
621;[1, 4];unknwon
622;[0, 2];[0, 2]
623;[1, 3, 4];[3]
624;[1, 3, 4];[1]
625;[1, 3, 4];[4]
626;[1, 3, 4];unknwon
627;[1, 3, 4];unknwon
628;[1, 3, 4];unknwon
629;[1, 3, 4];unknwon
630;[1, 3, 4];unknwon
631;[0, 2];unknwon
632;[0, 2];[0]
633;[0, 2];[0, 2]
634;[1, 3, 4];unknwon
635;[1, 3, 4];unknwon
636;[1, 3, 4];[4]
637;[0, 2];unknwon
638;[0, 2];[0, 2]
639;[2, 3, 4];unknwon
640;[1, 3, 4];unknwon
641;[0, 2];[0]
642;[0];unknwon
643;[2];[2]
644;[1, 3, 4];unknwon
645;[0, 2];unknwon
646;[1, 3, 4];unknwon
647;[1, 3, 4];unknwon
648;[1, 3, 4];unknwon
649;[1, 3, 4];[3]
650;[3];unknwon
651;[0, 2];unknwon
652;[1, 3, 4];unknwon
653;[1, 3, 4];unknwon
654;[1, 3, 4];[1, 4]
655;[1, 3, 4];unknwon
656;[1, 3, 4];unknwon
657;[3, 4];[4]
658;[2];unknwon
659;[2, 3, 4];[0, 2, 4]
660;[1, 3, 4];[4]
661;[1, 3, 4];[1]
662;[0, 2];[2]
663;[0, 2];[0]
664;[0, 2];unknwon
665;[1, 3, 4];[3, 4]
666;[0, 2];[0, 2]
667;[0, 2];unknwon
668;[1, 3, 4];unknwon
669;[1, 4];unknwon
670;[0, 2];unknwon
671;[1, 4];[4]
672;[3, 4];unknwon
673;[1, 3, 4];[1, 3]
674;[1, 3, 4];[3]
675;[2];unknwon
676;[1, 3, 4];[1, 4]
677;[1, 3, 4];[1, 3, 4]
678;[0, 2, 3];[0, 2]
679;[1, 3, 4];[1, 3, 4]
680;[0, 2];unknwon
681;[3, 4];[4]
682;[2, 3, 4];[2, 3, 4]
683;[1, 3, 4];[1, 3]
684;[1, 3, 4];[4]
685;[3];unknwon
686;[2];[2]
687;[1, 3, 4];[4]
688;[1, 2, 3, 4];[0, 2, 4]
689;[0, 2];unknwon
690;[0, 2];[0, 2]
691;[1, 3, 4];unknwon
692;[1, 2, 3, 4];[0, 2]
693;[0, 1, 2, 3, 4];[2]
694;[1, 3, 4];[1, 4]
695;[1, 4];unknwon
696;[0, 2];unknwon
697;[2];unknwon
698;[0];unknwon
699;[0, 2];[0]
700;[0, 1, 3, 4];unknwon
701;[1, 3, 4];[3]
702;[1];unknwon
703;[1, 3, 4];unknwon
704;[1, 3, 4];[3]
705;[0, 2];unknwon
706;[1, 3, 4];[1, 3, 4]
707;[1, 3, 4];[1, 3, 4]
708;[1, 3, 4];[1, 3, 4]
709;[0];unknwon
710;[3, 4];[4]
711;[0, 2];[0]
712;[0, 2, 3];[0, 2]
713;[1, 3, 4];[4]
714;[0, 2];[0]
715;[1, 3, 4];[1, 3, 4]
716;[0, 2];unknwon
717;[0, 2];unknwon
718;[1, 3, 4];unknwon
719;[1, 3, 4];[1, 3, 4]
720;[1, 3, 4];unknwon
721;[1, 3, 4];unknwon
722;[1, 3, 4];[3, 4]
723;[0, 2];unknwon
724;[0, 2];unknwon
725;[0, 2];unknwon
726;[1, 3, 4];unknwon
727;[2];unknwon
728;[1, 2, 3, 4];[4]
729;[1, 4];[4]
730;[2];unknwon
731;[2];unknwon
732;[1, 3, 4];[1, 3, 4]
733;[1, 3, 4];[1, 3, 4]
734;[0];unknwon
735;[1, 4];[4]
736;[0, 2];unknwon
737;[2];unknwon
738;[1, 3, 4];unknwon
739;[1, 3, 4];[1, 3, 4]
740;[0, 2];unknwon
741;[1, 3, 4];unknwon
742;[0, 2];unknwon
743;[1, 2, 3, 4];[0]
744;[1, 3, 4];[1, 3, 4]
745;[1, 3, 4];[3, 4]
746;[1, 4];unknwon
747;[1, 3, 4];[1, 3, 4]
748;[1, 3, 4];unknwon
749;[2];unknwon
750;[1, 3, 4];[1]
751;[0, 2];unknwon
752;[1, 3, 4];[1, 3]
753;[1, 3, 4];unknwon
754;[0, 2];[0, 2]
755;[1, 3, 4];[1]
756;[2];unknwon
757;[0, 1, 3, 4];unknwon
758;[1, 3, 4];[1, 4]
759;[1, 3, 4];[1]
760;[0, 1, 2, 3, 4];[0]
761;[0, 2];unknwon
762;[1, 3, 4];unknwon
763;[1, 3, 4];[1]
764;[1, 3, 4];[4]
765;[0, 2];[2]
766;[1, 2, 3, 4];[0, 4]
767;[1, 3, 4];[0]
768;[0, 2];unknwon
769;[0, 1, 3];[2]
770;[0, 2];unknwon
771;[0];unknwon
772;[2];unknwon
773;[0, 2];unknwon
774;[1];[1]
775;[1, 3, 4];[4]
776;[0, 2];[0, 2]
777;[0, 2];unknwon
778;[1, 3, 4];[1, 3]
779;[0, 2];unknwon
780;[3, 4];unknwon
781;[0, 2];[2]
782;[0, 2];[0, 2]
783;[0, 2];unknwon
784;[0];unknwon
785;[0, 2];unknwon
786;[1, 2, 3, 4];[0, 2, 4]
787;[1, 3, 4];unknwon
788;[3, 4];unknwon
789;[0, 2];unknwon
790;[1, 3, 4];unknwon
791;[0, 2];unknwon
792;[2];unknwon
793;[0, 2];unknwon
794;[0, 2];unknwon
795;[1, 3, 4];[4]
796;[0];unknwon
797;[1, 3, 4];[3]
798;[0];unknwon
799;[1, 3, 4];unknwon
800;[0, 1, 3];[2]
801;[1, 3, 4];unknwon
802;[0, 2];[0]
803;[1, 3, 4];unknwon
804;[0, 1, 3, 4];unknwon
805;[1, 3, 4];unknwon
806;[1, 3, 4];unknwon
807;[1, 3, 4];unknwon
808;[1, 3, 4];[3]
809;[1, 3, 4];unknwon
810;[1, 3, 4];unknwon
811;[0, 2];[2]
812;[0, 2];unknwon
813;[0, 2];[0, 2]
814;[1, 3, 4];[3]
815;[0, 2];unknwon
816;[3, 4];unknwon
817;[0, 2];[0]
818;[1, 3, 4];[3]
819;[2];unknwon
820;[1, 3, 4];[3]
821;[1, 3, 4];unknwon
822;[1, 3, 4];[4]
823;[2];unknwon
824;[3, 4];unknwon
825;[1, 4];[4]
826;[1, 3, 4];unknwon
827;[0, 2];unknwon
828;[1, 4];[3]
829;[0, 2];[0]
830;[0, 2];[0]
831;[0, 2, 3];[0, 2]
832;[1, 3, 4];unknwon
833;[1, 3, 4];[1, 3]
834;[1, 3, 4];[1, 4]
835;[1, 3, 4];unknwon
836;[1, 3, 4];unknwon
837;[1, 3, 4];unknwon
838;[1, 3, 4];[4]
839;[0, 2, 3];[2]
840;[0, 2];unknwon
841;[1, 3, 4];unknwon
842;[0, 2];unknwon
843;[1, 3, 4];[1, 3, 4]
844;[1, 3, 4];[1, 4]
845;[1, 3, 4];unknwon
846;[1, 3, 4];unknwon
847;[4];unknwon
848;[1, 3, 4];unknwon
849;[1];unknwon
850;[1, 3, 4];[1]
851;[2];[2]
852;[2, 3];unknwon
853;[1, 3, 4];unknwon
854;[1, 3, 4];[4]
855;[1, 3, 4];[1, 3, 4]
856;[1, 3, 4];unknwon
857;[1, 3, 4];[4]
858;[1, 3, 4];unknwon
859;[1, 3, 4];[1]
860;[1, 3, 4];unknwon
861;[1, 3, 4];unknwon
862;[1, 3, 4];[4]
863;[0];unknwon
864;[0];unknwon
865;[0];unknwon
866;[1, 3, 4];unknwon
867;[1, 3, 4];unknwon
868;[0, 2];unknwon
869;[1, 3, 4];[3]
870;[1, 3, 4];unknwon
871;[1, 3, 4];[3, 4]
872;[1, 3, 4];unknwon
873;[0, 2];unknwon
874;[1, 3, 4];[1, 3, 4]
