timestamp;actual;predicted
388;[1, 2];unknwon
389;[0];unknwon
390;[1, 2];[1, 2]
391;[0];unknwon
392;[1, 2];[2]
393;[0];[NP11]
394;[0];[0]
395;[1, 2];[NP2]
396;[1, 2];[NP9]
397;[1];unknwon
398;[0, 2];[0, 2]
399;[1, 2];unknwon
400;[1, 2];[NP4]
401;[0, 2];unknwon
402;[1, 2];unknwon
403;[0, 1, 2];unknwon
404;[1, 2];unknwon
405;[1, 2];[1, 2]
406;[1, 2];[2]
407;[0, 1, 2];unknwon
408;[1, 2];[1, 2]
409;[1, 2];[1, 2]
410;[1, 2];[NP8]
411;[0];unknwon
412;[0, 2];[0]
413;[0];[NP1]
414;[1, 2];unknwon
415;[1, 2];unknwon
416;[2];unknwon
417;[0];unknwon
418;[2];unknwon
419;[0];unknwon
420;[0];unknwon
421;[0];[NP1]
422;[0, 1, 2];unknwon
423;[1, 2];[NP2]
424;[0, 2];[2]
425;[1, 2];unknwon
426;[0];[NP13]
427;[1, 2];[2]
428;[0, 2];[2]
429;[0];unknwon
430;[1, 2];[NP4]
431;[1, 2];unknwon
432;[0, 2];[2]
433;[0, 1, 2];unknwon
434;[0, 2];unknwon
435;[0];unknwon
436;[1, 2];[NP3]
437;[0];unknwon
438;[1, 2];[NP4]
439;[0, 1, 2];unknwon
440;[1, 2];unknwon
441;[1, 2];[1, 2]
442;[1];unknwon
443;[1, 2];[NP4]
444;[1, 2];[NP4]
445;[0];unknwon
446;[0, 1, 2];unknwon
447;[0];[NP5]
448;[0];[0]
449;[1, 2];unknwon
450;[1];unknwon
451;[0];unknwon
452;[0, 2];unknwon
453;[1, 2];[NP15]
454;[1, 2];unknwon
455;[0, 2];unknwon
456;[1, 2];unknwon
457;[0];unknwon
458;[0];[NP13]
459;[0, 2];unknwon
460;[0, 1, 2];unknwon
461;[0, 2];unknwon
462;[1, 2];[1, 2]
463;[0, 2];[0]
464;[1, 2];unknwon
465;[1, 2];[NP3]
466;[0, 1, 2];[1]
467;[1, 2];[1, 2]
468;[0, 1, 2];[1]
469;[2];unknwon
470;[0, 1, 2];[0, 1]
471;[0];[0]
472;[0, 1, 2];[NP6]
473;[1, 2];[NP2]
474;[2];unknwon
475;[0, 1, 2];unknwon
476;[1, 2];[1]
477;[0];[NP1]
478;[0];[NP1]
479;[0];unknwon
480;[1];unknwon
481;[0];unknwon
482;[0];unknwon
483;[1, 2];[NP15]
484;[0];[NP13]
485;[0];[NP11]
486;[0, 1, 2];unknwon
487;[1, 2];unknwon
488;[1, 2];[NP4]
489;[0, 1, 2];[NP7]
490;[0, 1, 2];[0]
491;[0, 2];unknwon
492;[0];[NP21]
493;[0, 1, 2];unknwon
494;[1, 2];[1, 2]
495;[0, 2];unknwon
496;[1, 2];unknwon
497;[1, 2];[NP4]
498;[0, 2];unknwon
499;[0];unknwon
500;[0, 2];[0, 2]
501;[0];[NP13]
502;[0, 1, 2];[NP12]
503;[0, 2];[0, 2]
504;[1, 2];[1, 2]
505;[0, 2];[0]
506;[0, 1, 2];[NP11]
507;[2];unknwon
508;[0];unknwon
509;[2];unknwon
510;[0, 1, 2];[0, 2]
511;[1, 2];[NP15, 2]
512;[0];[NP13]
513;[0, 2];[NP11]
514;[0, 1, 2];unknwon
515;[0, 1, 2];unknwon
516;[0, 1, 2];[NP20]
517;[1, 2];[1, 2]
518;[1];unknwon
519;[1, 2];[1, 2, NP16]
520;[0, 1, 2];unknwon
521;[0, 2];unknwon
522;[0, 1, 2];[1]
523;[0, 2];[0, 2]
524;[0];[NP1]
525;[0, 2];[0, 2]
526;[0, 1, 2];[0, 2]
527;[0, 1, 2];[NP14]
528;[1, 2];[NP4]
529;[0];[NP25]
530;[1, 2];[1, 2]
531;[1, 2];[NP2]
532;[1, 2];unknwon
533;[0];[0]
534;[0, 2];[2]
535;[0, 1, 2];[NP6]
536;[1, 2];[1, 2, NP16]
537;[1, 2];unknwon
538;[1, 2];[1, 2, NP4]
539;[0, 1, 2];[1]
540;[1, 2];[NP26]
541;[1];unknwon
542;[0];unknwon
543;[1, 2];[NP2]
544;[1, 2];[NP4]
545;[1, 2];[NP3, NP15]
546;[0, 1, 2];[NP20]
547;[1, 2];unknwon
548;[1, 2];[NP2]
549;[1, 2];[NP16]
550;[0];[NP22]
551;[1, 2];[NP9]
552;[0];[NP1]
553;[1, 2];[1, 2]
554;[0];unknwon
555;[1, 2];[NP4]
556;[0, 2];[2]
557;[1];unknwon
558;[0];[NP1]
559;[1, 2];[1, 2]
560;[1, 2];[NP2]
561;[1, 2];[NP16]
562;[0];[NP25]
563;[1, 2];[NP4]
564;[1, 2];[NP23]
565;[0, 2];unknwon
566;[1, 2];unknwon
567;[0];[NP28]
568;[0, 1, 2];[NP12]
569;[0];[NP25]
570;[0, 1];unknwon
571;[1, 2];[NP6]
572;[0];[NP1]
573;[1, 2];unknwon
574;[1, 2];[NP3, 2]
575;[1, 2];[NP9]
576;[0];unknwon
577;[0, 2];[2]
578;[1, 2];[1]
579;[1, 2];[NP12]
580;[0, 2];[NP18]
581;[0, 1, 2];[NP6]
582;[1, 2];unknwon
583;[0];[NP22]
584;[1, 2];[NP4]
585;[1, 2];[NP6]
586;[0, 1, 2];unknwon
587;[0];unknwon
588;[1, 2];[NP26]
589;[0, 1, 2];unknwon
590;[1, 2];[NP30]
591;[1, 2];[NP2]
592;[1, 2];unknwon
593;[0];unknwon
594;[1, 2];[NP15, NP8]
595;[1, 2];[1]
596;[1, 2];[NP4]
597;[1, 2];[NP26]
598;[1, 2];[1, 2]
599;[1, 2];unknwon
600;[2];unknwon
601;[0, 1, 2];[1]
602;[1, 2];[NP4]
603;[0, 1, 2];[NP6]
604;[1, 2];[NP23]
605;[0];[NP5]
606;[0];[NP21]
607;[2];[NP24]
608;[0];[NP28]
609;[0, 1, 2];[2, NP27]
610;[1, 2];[2]
611;[0];[NP18]
612;[2];[NP24]
613;[1, 2];[NP12]
614;[0, 1, 2];[NP7]
615;[1, 2];[NP9]
616;[1, 2];[NP2]
617;[1];[NP17]
618;[1, 2];[NP23]
619;[1, 2];[NP12]
620;[0, 1, 2];[NP31]
621;[1, 2];[NP4]
622;[1, 2];[NP3]
623;[1, 2];[NP4]
624;[2];[NP16]
625;[0];[NP1]
626;[0];[NP28]
627;[1, 2];[1, 2]
628;[1, 2];unknwon
629;[0];[NP25]
630;[1, 2];[NP15]
631;[0, 1, 2];[NP20]
632;[0];unknwon
633;[2];unknwon
634;[1, 2];[2]
635;[0];[NP5]
636;[1];unknwon
637;[1, 2];unknwon
638;[1];unknwon
639;[1, 2];[NP3]
640;[1, 2];[NP3]
641;[0];unknwon
642;[1, 2];[2]
643;[0];[NP1]
644;[1, 2];[1, 2]
645;[1, 2];[NP4]
646;[1, 2];[NP4]
647;[1, 2];[NP3]
648;[0, 1, 2];[1]
649;[0];unknwon
650;[1, 2];[NP4]
651;[0, 1, 2];[NP20]
652;[1, 2];[NP16]
653;[0, 2];unknwon
654;[1, 2];[NP4]
655;[0];unknwon
656;[2];[NP32]
657;[1, 2];unknwon
658;[1, 2];[NP4]
659;[0];[NP13]
660;[0, 1, 2];[0, 1, 2]
661;[0];unknwon
662;[1, 2];[2]
663;[2];[NP32]
664;[0, 1, 2];unknwon
665;[0, 1, 2];[NP27]
666;[1, 2];[NP30]
667;[1, 2];[2]
668;[1, 2];[2]
669;[1, 2];unknwon
670;[1, 2];[NP4]
671;[1];unknwon
672;[0];[NP1]
673;[0];[NP5]
674;[1, 2];[1]
675;[1, 2];[NP4]
676;[0, 1];[NP31]
677;[0, 1, 2];[NP6]
678;[1, 2];[1, 2]
679;[1, 2];[NP24]
680;[1, 2];[NP16]
681;[0, 1, 2];[NP7]
682;[2];unknwon
683;[1, 2];[NP4]
684;[0, 1, 2];unknwon
685;[0];[NP22]
686;[0, 1, 2];[NP11]
687;[0, 1, 2];[NP27]
688;[1];unknwon
689;[1, 2];[NP15, 2]
690;[1, 2];unknwon
691;[0];[NP21]
692;[1, 2];[NP4]
693;[1, 2];[NP26]
694;[1, 2];[2, NP15]
695;[1, 2];[NP27, NP12]
696;[1, 2];[1, 2]
697;[0];[NP22]
698;[0];unknwon
699;[0];unknwon
700;[1, 2];[2, NP15]
701;[1, 2];[NP4]
702;[1, 2];[2]
703;[0];[NP28]
704;[0, 2];[NP18]
705;[0];[NP1]
706;[1, 2];[NP4]
707;[0, 1, 2];[NP31]
708;[1, 2];[NP2]
709;[1, 2];[NP2]
710;[1, 2];[2, NP15]
711;[1, 2];[2]
712;[0];[NP28]
713;[0, 1, 2];[NP14]
714;[1, 2];[NP15]
715;[0];[NP13]
716;[1, 2];[NP14]
717;[1, 2];[1]
718;[1, 2];[2, NP9]
719;[0, 1, 2];unknwon
720;[0, 2];[NP18]
721;[1, 2];[NP15]
722;[0, 2];[2]
723;[0, 1, 2];unknwon
724;[0, 1, 2];[NP20]
725;[1, 2];[NP26]
726;[0];[NP22]
727;[0, 1, 2];unknwon
728;[0, 1, 2];[NP12]
729;[0];[0]
730;[0, 1, 2];[1]
731;[1, 2];[NP4]
732;[0, 2];unknwon
733;[1, 2];[NP24]
734;[0];[NP25]
735;[0];[NP13]
736;[0, 1, 2];[1]
737;[0, 1, 2];[NP27, NP12]
738;[0];unknwon
739;[0, 1, 2];[NP27]
740;[1, 2];[2]
741;[0];[NP13]
742;[0];unknwon
743;[1, 2];[1, 2]
744;[1, 2];[NP4]
745;[0];[0]
746;[0];[NP11]
747;[0, 1, 2];[NP20]
748;[1, 2];[NP16]
749;[0, 2];[NP34]
750;[2];[NP24]
751;[1, 2];[NP8]
752;[1, 2];[NP15]
753;[0, 1, 2];[NP6]
754;[0, 1, 2];[NP12]
755;[1, 2];[1, 2]
756;[1, 2];[NP15]
757;[1, 2];[1, 2]
758;[1, 2];[NP2]
759;[0, 1, 2];[1]
760;[1, 2];unknwon
761;[1, 2];[NP3]
762;[1, 2];[1, 2]
763;[2];unknwon
764;[1, 2];[NP4]
765;[0];unknwon
766;[0, 2];[NP18]
767;[1, 2];[NP23]
768;[1, 2];[NP3]
769;[1, 2];[NP3, NP4]
770;[0, 1, 2];[0, 1, NP31]
771;[0];[NP22]
772;[1, 2];[NP9]
773;[0, 1, 2];[NP12]
774;[0, 1, 2];[NP20]
775;[1, 2];[NP26]
776;[0, 1, 2];[0, 1, NP31]
777;[1, 2];unknwon
778;[1, 2];[NP4]
779;[1, 2];[NP30]
780;[0];[NP34]
781;[1];unknwon
782;[1, 2];[NP26]
783;[0, 1, 2];[NP35]
784;[1, 2];[NP2]
785;[0, 1, 2];[NP7]
786;[0, 1, 2];[NP7]
787;[0];[0]
788;[0, 1, 2];[NP35]
789;[1, 2];[NP8]
790;[0, 1, 2];[NP27]
791;[1, 2];[1, NP16]
792;[1, 2];[NP4]
793;[0, 1, 2];[NP7]
794;[1, 2];[NP9]
795;[1, 2];[NP9]
796;[1, 2];[NP2]
797;[1, 2];[NP29]
798;[0, 1, 2];[NP27, NP12]
799;[0];unknwon
800;[1, 2];[NP15, NP8]
801;[1];unknwon
802;[0];unknwon
803;[0];unknwon
804;[0];unknwon
805;[1, 2];[NP4]
806;[1, 2];[NP23]
807;[0];unknwon
808;[1];[NP26]
809;[1, 2];[NP3]
810;[0, 2];unknwon
811;[1, 2];unknwon
812;[0];unknwon
813;[1, 2];unknwon
814;[0];[NP28]
815;[0, 2];unknwon
816;[0, 1, 2];[NP31]
817;[1, 2];unknwon
818;[0, 1, 2];unknwon
819;[0, 1, 2];[NP11]
820;[1, 2];[NP33]
821;[1, 2];[NP36]
822;[1, 2];[NP15, NP9]
823;[1, 2];[NP15, NP8]
824;[0, 1, 2];[NP6]
825;[1, 2];[NP14]
826;[1, 2];[1, 2]
827;[0, 1, 2];[NP6]
828;[1, 2];[2]
829;[1, 2];unknwon
830;[1, 2];[NP26]
831;[1, 2];unknwon
832;[1, 2];[1]
833;[0];unknwon
834;[0];unknwon
835;[1, 2];[NP15]
836;[1];[NP37]
837;[2];[NP24]
838;[1, 2];[NP9, NP12]
839;[0, 1, 2];[1]
840;[1, 2];[NP9]
841;[2];[NP32]
842;[1];unknwon
843;[1, 2];[NP2]
844;[0, 2];unknwon
845;[1, 2];[1, 2, NP12]
846;[1, 2];[NP15]
847;[0, 1, 2];unknwon
848;[1, 2];[1, 2]
849;[0];unknwon
850;[0, 1];[NP31]
851;[1, 2];[1, 2]
852;[0];unknwon
853;[0, 2];[NP34]
854;[1, 2];[1, NP16]
855;[0];[NP21]
856;[1, 2];[NP36]
857;[1, 2];[NP2]
858;[0, 2];[NP34]
859;[1, 2];[2]
860;[0, 2];[NP40]
861;[0];[NP25, NP5]
862;[1, 2];[NP9]
863;[0];[NP34]
864;[1, 2];[NP3, 2, NP15]
865;[1, 2];[NP24]
866;[1];[NP17]
867;[1, 2];[NP9, NP12]
868;[0];[NP11]
869;[1, 2];[NP4]
870;[1, 2];[NP15]
871;[1, 2];unknwon
872;[1, 2];[1, 2]
873;[1];[NP29]
874;[1, 2];[NP2, NP16]
875;[1, 2];[NP3, NP15]
876;[1, 2];[2]
877;[0, 1, 2];[NP11]
878;[0];[NP5]
879;[0, 1, 2];[NP31]
880;[1, 2];[1]
881;[0, 1, 2];unknwon
882;[1, 2];unknwon
883;[0];[NP21]
884;[0];[NP25, NP21]
885;[0, 2];[2, NP18]
886;[0];[NP22]
887;[1];unknwon
888;[1, 2];[1, 2]
889;[1, 2];unknwon
890;[1, 2];[NP15]
891;[0, 1, 2];[NP7]
892;[0, 1, 2];[NP41]
893;[0];[NP28]
894;[0, 2];[NP34]
895;[1, 2];[NP3]
896;[0];[NP5]
897;[1, 2];[NP14]
898;[0];unknwon
899;[1, 2];[NP4]
900;[0, 1, 2];[NP35]
901;[0, 1, 2];[NP27]
902;[1, 2];[NP30]
903;[1, 2];[NP26]
904;[0, 1, 2];[NP20]
905;[0, 1, 2];[NP7]
906;[1, 2];[NP37]
907;[1, 2];[2, NP15]
908;[0, 1, 2];[NP20]
909;[0];[NP38]
910;[1, 2];[NP4]
911;[1, 2];[NP3]
912;[1, 2];unknwon
913;[0];unknwon
914;[0, 2];[NP18]
915;[0];unknwon
916;[0];[NP42]
917;[0];[NP25, NP1]
918;[1, 2];[NP4]
919;[1];unknwon
920;[0, 2];[0]
921;[0];[NP1]
922;[0];[NP42]
923;[0];unknwon
924;[0, 2];[NP34]
925;[0];[NP13]
926;[1, 2];[2]
927;[1, 2];[NP30]
928;[0, 1, 2];[NP7]
929;[0];[NP1]
930;[1, 2];[NP23]
931;[0];[NP25, NP5]
932;[1, 2];[1, 2]
933;[1, 2];[NP24]
934;[1, 2];[1, 2]
935;[1, 2];[NP4]
936;[0];[NP25]
937;[0];[NP11]
938;[0, 1, 2];[NP20]
939;[0];[NP34]
940;[0];[NP1]
941;[1];unknwon
942;[1, 2];[NP30]
943;[0];[NP1]
944;[0, 2];[NP34]
945;[1, 2];[NP3]
946;[0, 1, 2];[NP40]
947;[1, 2];[NP15]
948;[1, 2];[NP30]
949;[0, 1, 2];[NP7]
950;[1, 2];unknwon
951;[1, 2];[NP33]
952;[0];[NP18]
953;[1, 2];[NP16]
954;[1, 2];[NP26]
955;[1, 2];[NP33]
956;[1, 2];[NP3, NP4]
957;[0];[NP38]
958;[1, 2];[NP24]
959;[0];[NP18]
960;[0];[NP39]
961;[0, 1, 2];[NP40]
962;[1, 2];[NP15, NP8]
963;[1, 2];[NP4]
964;[0];[NP22]
965;[0];[NP25, NP1]
966;[0, 1, 2];[NP14]
967;[0, 1, 2];[1]
968;[0, 2];[NP40]
969;[1, 2];[NP2]
970;[1];unknwon
971;[1, 2];[1]
972;[1, 2];[NP15]
973;[1, 2];[NP3]
974;[0];unknwon
975;[0];[NP1]
976;[0];[NP1]
977;[0, 1, 2];[NP35]
978;[0];[NP25, NP1]
979;[1, 2];[1, 2]
980;[0];[NP43]
981;[0];[NP43]
982;[1, 2];[NP16]
983;[1, 2];[NP15, NP8]
984;[1, 2];[NP3, NP4]
985;[1, 2];[NP2]
986;[1, 2];[NP4]
987;[1, 2];[NP30]
988;[1, 2];[2, NP15]
989;[1];[NP17]
990;[1, 2];unknwon
991;[1, 2];[NP3]
992;[0];[NP25]
993;[0, 2];[NP40]
994;[1, 2];[NP16]
995;[1, 2];[1, 2]
996;[0, 2];[0]
997;[0, 1, 2];[NP34]
998;[0, 1, 2];[NP20]
999;[0];[NP25, NP21]
1000;[0];[NP22]
1001;[1, 2];[NP4]
1002;[0, 1, 2];[NP27, NP7]
1003;[1];[NP37]
1004;[1, 2];[NP3]
1005;[1, 2];[NP26]
1006;[0, 1, 2];[NP40]
1007;[1, 2];[1, 2]
1008;[1, 2];[NP16]
1009;[0, 1, 2];[NP41]
1010;[0];[NP25, NP5]
1011;[0];unknwon
1012;[1, 2];[NP29]
1013;[0];[NP1]
1014;[0, 1, 2];[NP27]
1015;[0];[NP1]
1016;[0, 2];[0]
1017;[0, 2];[NP40, NP18]
1018;[0];[NP42]
1019;[0, 1, 2];[NP35, NP40]
1020;[1];unknwon
1021;[0];[NP13]
1022;[1];unknwon
1023;[1];[NP29]
1024;[0];[NP39]
1025;[1, 2];unknwon
1026;[1, 2];unknwon
1027;[1, 2];unknwon
1028;[1, 2];[NP12]
1029;[0, 1, 2];[NP41]
1030;[0];[NP18]
1031;[1, 2];[NP26]
1032;[1, 2];[2]
1033;[1, 2];[NP9, NP12]
