timestamp;actual;predicted
68;[2];[0, 2, 3, 4]
69;[1, 3, 4];[0, 1, 2, 3, 4]
70;[1, 3, 4];[0, 1, 2, 3, 4]
71;[1, 3, 4];[0, 2, 3, 4]
72;[1, 3, 4];[0, 2, 3, 4]
73;[1, 3, 4];[0, 2, 3, 4]
74;[3];[1, 2, 3, 4]
75;[2];[0, 2, 3, 4]
76;[1, 3, 4];[0, 1, 2, 4]
77;[0, 2];[0, 2, 3, 4]
78;[1, 3, 4];[1, 2, 4]
79;[2];[0, 2, 3, 4]
80;[0];[0, 3, 4]
81;[1, 3, 4];[0, 1, 2, 4]
82;[1, 3, 4];[0, 1, 3, 4]
83;[0, 2];[0, 2, 3, 4]
84;[1, 3, 4];[0, 1, 3, 4]
85;[0, 2];[0, 3]
86;[2, 3, 4];[0, 2, 3, 4]
87;[1, 3, 4];[0, 1, 2, 3]
88;[2, 3];[0, 1, 3, 4]
89;[1, 3, 4];[0, 2, 3, 4]
90;[0];[4]
91;[1, 3, 4];[0, 2, 3, 4]
92;[1, 3, 4];[1, 2]
93;[1, 2, 3, 4];[2, 3, 4]
94;[1, 3, 4];[0, 1, 2, 4]
95;[0, 2];[0, 2, 3, 4]
96;[1, 3, 4];[1, 2, 3, 4]
97;[1, 3, 4];[1, 2, 3, 4]
98;[1, 3, 4];[0, 1, 2, 3]
99;[0, 2];[0, 3]
100;[0, 2];[0, 2, 3, 4]
101;[1, 3, 4];[0, 2, 3, 4]
102;[2, 3];[0, 2, 3, 4]
103;[1, 2, 3, 4];[0, 2, 3, 4]
104;[2];[0, 2, 3, 4]
105;[1, 3, 4];[0, 1, 2, 3]
106;[0];[4]
107;[1, 3, 4];[0, 1, 2, 3, 4]
108;[1, 3, 4];[0, 1, 3, 4]
109;[0, 2];[0, 2, 3, 4]
110;[2];[0, 1, 2, 4]
111;[1, 3, 4];[0, 2, 3, 4]
112;[1, 3, 4];[0, 1, 2, 4]
113;[2];[0, 2, 3, 4]
114;[1, 3, 4];[0, 2, 3, 4]
115;[1, 3, 4];[0, 1, 2, 3, 4]
116;[1, 3, 4];[1, 2, 3, 4]
117;[3, 4];[0, 2, 3, 4]
118;[1, 3, 4];[1, 2, 4]
119;[0, 2];[0, 2, 3, 4]
120;[0, 2];[0, 2, 3, 4]
121;[0];[3, 4]
122;[0, 2];[0, 2, 4]
123;[1, 3, 4];[0, 1, 2, 4]
124;[0];[0, 3, 4]
125;[0, 2];[0, 2, 3, 4]
126;[0, 2];[0, 2, 3, 4]
127;[0, 2];[0, 2, 3, 4]
128;[1, 3, 4];[0, 1, 2, 3, 4]
129;[2, 3, 4];[0, 2, 3, 4]
130;[1, 3, 4];[0, 1, 2, 3]
131;[1, 3, 4];[0, 1, 2, 4]
132;[0, 2];[0, 2, 3, 4]
133;[1, 2, 3, 4];[0, 2, 3]
134;[3, 4];[0, 1, 3, 4]
135;[1, 2, 3, 4];[0, 2, 3, 4]
136;[0, 2];[0, 3, 4]
137;[1];[4]
138;[1, 3, 4];[0, 1, 2, 3, 4]
139;[1, 3, 4];[0, 1, 2, 4]
140;[0, 2];[0, 2, 3, 4]
141;[0, 2];[0, 3, 4]
142;[0, 2];[0, 2, 3, 4]
143;[1, 3, 4];[1, 2]
144;[1, 3, 4];[0, 1, 2, 3, 4]
145;[2, 3, 4];[0, 2, 3, 4]
146;[0, 2];[0, 2, 3, 4]
147;[0, 2];[0, 2, 3, 4]
148;[2, 3, 4];[0, 2, 3, 4]
149;[1, 3, 4];[0, 1, 2, 4]
150;[0, 2];[0, 2, 3, 4]
151;[1, 4];[4]
152;[0];[0, 3, 4]
153;[1, 3, 4];[1, 2, 3, 4]
154;[1, 3, 4];[0, 1, 2, 4]
155;[1, 3, 4];[0, 1, 2, 3, 4]
156;[2];[0, 2, 3, 4]
157;[3, 4];[1, 2, 3, 4]
158;[1, 3, 4];[0, 1, 2, 4]
159;[3, 4];[0, 1, 2, 4]
160;[1, 3, 4];[1, 2, 3, 4]
161;[1, 3, 4];[0, 1, 2, 3, 4]
162;[1, 3, 4];[1, 2, 4]
163;[1, 3, 4];[0, 1, 2, 3, 4]
164;[1, 4];[2]
165;[1, 4];[2]
166;[1, 3, 4];[1, 2, 3, 4]
167;[1, 3, 4];[0, 1, 2, 3, 4]
168;[1, 3, 4];[1, 2, 3, 4]
169;[0, 2];[0, 4]
170;[1];[2]
171;[0, 2];[0, 2, 3, 4]
172;[1, 3, 4];[1, 2, 3, 4]
173;[2];[0, 1, 3, 4]
174;[1, 3, 4];[0, 1, 2, 4]
175;[1, 3, 4];[0, 1, 3, 4]
176;[0, 2];[0, 3, 4]
177;[1, 3, 4];[1, 2]
178;[1, 3, 4];[0, 1, 2, 3]
179;[1, 3, 4];[0, 1, 2, 3, 4]
180;[1, 3, 4];[0, 2, 3, 4]
181;[2, 3, 4];[1, 2, 3, 4]
182;[1, 3, 4];[0, 1, 2, 4]
183;[0, 2, 3];[0, 2, 3, 4]
184;[1, 3, 4];[1, 2, 4]
185;[0];[0, 3]
186;[0, 2];[0, 2, 3]
187;[0, 1, 3, 4];[0, 1, 2, 3, 4]
188;[1, 3, 4];[0, 1, 2, 4]
189;[1, 3, 4];[0, 1, 2, 3, 4]
190;[2, 3, 4];[0, 2, 3, 4]
191;[0, 2];[0, 2, 3, 4]
192;[1, 3, 4];[0, 2, 3, 4]
193;[0, 2];[0, 3]
194;[3, 4];[0, 1, 3, 4]
195;[3, 4];[0, 1, 2, 4]
196;[0, 2];[0, 3, 4]
197;[0, 2];[0, 2, 3, 4]
198;[0, 2];[0, 2, 3, 4]
199;[0];[0, 2, 3, 4]
200;[0, 2];[0, 2, 3, 4]
201;[1, 3, 4];[2]
202;[1, 3, 4];[2]
203;[1, 3, 4];[0]
204;[1, 3, 4];unknwon
205;[0, 2];[4]
206;[1, 3, 4];[1]
207;[0, 2];[0]
208;[0, 2];unknwon
209;[1, 3, 4];unknwon
210;[0, 2];[0]
211;[1, 3, 4];[4]
212;[1, 3, 4];[1]
213;[0];unknwon
214;[0];unknwon
215;[1, 2, 3, 4];unknwon
216;[2];unknwon
217;[0, 2];unknwon
218;[1, 3, 4];[0]
219;[0, 2];[0]
220;[1, 3, 4];[2]
221;[0, 2];[0]
222;[1, 3, 4];[1]
223;[1, 3, 4];[2]
224;[1, 3, 4];[1]
225;[1];unknwon
226;[2];unknwon
227;[0, 2];[0, 3]
228;[0, 2];[2]
229;[1, 3, 4];[0, 2]
230;[2, 3];unknwon
231;[1, 3, 4];[4]
232;[1, 3, 4];[1]
233;[1, 3, 4];[4]
234;[0, 2];unknwon
235;[2];unknwon
236;[0, 2];[0, 3]
237;[1, 3, 4];[4]
238;[1, 3, 4];[2]
239;[0, 2];[0, 3]
240;[0, 2];[0, 3, 4]
241;[1, 3, 4];[1]
242;[1, 3, 4];[4]
243;[1, 3, 4];[2]
244;[1, 4];[1]
245;[0];unknwon
246;[0];unknwon
247;[0, 2];unknwon
248;[1, 3, 4];[1]
249;[1, 3, 4];unknwon
250;[0, 2];unknwon
251;[1, 4];[4]
252;[1, 3, 4];unknwon
253;[1, 3, 4];unknwon
254;[0, 2];[0]
255;[0];[3]
256;[1, 3, 4];[2]
257;[0, 2];[3]
258;[0, 2];[0, 3]
259;[0, 2];[2]
260;[1, 3, 4];[1, 4]
261;[1, 3, 4];unknwon
262;[1, 3, 4];[1]
263;[1, 3, 4];[0, 1]
264;[0, 2, 3];unknwon
265;[1, 3, 4];unknwon
266;[1, 3, 4];[3]
267;[0, 2];[3]
268;[1, 3, 4];unknwon
269;[1, 3, 4];unknwon
270;[1, 3, 4];unknwon
271;[0, 2];unknwon
272;[0, 2];unknwon
273;[1, 3, 4];unknwon
274;[1, 3, 4];[3]
275;[1, 3, 4];[4]
276;[1, 3, 4];[4]
277;[1, 4];unknwon
278;[1, 3, 4];[1, 3]
279;[2];unknwon
280;[2];unknwon
281;[1, 3, 4];[2]
282;[0, 2];unknwon
283;[1, 3, 4];[1, 4]
284;[0, 2, 3];unknwon
285;[0, 2];unknwon
286;[1, 3, 4];unknwon
287;[1, 3, 4];unknwon
288;[2];unknwon
289;[1, 3, 4];unknwon
290;[1, 2, 3, 4];[1]
291;[0];unknwon
292;[1, 3, 4];[1, 3]
293;[1, 3, 4];[1, 4]
294;[1, 3, 4];unknwon
295;[3, 4];unknwon
296;[2, 3, 4];unknwon
297;[1, 3, 4];unknwon
298;[2];unknwon
299;[1, 3, 4];[0, 3]
300;[1, 3, 4];[0, 1, 3, 4]
301;[1, 3, 4];[3]
302;[1];unknwon
303;[1, 3, 4];unknwon
304;[1, 3, 4];unknwon
305;[1, 3, 4];[0, 1, 2, 3, 4]
306;[1, 3, 4];[1]
307;[1, 4];unknwon
308;[1, 3, 4];[0]
309;[1, 3, 4];unknwon
310;[2, 3];[1, 3, 4]
311;[0, 2];[2]
312;[0, 2];[2, 3, 4]
313;[1, 3, 4];[0, 3]
314;[2];unknwon
315;[1, 3, 4];[1]
316;[0, 2];[0, 2, 3, 4]
317;[1, 3, 4];[0, 1, 3, 4]
318;[0];unknwon
319;[1, 3, 4];unknwon
320;[0];[0]
321;[0, 2];unknwon
322;[1, 2, 3, 4];unknwon
323;[1, 3, 4];[0, 1, 3]
324;[1, 3, 4];unknwon
325;[2, 3, 4];unknwon
326;[1, 3, 4];[3, 4]
327;[1];unknwon
328;[0];unknwon
329;[1, 3, 4];[1]
330;[0, 2];[0, 2, 3]
331;[1, 3, 4];unknwon
332;[1, 3, 4];[0, 1, 2, 3, 4]
333;[1, 3, 4];[0, 1, 3]
334;[2];unknwon
335;[1, 3, 4];[0, 1, 2, 3]
336;[3, 4];unknwon
337;[0, 2];[0, 3, 4]
338;[1, 3, 4];unknwon
339;[1, 3, 4];[1, 2, 3, 4]
340;[0, 2];unknwon
341;[1, 3, 4];[1]
342;[1, 3, 4];[NP2]
343;[1, 3, 4];[0, 1, 3]
344;[1, 3, 4];[NP2]
345;[1, 3, 4];[0, 1, 3]
346;[0, 2];[2, 3, 4]
347;[1, 2, 3, 4];[0, 2, 3, 4]
348;[1, 3, 4];[0, 1, 4]
349;[1, 3, 4];[0, 1, 3, 4]
350;[1, 3, 4];[0, 1, 2, 3]
351;[1, 3, 4];unknwon
352;[0, 2];unknwon
353;[0, 2];[0, 2, 3, 4]
354;[2, 3];unknwon
355;[1, 3, 4];unknwon
356;[0, 2];unknwon
357;[1, 3, 4];[2]
358;[1, 3, 4];[0, 1, 2]
359;[2, 3];unknwon
360;[3, 4];unknwon
361;[0];unknwon
362;[1, 3, 4];[NP2]
363;[0, 2];[0, 2, 3, 4]
364;[3, 4];unknwon
365;[1, 3, 4];[0, 1, 3]
366;[1, 3, 4];[1, 3, 4]
367;[1, 3, 4];[2]
368;[1, 3, 4];[0, 1, 2, 3]
369;[2];unknwon
370;[1, 3, 4];[NP2]
371;[1, 3, 4];[1, NP2, 2, 3, 4]
372;[0, 2];[0, 2, 3, 4]
373;[2];unknwon
374;[0];unknwon
375;[0, 2];[0, 2, 3, 4]
376;[1, 4];[1, 4]
377;[1, 3, 4];[NP6]
378;[1, 3, 4];[NP2]
379;[1, 3, 4];unknwon
380;[1, 3, 4];unknwon
381;[1, 3, 4];unknwon
382;[0, 2, 3];unknwon
383;[1, 3, 4];[0, 1, 2, 3]
384;[0, 2];[0, 2, 4]
385;[0, 2];[3, 4]
386;[0, 2];unknwon
387;[1, 4];[4]
388;[1, 3, 4];[0, 2, 3]
389;[0, 2];unknwon
390;[1, 3, 4];[1]
391;[2];[NP4]
392;[1, 3, 4];unknwon
393;[0, 2];[0, 3, 4]
394;[1, 3, 4];[NP2]
395;[0, 2];[2, 3, 4]
396;[1, 3, 4];unknwon
397;[0, 2];unknwon
398;[1, 3, 4];[0, 1, 3, 4]
399;[0, 2];unknwon
400;[1, 3, 4];[3, NP1]
401;[1, 3, 4];[4]
402;[1, 3, 4];unknwon
403;[1, 3, 4];unknwon
404;[0, 2];[2, 3]
405;[0, 2];unknwon
406;[1, 3, 4];unknwon
407;[1, 3, 4];[NP2]
408;[1, 3, 4];[1]
409;[1, 3, 4];[NP2, NP6]
410;[0, 2];[NP5]
411;[1, 3, 4];[1, NP2, 2, 3, 4]
412;[1, 2, 3, 4];unknwon
413;[1, 3, 4];unknwon
414;[1, 3, 4];unknwon
415;[0, 2];unknwon
416;[2];[NP4]
417;[0];unknwon
418;[0, 2];[2, NP9]
419;[1, 3, 4];[2, NP6, NP1]
420;[1, 2, 3, 4];[NP4]
421;[1, 3, 4];[0, 1, 3, 4]
422;[2];unknwon
423;[1, 3, 4];[NP2, 3]
424;[1, 4];[4]
425;[0, 2];unknwon
426;[1, 3, 4];[NP2]
427;[1, 3, 4];[NP2]
428;[0];unknwon
429;[1, 3, 4];[NP2, 3]
430;[0];unknwon
431;[0, 2];[0]
432;[1, 3, 4];[1, 3]
433;[0, 2];[0]
434;[1, 3, 4];unknwon
435;[3, 4];unknwon
436;[2];unknwon
437;[1, 3, 4];[NP1]
438;[2];unknwon
439;[0, 2];unknwon
440;[1, 3, 4];[0, 1, 2, 3, 4]
441;[1, 3, 4];unknwon
442;[0, 2];[NP5]
443;[1, 3, 4];[1, 4]
444;[1, 3, 4];[0, 1, 3, 4]
445;[1, 4];[1, 4]
446;[1, 3, 4];[0, 1, 3, 4]
447;[1, 3, 4];[NP10]
448;[0];unknwon
449;[1, 3, 4];[NP2, NP6]
450;[2];[NP7]
451;[2];unknwon
452;[0, 2];unknwon
453;[0, 2];unknwon
454;[1, 3, 4];unknwon
455;[1, 3, 4];[NP10]
456;[1, 3, 4];[NP2, NP6]
457;[0, 2];[NP5]
458;[1, 2, 3, 4];unknwon
459;[1, 3, 4];unknwon
460;[1, 3, 4];[NP10]
461;[1, 4];[4]
462;[1, 3, 4];[NP14, 1, 4]
463;[0];unknwon
464;[1, 3, 4];[3]
465;[0, 2];unknwon
466;[0, 2];unknwon
467;[1, 3, 4];[NP10]
468;[1, 3, 4];[0, NP2, NP6, NP1]
469;[1, 3, 4];[NP14]
470;[1, 3, 4];[NP6]
471;[1, 3, 4];[0, 1, 3, 4]
472;[1, 3, 4];unknwon
473;[1, 3, 4];[NP15]
474;[1, 3, 4];unknwon
475;[0, 2];[NP17]
476;[1, 3, 4];unknwon
477;[1, 3, 4];[1, NP14, 4]
478;[1, 3, 4];[1, 2, 3]
479;[2];[NP17]
480;[0, 2];[0]
481;[1, 3, 4];[0, 1, 2, 3]
482;[0, 1, 2, 3, 4];[NP16]
483;[1, 2, 3, 4];[NP16]
484;[1, 3, 4];[1, NP2, 2, 3, 4]
485;[2];[NP12]
486;[0];[NP11]
487;[1, 3, 4];[1]
488;[0, 2];[NP3]
489;[1, 3, 4];[0, 1, 3]
490;[0, 2];[0]
491;[1, 3, 4];[1]
492;[1, 3, 4];[1, NP15, 3]
493;[2];[NP17]
494;[0];unknwon
495;[1, 3, 4];[0, 1]
496;[1, 3, 4];[3, NP1]
497;[1, 3, 4];[NP10, NP6]
498;[1, 3, 4];[NP2, NP16]
499;[2];[NP7]
500;[1, 2, 3, 4];[NP16]
501;[1, 3, 4];[4]
502;[0, 2];[2, NP5, 3, 4, NP17]
503;[0, 2];unknwon
504;[1, 3, 4];[NP2]
505;[1, 3, 4];[NP18]
506;[0, 2];unknwon
507;[1, 3, 4];[NP18]
508;[0, 2];[0]
509;[1, 3, 4];[NP6, NP1]
510;[1, 3, 4];[0, NP18]
511;[0, 2];[0, 2, NP9]
512;[1, 3, 4];[NP2]
513;[0];unknwon
514;[1, 3, 4];[2, NP18]
515;[0, 2];[NP8]
516;[1, 4];[NP14]
517;[1, 3, 4];[2, 4, NP6]
518;[1, 3, 4];[NP18]
519;[2];[NP8]
520;[1, 3, 4];[1, NP15]
521;[1, 3, 4];[1, 3, NP1]
522;[1, 3, 4];[NP2]
523;[0, 2];[0, 3]
524;[2];[NP9]
525;[1, 2, 3, 4];unknwon
526;[1, 3, 4];unknwon
527;[0, 2];[NP17]
528;[1, 3, 4];[0, 1, NP15, 3]
529;[2];[NP17]
530;[1, 3, 4];[NP6, NP10]
531;[1, 3, 4];[0, 1, 2, 3, 4]
532;[0, 2];[NP5]
533;[0, 2];unknwon
534;[1, 3, 4];[NP18]
535;[1, 3, 4];[NP2, NP6]
536;[0, 2, 3];[NP3]
537;[0, 2];[NP5]
538;[1, 3, 4];[NP19]
539;[1, 3, 4];[NP2]
540;[0, 2];unknwon
541;[1, 4];[4]
542;[0, 2];[NP9]
543;[0, 2];[NP17]
544;[1, 3, 4];[NP15]
545;[0, 2];[NP5]
546;[2, 3, 4];[NP3, NP16]
547;[0, 2];[NP9]
548;[0, 2];[0, 4]
549;[2];[NP7]
550;[1, 3, 4];[0, 1, NP2]
551;[1, 3, 4];[NP6]
552;[0, 2];[2, NP5, NP17]
553;[1, 3, 4];[1, NP2, 3, 4]
554;[0, 2];[NP17]
555;[1, 3, 4];[4, NP6]
556;[1, 3, 4];[0, 1, NP15, 3]
557;[2, 3, 4];[NP4, NP16]
558;[0];unknwon
559;[1, 3, 4];[NP19]
560;[2, 3];[NP4]
561;[1, 3, 4];[1, NP15]
562;[1, 3, 4];[4]
563;[0, 2];unknwon
564;[1, 3, 4];[NP14]
565;[2];[NP17]
566;[1, 3, 4];[NP15]
567;[0, 2];[NP5]
568;[0, 2];[NP9]
569;[1, 3, 4];[0, NP6, NP1]
570;[0, 2];unknwon
571;[1, 3, 4];[NP10, NP6]
572;[1, 2, 3, 4];[NP16]
573;[1, 3, 4];[NP2]
574;[1, 3, 4];[0, NP15, NP1]
575;[1, 3, 4];[NP1]
576;[0, 2];[NP9, NP8]
577;[2];unknwon
578;[1, 3, 4];[NP10, NP18]
579;[1, 3, 4];[0]
580;[1, 4];unknwon
581;[0, 2];unknwon
582;[1, 3, 4];[NP13]
583;[1, 3, 4];[NP2, NP16]
584;[0, 2];[0]
585;[0, 2];[3, NP8]
586;[1, 3, 4];[NP18]
587;[1, 3, 4];[NP16]
588;[0, 2];[0, NP8]
589;[1, 3, 4];[0, 1, 3]
590;[2, 3];[NP4]
591;[1, 3, 4];[0, NP18, NP1]
592;[1];[NP19]
593;[1, 3, 4];[NP18]
594;[0, 2];[NP17]
595;[1, 2, 3, 4];unknwon
596;[0];[NP22]
597;[0, 1, 2, 3, 4];[NP16]
598;[1, 2, 3, 4];[NP2, NP16]
599;[1, 3, 4];[0, 1, 3]
600;[1, 3, 4];[4]
601;[0, 2];[0, 3, 4, NP22]
602;[0, 2];[NP17]
603;[1, 3, 4];[0, 1]
604;[1, 3, 4];unknwon
605;[0, 2];[NP17]
606;[1, 3, 4];[4]
607;[1, 3, 4];[1]
608;[1, 3, 4];[1, NP2]
609;[1, 3, 4];[NP16]
610;[1, 4];unknwon
611;[0, 2];[NP21]
612;[1, 4];[1]
613;[2];[NP7, NP17]
614;[1];unknwon
615;[1, 3, 4];[NP10, NP18]
616;[1, 3, 4];[NP10]
617;[1, 3, 4];[NP10, NP18]
618;[0, 2];[NP17]
619;[1, 3, 4];[NP18]
620;[1, 3, 4];[0, 1, 3]
621;[1, 4];[NP14]
622;[0, 2];[3, NP17]
623;[1, 3, 4];[1, 3, NP1]
624;[1, 3, 4];[0, NP1]
625;[1, 3, 4];[NP2]
626;[1, 3, 4];[NP10, NP6]
627;[1, 3, 4];[NP2]
628;[1, 3, 4];[NP16]
629;[1, 3, 4];[NP14]
630;[1, 3, 4];[4]
631;[0, 2];[NP17]
632;[0, 2];[NP5]
633;[0, 2];[NP5, NP17]
634;[1, 3, 4];[NP2, NP6]
635;[1, 3, 4];[NP2]
636;[1, 3, 4];[1, NP15]
637;[0, 2];[NP5]
638;[0, 2];[NP8]
639;[2, 3, 4];[NP4]
640;[1, 3, 4];[NP2, NP6]
641;[0, 2];[NP21]
642;[0];unknwon
643;[2];unknwon
644;[1, 3, 4];unknwon
645;[0, 2];[0]
646;[1, 3, 4];[NP10, NP18]
647;[1, 3, 4];[NP18]
648;[1, 3, 4];unknwon
649;[1, 3, 4];[1, 3, NP1]
650;[3];unknwon
651;[0, 2];unknwon
652;[1, 3, 4];[NP19]
653;[1, 3, 4];[NP14]
654;[1, 3, 4];[0, 1, 3]
655;[1, 3, 4];[NP1]
656;[1, 3, 4];[NP15]
657;[3, 4];[4]
658;[2];unknwon
659;[2, 3, 4];[NP3, NP16]
660;[1, 3, 4];[NP2, NP16]
661;[1, 3, 4];[NP25]
662;[0, 2];[NP9]
663;[0, 2];[NP5, NP21]
664;[0, 2];[NP26]
665;[1, 3, 4];[NP14, 1, 4]
666;[0, 2];[NP8]
667;[0, 2];[NP9, NP17]
668;[1, 3, 4];[NP6]
669;[1, 4];unknwon
670;[0, 2];[NP17]
671;[1, 4];unknwon
672;[3, 4];unknwon
673;[1, 3, 4];[NP15]
674;[1, 3, 4];[NP13]
675;[2];[NP7]
676;[1, 3, 4];[NP13, NP18]
677;[1, 3, 4];[1, NP2, 3, 4]
678;[0, 2, 3];[NP21]
679;[1, 3, 4];[1, NP2, NP16]
680;[0, 2];[NP9]
681;[3, 4];[4]
682;[2, 3, 4];[NP4]
683;[1, 3, 4];[0, NP1]
684;[1, 3, 4];[NP18]
685;[3];unknwon
686;[2];[NP7]
687;[1, 3, 4];[4]
688;[1, 2, 3, 4];[NP16]
689;[0, 2];[NP5]
690;[0, 2];[NP17]
691;[1, 3, 4];[NP19]
692;[1, 2, 3, 4];[NP16]
693;[0, 1, 2, 3, 4];[NP24, NP16]
694;[1, 3, 4];[4, NP6]
695;[1, 4];unknwon
696;[0, 2];[NP5, NP17]
697;[2];unknwon
698;[0];[NP20]
699;[0, 2];[0, NP22]
700;[0, 1, 3, 4];[NP16]
701;[1, 3, 4];[1, 3, NP1]
702;[1];unknwon
703;[1, 3, 4];[NP16]
704;[1, 3, 4];[NP10, NP18]
705;[0, 2];[NP24]
706;[1, 3, 4];[NP18]
707;[1, 3, 4];[1, 3]
708;[1, 3, 4];[NP15]
709;[0];[NP8]
710;[3, 4];[4]
711;[0, 2];unknwon
712;[0, 2, 3];[NP3, NP16, NP21]
713;[1, 3, 4];[1, 4]
714;[0, 2];[0, 3, NP22]
715;[1, 3, 4];[0, NP15]
716;[0, 2];[0, NP8]
717;[0, 2];[NP5]
718;[1, 3, 4];[NP19]
719;[1, 3, 4];[1]
720;[1, 3, 4];[NP6]
721;[1, 3, 4];[NP2, NP6]
722;[1, 3, 4];[NP14, 1, 4]
723;[0, 2];unknwon
724;[0, 2];unknwon
725;[0, 2];[0, 3, NP22]
726;[1, 3, 4];[1]
727;[2];unknwon
728;[1, 2, 3, 4];[NP16]
729;[1, 4];[NP18]
730;[2];[NP23, NP17]
731;[2];[NP7]
732;[1, 3, 4];[0, 1, 3, 4]
733;[1, 3, 4];[NP13, NP18]
734;[0];unknwon
735;[1, 4];unknwon
736;[0, 2];[NP9, NP8]
737;[2];unknwon
738;[1, 3, 4];[NP1]
739;[1, 3, 4];[NP18]
740;[0, 2];[NP26]
741;[1, 3, 4];[NP18]
742;[0, 2];[0, NP22]
743;[1, 2, 3, 4];[NP16]
744;[1, 3, 4];[1, 3]
745;[1, 3, 4];[NP6]
746;[1, 4];[NP14, 1, NP27]
747;[1, 3, 4];[0, 1]
748;[1, 3, 4];[NP2]
749;[2];[NP23, NP17]
750;[1, 3, 4];unknwon
751;[0, 2];[NP9]
752;[1, 3, 4];[NP15]
753;[1, 3, 4];[3, NP1]
754;[0, 2];[NP8]
755;[1, 3, 4];[1]
756;[2];[NP12]
757;[0, 1, 3, 4];[NP24]
758;[1, 3, 4];[1, NP15, 3]
759;[1, 3, 4];[0, 1]
760;[0, 1, 2, 3, 4];[NP16]
761;[0, 2];[NP17]
762;[1, 3, 4];[3, NP1]
763;[1, 3, 4];[NP18]
764;[1, 3, 4];[NP2]
765;[0, 2];unknwon
766;[1, 2, 3, 4];[NP16]
767;[1, 3, 4];[NP16]
768;[0, 2];[NP5]
769;[0, 1, 3];[NP24]
770;[0, 2];[NP17]
771;[0];[NP8]
772;[2];[NP7]
773;[0, 2];[NP26]
774;[1];[4]
775;[1, 3, 4];[NP2, NP6]
776;[0, 2];[2, NP5, 3]
777;[0, 2];[NP24, NP22]
778;[1, 3, 4];[NP15]
779;[0, 2];[NP23, NP17]
780;[3, 4];unknwon
781;[0, 2];[0]
782;[0, 2];[3, NP17]
783;[0, 2];[NP26]
784;[0];unknwon
785;[0, 2];[NP22]
786;[1, 2, 3, 4];[NP3, NP16]
787;[1, 3, 4];[NP10, NP18]
788;[3, 4];[4]
789;[0, 2];[NP5]
790;[1, 3, 4];unknwon
791;[0, 2];[NP5]
792;[2];[NP7]
793;[0, 2];[NP17]
794;[0, 2];[NP17]
795;[1, 3, 4];[NP2]
796;[0];unknwon
797;[1, 3, 4];[NP14]
798;[0];[NP20, NP22]
799;[1, 3, 4];[NP10, NP18]
800;[0, 1, 3];[NP24]
