timestamp;actual;predicted
254;[3];[3]
255;[3, 4];[3]
256;[1];[1]
257;[1];[1]
258;[0, 2];[2]
259;[0];[0, 2]
260;[0, 2];[2]
261;[4];[4]
262;[0, 2];[0, 2]
263;[4];[4]
264;[1];[1]
265;[1];[1]
266;[0, 2];[0, 2]
267;[2];[2]
268;[0];[0, 2]
269;[1];[1]
270;[3];[4]
271;[2];[2]
272;[1];[1]
273;[1];[1, 2]
274;[2];[2]
275;[4];[4]
276;[3];[3]
277;[0, 2];[0, 2]
278;[3];[3]
279;[0];[0]
280;[0, 2];[2]
281;[0, 2];[2]
282;[3, 4];[3]
283;[1, 2];[2]
284;[0, 2];[0, 2]
285;[3];[3]
286;[3, 4];[3, 4]
287;[2];[2]
288;[1];[1]
289;[4];[4]
290;[3];[3]
291;[1];[1]
292;[1];[1]
293;[4];[3, 4]
294;[0, 2];[0, 2]
295;[3];[3]
296;[0, 2];[0, 2]
297;[0, 2];[2]
298;[0, 2];[2]
299;[1];[1]
300;[3, 4];[4]
301;[2];[2]
302;[3, 4];[4]
303;[0, 2];[2]
304;[3, 4];[3]
305;[1];[1]
306;[0, 2];[0, 2]
307;[3, 4];[3]
308;[0, 2];[0, 2]
309;[1];[1]
310;[4];[4]
311;[3];[3]
312;[1];[1]
313;[3, 4];[3, 4]
314;[1];[1]
315;[3, 4];[4]
316;[4];[4]
317;[3, 4];[3, 4]
318;[0, 2];[2]
319;[0, 2];[0, 2]
320;[0, 2];[2]
321;[0, 2];[0, 2]
322;[3];[3]
323;[0, 2];[0, 2]
324;[4];[4]
325;[4];[3, 4]
326;[3, 4];[3]
327;[3];[3]
328;[1];[1]
329;[3, 4];[3]
330;[3, 4];[4]
331;[3, 4];[3, 4]
332;[0, 2];[0, 2]
333;[0, 2];[0, 2]
334;[0, 2];[2]
335;[3];[3]
336;[3];[3]
337;[0, 2];[2]
338;[0, 2];[0, 2]
339;[3, 4];[3]
340;[0, 2];[0, 2]
341;[0, 2];[2]
342;[0, 2];[2]
343;[3];[3]
344;[3];[3]
345;[3, 4];[3, 4]
346;[3];[3]
347;[1];[1]
348;[1];[1]
349;[3, 4];[3]
350;[0, 2];[0, 2]
351;[0, 2];[0, 2]
352;[4];[4]
353;[4];[4]
354;[3, 4];[4]
355;[1];[1]
356;[4];[4]
357;[1];[1]
358;[1];[1]
359;[1, 2];[2]
360;[3];[3]
361;[3];[3]
362;[4];[4]
363;[0, 2];[0, 2]
364;[0, 2];[0, 2]
365;[0, 2];[0, 2]
366;[1];[1]
367;[1];[1]
368;[4];[4]
369;[3];[3]
370;[1];[1]
371;[3];[3]
372;[1];[1]
373;[3, 4];[3, 4]
374;[0, 2];[0, 2]
375;[3, 4];[3]
376;[0, 2];[0, 2]
377;[2];[2]
378;[3, 4];[4]
379;[0, 2];[0, 2]
380;[0];[0, 2]
381;[0, 2];[0, 2]
382;[0, 2];[2]
383;[4];[4]
384;[4];[4]
385;[3];[3]
386;[4];[4]
387;[1];[1]
388;[4];[4]
389;[3];[3]
390;[0, 2];[0, 2]
391;[0, 2];[2]
392;[0, 2];[0, 2]
393;[4];[4]
394;[0, 2];[0, 2]
395;[3];[3]
396;[0, 2];[0, 2]
397;[0, 2];[0, 2]
398;[3, 4];[3]
399;[0, 2];[0, 2]
400;[0, 2];[2]
401;[0, 2];[2]
402;[0, 2];[2]
403;[0, 2];[2]
404;[3, 4];[4]
405;[3, 4];[3, 4]
406;[0, 2];[0, 2]
407;[4];[4]
408;[3];[3]
409;[1];[1]
410;[0, 2];[0, 2]
411;[0, 2];[2]
412;[3];[3]
413;[3];[3]
414;[1];[1]
415;[0, 2];[0, 2]
416;[0, 2];[0, 2]
417;[3];[3]
418;[0, 2];[0, 2]
419;[0, 2];[0, 2]
420;[0, 2];[2]
421;[0, 2];[2]
422;[1];[1, 2]
423;[1];[1]
424;[1];[1]
425;[0, 2];[0, 2]
426;[3, 4];[4]
427;[1];[1]
428;[1];[1]
429;[3, 4];[3, 4]
430;[1];[1]
431;[3, 4];[4]
432;[0, 2];[2]
433;[0, 2];[0, 2]
434;[4];[4]
435;[4];[4]
436;[3, 4];[3, 4]
437;[3];[4]
438;[0, 2];[2]
439;[3];[3]
440;[3];[3]
441;[0, 2];[2]
442;[0, 2];[0, 2]
443;[0, 2];[2]
444;[0, 2];[2]
445;[4];[4]
446;[0, 2];[0, 2]
447;[4];[4]
448;[3];[3]
449;[2];[2]
450;[0, 2];[0, 2]
451;[0, 2];[2]
452;[3];[3]
453;[0, 2];[2]
454;[1];[1]
455;[4];[4]
456;[3];[3]
457;[0, 2];[2]
458;[0, 2];[2]
459;[0, 2];[0, 2]
460;[4];[3, 4]
461;[0, 2];[0, 2]
462;[0, 2];[2]
463;[0, 2];[2]
464;[3, 4];[4]
465;[3];[3]
466;[1];[1]
467;[3, 4];[4]
468;[1];[1]
469;[0, 2];[0, 2]
470;[3];[3]
471;[0, 2];[0, 2]
472;[1];[1]
473;[1];[1]
474;[3, 4];[4]
475;[1];[1]
476;[0, 2];[0, 2]
477;[0, 2];[2]
478;[1];[1]
479;[0, 2];[0, 2]
480;[0, 2];[0, 2]
481;[0, 2];[2]
482;[0, 2];[2]
483;[3, 4];[3, 4]
484;[0, 2];[0, 2]
485;[0, 2];[0, 2]
486;[3, 4];[3]
487;[1];[1]
488;[3, 4];[3, 4]
489;[3];[3]
490;[3, 4];[4]
491;[3];[3]
492;[0, 2];[2]
493;[0, 2];[0, 2]
494;[3, 4];[3]
495;[1];[1]
496;[1];[1]
497;[3, 4];[4]
498;[0, 2];[0, 2]
499;[3, 4];[3]
500;[3, 4];[3]
501;[1, 2];[2]
502;[3];[3]
503;[3];[3]
504;[3];[3]
505;[1, 2];[2]
506;[1];[1]
507;[0, 2];[0, 2]
508;[0, 2];[2]
509;[1];[1]
510;[0, 2];[0, 2]
511;[0, 2];[2]
512;[3, 4];[3]
513;[1];[1]
514;[0, 2];[2]
515;[3];[4]
516;[3];[3]
517;[0, 2];[0, 2]
518;[0, 2];[0, 2]
519;[0, 2];[0, 2]
520;[4];[4]
521;[1];[1]
522;[0, 2];[0, 2]
523;[0, 2];[2]
524;[3, 4];[3]
525;[4];[4]
526;[0, 2];[2]
527;[4];[4]
528;[4];[4]
529;[3, 4];[3]
530;[0, 2];[0, 2]
531;[0, 2];[0, 2]
532;[3];[3]
533;[4];[4]
534;[1];[1]
535;[0, 2];[2]
536;[0, 2];[0, 2]
537;[0, 2];[0, 2]
538;[0, 2];[0, 2]
539;[1];[1]
540;[0, 2];[0, 2]
541;[2];[2]
542;[0, 2];[0, 2]
543;[0];[0, 2]
544;[0, 2];[0, 2]
545;[1];[1]
546;[3, 4];[3]
547;[1];[1]
548;[3];[3]
549;[1];[1]
550;[1];[1]
551;[0, 2];[2]
552;[0, 2];[0, 2]
553;[0, 2];[0, 2]
554;[0, 2];[2]
555;[3, 4];[4]
556;[4];[4]
557;[0, 2];[2]
558;[1];[1]
559;[3];[3]
560;[3, 4];[4]
561;[0, 2];[0, 2]
562;[3];[3]
563;[1];[1]
564;[0, 2];[0, 2]
565;[3, 4];[3]
566;[3, 4];[3]
567;[0];[0]
568;[0, 2];[0, 2]
569;[0];[0]
570;[3];[3]
571;[0, 2];[0, 2]
572;[1, 2];[2]
573;[3, 4];[3]
574;[3, 4];[4]
575;[2];[2]
576;[1];[1]
577;[3, 4];[3, 4]
578;[4];[4]
579;[0, 2];[2]
580;[3, 4];[3, 4]
581;[4];[4]
582;[1];[1]
583;[0, 2];[0, 2]
584;[0, 2];[2]
585;[1];[1]
586;[4];[4]
587;[3, 4];[4]
588;[1];[1]
589;[1, 2];[1, 2]
590;[1];[1]
591;[0, 2];[2]
592;[0, 2];[0, 2]
593;[0, 2];[2]
594;[1];[1]
595;[0, 2];[0, 2]
596;[1];[1]
597;[1, 2];[2]
598;[0, 2];[2]
599;[4];[4]
600;[0, 2];[0, 2]
601;[4];[4]
602;[1];[1]
603;[3, 4];[3, 4]
604;[0, 2];[0, 2]
605;[3, 4];[3, 4]
606;[0, 2];[2]
607;[4];[4]
608;[0, 2];[0, 2]
609;[3, 4];[3, 4]
610;[0];[0]
611;[4];[4]
612;[4];[4]
613;[4];[4]
614;[2];[0]
615;[3];[3]
616;[2];[2]
617;[4];[4]
618;[3, 4];[4]
619;[3];[4]
620;[0, 2];[0, 2]
621;[0, 2];[2]
622;[0, 2];[0, 2]
623;[4];[4]
624;[0, 2];[2]
625;[1];[1]
626;[0, 2];[0, 2]
627;[1];[1]
628;[4];[4]
629;[0, 2];[0, 2]
630;[4];[4]
631;[1];[1]
632;[3, 4];[4]
633;[2];[0, 2]
634;[0, 2];[2]
635;[0, 2];[0, 2]
636;[3];[3]
637;[1];[1]
638;[0, 2];[2]
639;[0, 2];[0, 2]
640;[3];[3]
641;[0, 2];[0, 2]
642;[2];[2]
643;[1];[1]
644;[0];[0, 2]
645;[0, 2];[2]
646;[0, 2];[0, 2]
647;[3];[3]
648;[3, 4];[4]
649;[3];[3]
650;[0];[0]
651;[0, 2];[2]
652;[1];[1]
653;[3];[4]
654;[0, 2];[0, 2]
655;[1];[1]
656;[4];[4]
657;[2];[2]
658;[3, 4];[4]
659;[3, 4];[4]
660;[0, 2];[0, 2]
661;[0, 2];[0, 2]
662;[1];[1]
663;[0, 2];[2]
664;[1];[1]
665;[1];[1]
666;[4];[4]
667;[0, 2];[0, 2]
668;[4];[4]
669;[0, 2];[0, 2]
670;[3];[3]
671;[3];[3]
672;[2];[2]
673;[3];[3]
674;[3, 4];[3, 4]
675;[0, 2];[2]
676;[3, 4];[3]
677;[0, 2];[2]
678;[1];[1]
679;[1];[1]
680;[4];[4]
681;[3, 4];[3, 4]
682;[0, 2];[0, 2]
683;[3, 4];[4]
684;[1];[1, 2]
685;[0, 2];[0, 2]
686;[0, 2];[2]
687;[0];[0, 2]
688;[0, 2];[0, 2]
689;[0, 2];[2]
690;[3, 4];[3]
691;[4];[4]
692;[0, 2];[2]
693;[1];[1]
694;[0, 2];[2]
695;[0, 2];[2]
696;[3];[3]
697;[0, 2];[0, 2]
698;[1];[1]
699;[3];[3]
700;[3, 4];[3, 4]
701;[1];[1]
702;[3, 4];[3, 4]
703;[0, 2];[0, 2]
704;[0, 2];[2]
705;[1];[1]
706;[1];[1]
707;[1];[1]
708;[3, 4];[3]
709;[1];[1]
710;[3];[3]
711;[3];[4]
712;[3, 4];[3, 4]
713;[3];[3]
714;[3, 4];[4]
715;[4];[4]
716;[1];[1]
717;[0, 2];[0, 2]
718;[3, 4];[4]
719;[1];[1]
720;[1];[1]
721;[3, 4];[3, 4]
722;[4];[4]
723;[0, 2];[2]
724;[3];[3]
725;[4];[4]
726;[1];[1]
727;[1];[1]
728;[3, 4];[4]
729;[3];[3]
730;[0, 2];[0, 2]
731;[1];[1]
732;[0, 2];[2]
733;[1];[1]
734;[3, 4];[3]
735;[4];[4]
736;[3, 4];[3, 4]
737;[0, 2];[0, 2]
738;[1];[1]
739;[1];[1]
740;[0, 2];[2]
741;[0, 2];[2]
742;[3];[3]
743;[3, 4];[3, 4]
744;[3];[3]
745;[3];[3]
746;[0, 2];[2]
747;[3, 4];[3]
748;[0, 2];[0, 2]
749;[4];[4]
750;[0, 2];[0, 2]
751;[3, 4];[3, 4]
752;[1];[1]
753;[1];[1]
754;[4];[4]
755;[3];[3]
756;[3];[4]
757;[3, 4];[3, 4]
758;[3, 4];[4]
759;[4];[4]
760;[1];[1]
761;[0, 2];[0, 2]
762;[3];[3]
763;[4];[4]
764;[3];[3]
765;[4];[4]
766;[4];[4]
767;[1];[1]
768;[1];[1]
769;[4];[4]
770;[3, 4];[3]
771;[0, 2];[0, 2]
772;[3];[3]
773;[0, 2];[2]
774;[4];[3]
775;[0, 2];[2]
776;[0, 2];[0, 2]
777;[3];[3]
778;[0, 2];[0, 2]
779;[0, 2];[2]
780;[0, 2];[0, 2]
781;[4];[4]
782;[3, 4];[4]
783;[0, 2];[0, 2]
784;[3];[3]
785;[4];[4]
786;[0, 2];[0, 2]
787;[1];[1]
788;[0, 2];[2]
789;[3];[3]
790;[4];[4]
791;[4];[4]
792;[0, 2];[0, 2]
793;[0, 2];[0, 2]
794;[3, 4];[4]
795;[2];[2]
796;[2];[2]
797;[4];[4]
798;[4];[4]
799;[1];[1]
800;[3];[3]
801;[2];[2]
802;[3, 4];[3, 4]
803;[0, 2];[0, 2]
804;[0, 2];[0, 2]
805;[3];[3]
806;[3];[3]
807;[0, 2];[0, 2]
808;[2];[2]
809;[2];[2]
810;[3, 4];[3, 4]
811;[1];[1]
812;[2];[2]
813;[1];[1]
814;[0];[3]
815;[3, 4];[3]
816;[1];[1]
817;[3];[3]
818;[0, 2];[0, 2]
819;[0, 2];[0, 2]
820;[4];[4]
821;[1];[1]
822;[3];[3]
823;[0, 2];[0, 2]
824;[0, 2];[0, 2]
825;[1];[1]
826;[3];[3]
827;[0, 2];[0, 2]
828;[3, 4];[3]
829;[0, 2];[2]
830;[1];[1]
831;[0, 2];[0, 2]
832;[1];[1]
833;[0, 2];[2]
834;[0, 2];[0, 2]
835;[0, 2];[2]
836;[1];[1]
837;[1];[1]
838;[3];[3]
839;[0, 2];[0, 2]
840;[1];[1]
841;[1];[1]
842;[1];[1]
843;[1];[1]
844;[3, 4];[3, 4]
845;[4];[4]
846;[1];[1]
847;[3, 4];[3, 4]
848;[1];[1]
849;[4];[4]
850;[1];[1]
851;[3, 4];[3]
852;[3, 4];[4]
853;[1];[1]
854;[1];[1]
855;[0, 2];[2]
856;[1];[1]
857;[1];[1]
858;[0, 2];[2]
859;[0, 2];[0, 2]
860;[1];[1]
861;[1];[1]
862;[3, 4];[4]
863;[3, 4];[3]
864;[3, 4];[3]
865;[3, 4];[3]
866;[0, 2];[2]
867;[3];[3]
868;[1];[1]
869;[0, 2];[0, 2]
870;[0, 2];[2]
871;[0, 2];[2]
872;[0, 2];[0, 2]
873;[0, 2];[0, 2]
874;[4];[4]
875;[0, 2];[2]
876;[0, 2];[2]
877;[0, 2];[2]
878;[0, 2];[2]
879;[0, 2];[0, 2]
880;[4];[4]
881;[2];[2]
882;[1];[1]
883;[3];[3]
884;[4];[4]
885;[4];[4]
886;[3, 4];[3, 4]
887;[1];[1]
888;[0, 2];[2]
889;[3, 4];[3]
890;[4];[4]
891;[0, 2];[0, 2]
892;[4];[4]
893;[4];[4]
894;[0, 2];[0, 2]
895;[1];[1]
896;[0, 2];[0, 2]
897;[4];[4]
898;[3];[3]
899;[4];[3]
900;[1];[1]
901;[3, 4];[4]
902;[4];[4]
903;[0, 2];[2]
904;[0, 2];[0, 2]
905;[0, 2];[2]
906;[0, 2];[2]
907;[2];[2]
908;[3, 4];[3]
909;[1];[1]
910;[0, 2];[2]
911;[0, 2];[2]
912;[1];[1]
913;[3];[3]
914;[4];[4]
915;[3, 4];[3]
916;[3, 4];[4]
917;[0, 2];[0, 2]
918;[3, 4];[3, 4]
919;[3];[3]
920;[3];[3]
921;[1];[1]
922;[0];unknwon
923;[4];[4]
924;[4];[4]
925;[0, 2];[0, 2]
926;[0, 2];[2]
927;[0, 2];[2]
928;[2];[2]
929;[2];[2]
930;[3];[3]
931;[4];[3]
932;[0, 2];[0, 2]
933;[0, 2];[0, 2]
934;[0, 2];[0, 2]
935;[3];[3]
936;[0, 2];[2]
937;[0, 2];[0, 2]
938;[4];[4]
939;[0, 2];[0, 2]
940;[4];[4]
941;[3];[3]
942;[4];[4]
943;[1];[1]
944;[3, 4];[4]
945;[0, 2];[2]
946;[4];[4]
947;[3];[3]
948;[0, 2];[2]
949;[3, 4];[3]
950;[0, 2];[0, 2]
951;[4];[4]
952;[3, 4];[4]
953;[3];[3]
954;[1];[1]
955;[1];[1]
956;[0];[0, 2]
957;[4];[4]
958;[3, 4];[3]
959;[0, 2];[2]
960;[4];[4]
961;[3, 4];[4]
962;[1];[1]
963;[3, 4];[4]
964;[3];[3]
965;[3, 4];[4]
966;[0, 2];[0, 2]
967;[4];[4]
968;[1];[1]
969;[0, 2];[2]
970;[4];[4]
971;[1];[1]
972;[3, 4];[4]
973;[1];[1]
974;[0, 2];[0, 2]
975;[0];[0]
976;[3];[3]
977;[3, 4];[3, 4]
978;[0, 2];[0, 2]
979;[3, 4];[3]
980;[4];[4]
981;[1, 2];[1, 2]
982;[1];[1]
983;[3];[3]
984;[0, 2];[0, 2]
985;[0, 2];[2]
986;[1];[1]
987;[1];[1]
988;[0, 2];[0, 2]
989;[1];[1]
990;[1];[1]
991;[0, 2];[2]
992;[4];[4]
993;[3];[3]
994;[0, 2];[2]
995;[4];[4]
996;[0, 2];[2]
997;[4];[4]
998;[1];[1]
999;[3, 4];[3]
1000;[1];[1]
1001;[1];[1]
1002;[3, 4];[3]
1003;[0, 2];[0, 2]
1004;[1];[1]
1005;[3];[3]
1006;[3, 4];[3]
1007;[3, 4];[4]
1008;[1];[1]
1009;[3];[3]
1010;[0, 2];[2]
1011;[4];[4]
1012;[1];[1]
1013;[0, 2];[2]
1014;[3];[3]
1015;[3];[3, 4]
1016;[3];[3]
1017;[4];[4]
1018;[4];[4]
1019;[3, 4];[3, 4]
1020;[1];[1]
1021;[0, 2];[2]
1022;[0, 2];[0, 2]
1023;[0, 2];[2]
1024;[3];[4]
1025;[0, 2];[0, 2]
1026;[1];[1]
1027;[1];[1]
1028;[4];[4]
1029;[0, 2];[2]
1030;[0, 2];[2]
1031;[0, 2];[0, 2]
1032;[3, 4];[4]
1033;[0, 2];[0, 2]
1034;[3];[3]
1035;[1];[1]
1036;[1];[1]
1037;[3];[3]
1038;[3, 4];[3, 4]
1039;[3];[3]
1040;[3];[3]
1041;[4];[4]
1042;[1];[1]
1043;[4];[4]
1044;[4];[4]
1045;[1];[1]
1046;[0, 2];[2]
1047;[0, 2];[2]
1048;[0, 2];[0, 2]
1049;[3, 4];[3]
1050;[0, 2];[2]
1051;[0, 2];[0, 2]
1052;[0, 2];[0, 2]
1053;[0, 2];[2]
1054;[0, 2];[2]
1055;[4];[4]
1056;[0, 2];[2]
1057;[3, 4];[3, 4]
1058;[3, 4];[4]
1059;[1];[1]
1060;[0, 2];[0, 2]
1061;[3, 4];[3, 4]
1062;[0, 2];[0, 2]
1063;[0, 2];[0, 2]
1064;[4];[4]
1065;[3];[3]
1066;[0, 2];[2]
1067;[4];[4]
1068;[1];[1]
1069;[3];[3]
1070;[1];[1]
1071;[3];[4]
1072;[0, 2];[0, 2]
1073;[3, 4];[4]
1074;[3];[3]
1075;[0, 2];[0, 2]
1076;[1];[1]
1077;[0, 2];[2]
1078;[0, 2];[2]
1079;[4];[4]
1080;[0, 2];[0, 2]
1081;[1];[1]
1082;[0, 2];[2]
1083;[0, 2];[0, 2]
1084;[3, 4];[3, 4]
1085;[1];[1]
1086;[4];[4]
1087;[1];[1]
1088;[2];[2]
1089;[0, 2];[0, 2]
1090;[3, 4];[3, 4]
1091;[0, 2];[0, 2]
1092;[0, 2];[2]
1093;[2];[2]
1094;[0, 2];[2]
1095;[4];[4]
1096;[4];[4]
1097;[4];[4]
1098;[1];[1]
1099;[1];[1]
1100;[1];[1]
1101;[4];[4]
1102;[0, 2];[0, 2]
1103;[1];[1]
1104;[4];[3]
1105;[0, 2];[2]
1106;[0, 2];[2]
1107;[3, 4];[4]
1108;[3, 4];[4]
1109;[3, 4];[4]
1110;[4];[4]
1111;[1];[1]
1112;[0, 2];[0, 2]
1113;[1];[1]
1114;[0, 2];[2]
1115;[1];[1]
1116;[0, 2];[2]
1117;[3, 4];[4]
1118;[1];[1]
1119;[3];[3]
1120;[1];[1]
1121;[1];[1]
1122;[4];[4]
1123;[3, 4];[4]
1124;[0, 2];[0, 2]
1125;[3];[3]
1126;[0, 2];[0, 2]
1127;[0, 2];[2]
1128;[3];[3]
1129;[1];[1]
1130;[1];[1]
1131;[4];[4]
1132;[3, 4];[3]
1133;[0, 2];[0, 2]
1134;[0];[0]
1135;[0, 2];[0, 2]
1136;[1];[1]
1137;[1];[1]
1138;[0, 2];[0, 2]
1139;[1];[1]
1140;[0, 2];[0, 2]
1141;[1];[1]
1142;[0, 2];[0, 2]
1143;[0, 2];[2]
1144;[0, 2];[0, 2]
1145;[0, 2];[2]
1146;[1];[1]
1147;[0, 2];[0, 2]
1148;[0, 2];[0, 2]
1149;[2];[2]
1150;[4];[4]
1151;[0];[0, 2]
1152;[0, 2];[2]
1153;[0, 2];[0, 2]
1154;[4];[4]
1155;[0, 2];[2]
1156;[4];unknwon
1157;[3, 4];[3]
1158;[0, 2];[2]
1159;[1];[1]
1160;[1];[1]
1161;[3];[3]
1162;[3];[3]
1163;[0, 2];[0, 2]
1164;[0];[0]
1165;[0, 2];[2]
1166;[3, 4];[3]
1167;[1];[1]
1168;[3, 4];[3, 4]
1169;[3];[3]
1170;[3];[3]
1171;[4];[4]
1172;[1];[1]
1173;[2];[2]
1174;[0, 2];[0, 2]
1175;[0, 2];[0, 2]
1176;[3, 4];[3, 4]
1177;[1];[1]
1178;[4];[4]
1179;[0, 2];[0, 2]
1180;[3];[3]
1181;[4];[4]
1182;[1];[1]
1183;[4];[4]
1184;[3, 4];[4]
1185;[0, 2];[0, 2]
1186;[3];[3]
1187;[3];[3]
1188;[0, 2];[0, 2]
1189;[1];[1]
1190;[2];[2]
1191;[0, 2];[2]
1192;[3, 4];[3]
1193;[3];[3]
1194;[1];[1]
1195;[3, 4];[4]
1196;[3];[3]
1197;[3];[3]
1198;[3];[3]
1199;[3];[3]
1200;[3];[3]
1201;[1];[1]
1202;[0, 2];[0, 2]
1203;[3, 4];[4]
1204;[4];[4]
1205;[4];[4]
1206;[0, 2];[0, 2]
1207;[0, 2];[0, 2]
1208;[3];[3]
1209;[1];[1]
1210;[4];[3, 4]
1211;[0, 2];[0, 2]
1212;[3, 4];[4]
1213;[0, 2];[0, 2]
1214;[1];[1]
1215;[0, 2];[2]
1216;[3];[3]
1217;[1, 2];[2]
1218;[0, 2];[2]
1219;[1];[1]
