timestamp;actual;predicted
441;[1, 2];[1, 2]
442;[1];[1]
443;[1, 2];[1, 2]
444;[1, 2];[1, 2]
445;[0];[0]
446;[0, 1, 2];[1, 2]
447;[0];[0]
448;[0];[0]
449;[1, 2];[1, 2]
450;[1];[1]
451;[0];[0]
452;[0, 2];[0, 2]
453;[1, 2];[1, 2]
454;[1, 2];[1, 2]
455;[0, 2];[0, 2]
456;[1, 2];[1, 2]
457;[0];[0]
458;[0];[0]
459;[0, 2];[0, 2]
460;[0, 1, 2];[1, 2]
461;[0, 2];[0, 2]
462;[1, 2];[1, 2]
463;[0, 2];[0, 2]
464;[1, 2];[1, 2]
465;[1, 2];[1, 2]
466;[0, 1, 2];[0, 1]
467;[1, 2];[1, 2]
468;[0, 1, 2];[1, 2]
469;[2];[2]
470;[0, 1, 2];[0, 1]
471;[0];[0]
472;[0, 1, 2];[0, 1, 2]
473;[1, 2];[1, 2]
474;[2];[2]
475;[0, 1, 2];[0, 1]
476;[1, 2];[1, 2]
477;[0];[0]
478;[0];[0]
479;[0];[0]
480;[1];[1, 2]
481;[0];[0]
482;[0];[0]
483;[1, 2];[1, 2]
484;[0];[0]
485;[0];[0]
486;[0, 1, 2];[1, 2]
487;[1, 2];[1, 2]
488;[1, 2];[1, 2]
489;[0, 1, 2];[0, 1, 2]
490;[0, 1, 2];[0, 1, 2]
491;[0, 2];[0, 2]
492;[0];[0]
493;[0, 1, 2];[0, 2]
494;[1, 2];[1, 2]
495;[0, 2];[0, 2]
496;[1, 2];[1, 2]
497;[1, 2];[1, 2]
498;[0, 2];[0, 2]
499;[0];[0]
500;[0, 2];[0, 2]
501;[0];[0]
502;[0, 1, 2];[0, 2]
503;[0, 2];[0, 2]
504;[1, 2];[1, 2]
505;[0, 2];[0, 2]
506;[0, 1, 2];[0, 2]
507;[2];[2]
508;[0];[0]
509;[2];[2]
510;[0, 1, 2];[0, 2]
511;[1, 2];[1, 2]
512;[0];[0]
513;[0, 2];[0, 2]
514;[0, 1, 2];[1, 2]
515;[0, 1, 2];[1, 2]
516;[0, 1, 2];[0, 2]
517;[1, 2];[1, 2]
518;[1];[1, 2]
519;[1, 2];[1, 2]
520;[0, 1, 2];[0, 1]
521;[0, 2];[0, 2]
522;[0, 1, 2];[0, 2]
523;[0, 2];[0, 2]
524;[0];[0]
525;[0, 2];[0, 2]
526;[0, 1, 2];[0, 2]
527;[0, 1, 2];[0, 1, 2]
528;[1, 2];[1, 2]
529;[0];[0]
530;[1, 2];[1, 2]
531;[1, 2];[1, 2]
532;[1, 2];[1, 2]
533;[0];[0]
534;[0, 2];[0, 2]
535;[0, 1, 2];[0, 1]
536;[1, 2];[1, 2]
537;[1, 2];[1, 2]
538;[1, 2];[1, 2]
539;[0, 1, 2];[0, 1, 2]
540;[1, 2];[1, 2]
541;[1];[1]
542;[0];[0]
543;[1, 2];[1, 2]
544;[1, 2];[1, 2]
545;[1, 2];[1, 2]
546;[0, 1, 2];[1, 2]
547;[1, 2];[1, 2]
548;[1, 2];[1, 2]
549;[1, 2];[1, 2]
550;[0];[0]
551;[1, 2];[1, 2]
552;[0];[0]
553;[1, 2];[1, 2]
554;[0];[0]
555;[1, 2];[1, 2]
556;[0, 2];[0, 2]
557;[1];[1]
558;[0];[0]
559;[1, 2];[1, 2]
560;[1, 2];[1, 2]
561;[1, 2];[1, 2]
562;[0];[0]
563;[1, 2];[1, 2]
564;[1, 2];[1, 2]
565;[0, 2];[0, 2]
566;[1, 2];[1, 2]
567;[0];[0, 2]
568;[0, 1, 2];[1, 2]
569;[0];[0]
570;[0, 1];[0, 1]
571;[1, 2];[1, 2]
572;[0];[0]
573;[1, 2];[1, 2]
574;[1, 2];[1, 2]
575;[1, 2];[1, 2]
576;[0];[0]
577;[0, 2];[0, 2]
578;[1, 2];[1, 2]
579;[1, 2];[1, 2]
580;[0, 2];[0, 2]
581;[0, 1, 2];[0, 2]
582;[1, 2];[1, 2]
583;[0];[0]
584;[1, 2];[1, 2]
585;[1, 2];[1, 2]
586;[0, 1, 2];[0, 1, 2]
587;[0];[0]
588;[1, 2];[1, 2]
589;[0, 1, 2];[1, 2]
590;[1, 2];[1, 2]
591;[1, 2];[1, 2]
592;[1, 2];[1, 2]
593;[0];[0]
594;[1, 2];[1, 2]
595;[1, 2];[1, 2]
596;[1, 2];[1, 2]
597;[1, 2];[1, 2]
598;[1, 2];[1, 2]
599;[1, 2];[1, 2]
600;[2];[2]
601;[0, 1, 2];[0, 1]
602;[1, 2];[1, 2]
603;[0, 1, 2];[0, 1]
604;[1, 2];[1, 2]
605;[0];[0]
606;[0];[0]
607;[2];[2]
608;[0];[0]
609;[0, 1, 2];[1, 2]
610;[1, 2];[1, 2]
611;[0];[0, 2]
612;[2];[2]
613;[1, 2];[1, 2]
614;[0, 1, 2];[0, 1, 2]
615;[1, 2];[1, 2]
616;[1, 2];[1, 2]
617;[1];[1]
618;[1, 2];[1, 2]
619;[1, 2];[1, 2]
620;[0, 1, 2];[0, 2]
621;[1, 2];[1, 2]
622;[1, 2];[1, 2]
623;[1, 2];[1, 2]
624;[2];[2]
625;[0];[0]
626;[0];[0]
627;[1, 2];[1, 2]
628;[1, 2];[1, 2]
629;[0];[0]
630;[1, 2];[1, 2]
631;[0, 1, 2];[0, 2]
632;[0];[0]
633;[2];[0, 2]
634;[1, 2];[1, 2]
635;[0];[0]
636;[1];[1]
637;[1, 2];[1, 2]
638;[1];[1]
639;[1, 2];[1, 2]
640;[1, 2];[1, 2]
641;[0];[0]
642;[1, 2];[1, 2]
643;[0];[0]
644;[1, 2];[1, 2]
645;[1, 2];[1, 2]
646;[1, 2];[1, 2]
647;[1, 2];[1, 2]
648;[0, 1, 2];[1, 2]
649;[0];[0]
650;[1, 2];[1, 2]
651;[0, 1, 2];[0, 1]
652;[1, 2];[1, 2]
653;[0, 2];[0, 2]
654;[1, 2];[1, 2]
655;[0];[0]
656;[2];[2]
657;[1, 2];[1, 2]
658;[1, 2];[1, 2]
659;[0];[0]
660;[0, 1, 2];[0, 2]
661;[0];[0]
662;[1, 2];[1, 2]
663;[2];[2]
664;[0, 1, 2];[1, 2]
665;[0, 1, 2];[1, 2]
666;[1, 2];[1, 2]
667;[1, 2];[1, 2]
668;[1, 2];[1, 2]
669;[1, 2];[1, 2]
670;[1, 2];[1, 2]
671;[1];[1]
672;[0];[0]
673;[0];[0]
674;[1, 2];[1, 2]
675;[1, 2];[1, 2]
676;[0, 1];[0, 1]
677;[0, 1, 2];[0, 2]
678;[1, 2];[1, 2]
679;[1, 2];[1, 2]
680;[1, 2];[2]
681;[0, 1, 2];[0, 2]
682;[2];[2]
683;[1, 2];[1, 2]
684;[0, 1, 2];[0, 1, 2]
685;[0];[0]
686;[0, 1, 2];[0, 2]
687;[0, 1, 2];[1, 2]
688;[1];[1]
689;[1, 2];[1, 2]
690;[1, 2];[1, 2]
691;[0];[0]
692;[1, 2];[1, 2]
693;[1, 2];[1, 2]
694;[1, 2];[1, 2]
695;[1, 2];[1, 2]
696;[1, 2];[1, 2]
697;[0];[0]
698;[0];[0]
699;[0];[0]
700;[1, 2];[1, 2]
701;[1, 2];[1, 2]
702;[1, 2];[1, 2]
703;[0];[0]
704;[0, 2];[0, 2]
705;[0];[0]
706;[1, 2];[1, 2]
707;[0, 1, 2];[1, 2]
708;[1, 2];[1, 2]
709;[1, 2];[1, 2]
710;[1, 2];[1, 2]
711;[1, 2];[1, 2]
712;[0];[0]
713;[0, 1, 2];[0, 1, 2]
714;[1, 2];[1, 2]
715;[0];[0]
716;[1, 2];[1, 2]
717;[1, 2];[1, 2]
718;[1, 2];[1, 2]
719;[0, 1, 2];[1, 2]
720;[0, 2];[0, 2]
721;[1, 2];[1, 2]
722;[0, 2];[0, 2]
723;[0, 1, 2];[0, 1, 2]
724;[0, 1, 2];[0, 1]
725;[1, 2];[1, 2]
726;[0];[0]
727;[0, 1, 2];[1, 2]
728;[0, 1, 2];[1, 2]
729;[0];[0, 2]
730;[0, 1, 2];[0, 1]
731;[1, 2];[1, 2]
732;[0, 2];[0, 2]
733;[1, 2];[1, 2]
734;[0];[0]
735;[0];[0]
736;[0, 1, 2];[1, 2]
737;[0, 1, 2];[0, 1]
738;[0];[0]
739;[0, 1, 2];[0, 1, 2]
740;[1, 2];[1, 2]
741;[0];[0]
742;[0];[0]
743;[1, 2];[1, 2]
744;[1, 2];[1, 2]
745;[0];[0]
746;[0];[0]
747;[0, 1, 2];[0, 1]
748;[1, 2];[1, 2]
749;[0, 2];[0, 2]
750;[2];[2]
751;[1, 2];[1, 2]
752;[1, 2];[1, 2]
753;[0, 1, 2];[1, 2]
754;[0, 1, 2];[1, 2]
755;[1, 2];[1, 2]
756;[1, 2];[1, 2]
757;[1, 2];[1, 2]
758;[1, 2];[1, 2]
759;[0, 1, 2];[0, 1]
760;[1, 2];[1, 2]
761;[1, 2];[1, 2]
762;[1, 2];[1, 2]
763;[2];[2]
764;[1, 2];[1, 2]
765;[0];[0]
766;[0, 2];[0, 2]
767;[1, 2];[1, 2]
768;[1, 2];[1, 2]
769;[1, 2];[1, 2]
770;[0, 1, 2];[0, 1]
771;[0];[0]
772;[1, 2];[1, 2]
773;[0, 1, 2];[1, 2]
774;[0, 1, 2];[0, 1]
775;[1, 2];[1, 2]
776;[0, 1, 2];[0, 1]
777;[1, 2];[1, 2]
778;[1, 2];[1, 2]
779;[1, 2];[1, 2]
780;[0];[0]
781;[1];[1]
782;[1, 2];[1, 2]
783;[0, 1, 2];[0, 2]
784;[1, 2];[1, 2]
785;[0, 1, 2];[0, 1, 2]
786;[0, 1, 2];[1, 2]
787;[0];[0]
788;[0, 1, 2];[0, 1, 2]
789;[1, 2];[1, 2]
790;[0, 1, 2];[0, 2]
791;[1, 2];[1, 2]
792;[1, 2];[1, 2]
793;[0, 1, 2];[0, 1]
794;[1, 2];[1, 2]
795;[1, 2];[1, 2]
796;[1, 2];[1, 2]
797;[1, 2];[1]
798;[0, 1, 2];[0, 2]
799;[0];[0]
800;[1, 2];[1, 2]
801;[1];[1]
802;[0];[0]
803;[0];[0]
804;[0];[0]
805;[1, 2];[1, 2]
806;[1, 2];[1, 2]
807;[0];[0]
808;[1];[1]
809;[1, 2];[1, 2]
810;[0, 2];[0, 2]
811;[1, 2];[1, 2]
812;[0];[0]
813;[1, 2];[1, 2]
814;[0];[0]
815;[0, 2];[0, 2]
816;[0, 1, 2];[1, 2]
817;[1, 2];[1, 2]
818;[0, 1, 2];[0, 2]
819;[0, 1, 2];[0, 2]
820;[1, 2];[1, 2]
821;[1, 2];[1, 2]
822;[1, 2];[1, 2]
823;[1, 2];[1, 2]
824;[0, 1, 2];[0, 1]
825;[1, 2];[1, 2]
826;[1, 2];[1, 2]
827;[0, 1, 2];[0, 2]
828;[1, 2];[1, 2]
829;[1, 2];[1, 2]
830;[1, 2];[1, 2]
831;[1, 2];[1, 2]
832;[1, 2];[1, 2]
833;[0];[0, 2]
834;[0];[0]
835;[1, 2];[1, 2]
836;[1];[1]
837;[2];[1, 2]
838;[1, 2];[1, 2]
839;[0, 1, 2];[0, 2]
840;[1, 2];[1, 2]
841;[2];[2]
842;[1];[1]
843;[1, 2];[1, 2]
844;[0, 2];[0, 2]
845;[1, 2];[1, 2]
846;[1, 2];[1, 2]
847;[0, 1, 2];[1, 2]
848;[1, 2];[1, 2]
849;[0];[0]
850;[0, 1];[0, 1]
851;[1, 2];[1, 2]
852;[0];[0]
853;[0, 2];[0, 2]
854;[1, 2];[1, 2]
855;[0];[0]
856;[1, 2];[1, 2]
857;[1, 2];[1, 2]
858;[0, 2];[0, 2]
859;[1, 2];[1, 2]
860;[0, 2];[0, 2]
861;[0];[0]
862;[1, 2];[1, 2]
863;[0];[0]
864;[1, 2];[1, 2]
865;[1, 2];[1, 2]
866;[1];[1]
867;[1, 2];[1, 2]
868;[0];[0]
869;[1, 2];[1, 2]
870;[1, 2];[1, 2]
871;[1, 2];[1, 2]
872;[1, 2];[1, 2]
873;[1];[1]
874;[1, 2];[1, 2]
875;[1, 2];[1, 2]
876;[1, 2];[1, 2]
877;[0, 1, 2];[0, 2]
878;[0];[0]
879;[0, 1, 2];[1, 2]
880;[1, 2];[1, 2]
881;[0, 1, 2];[0, 2]
882;[1, 2];[1, 2]
883;[0];[0]
884;[0];[0]
885;[0, 2];[0, 2]
886;[0];[0]
887;[1];[1, 2]
888;[1, 2];[1, 2]
889;[1, 2];[1, 2]
890;[1, 2];[1, 2]
891;[0, 1, 2];[1, 2]
892;[0, 1, 2];[0, 1]
893;[0];[0]
894;[0, 2];[0]
895;[1, 2];[1, 2]
896;[0];[0]
897;[1, 2];[1, 2]
898;[0];[0]
899;[1, 2];[1, 2]
900;[0, 1, 2];[1, 2]
901;[0, 1, 2];[1, 2]
902;[1, 2];[1, 2]
903;[1, 2];[1, 2]
904;[0, 1, 2];[0, 1]
905;[0, 1, 2];[1, 2]
906;[1, 2];[1, 2]
907;[1, 2];[1, 2]
908;[0, 1, 2];[0, 1]
909;[0];[0]
910;[1, 2];[1, 2]
911;[1, 2];[1, 2]
912;[1, 2];[2]
913;[0];[0]
914;[0, 2];[0, 2]
915;[0];[0]
916;[0];[0]
917;[0];[0]
918;[1, 2];[1, 2]
919;[1];[1, 2]
920;[0, 2];[0, 2]
921;[0];[0]
922;[0];[0]
923;[0];[0]
924;[0, 2];[0, 2]
925;[0];[0]
926;[1, 2];[1, 2]
927;[1, 2];[1, 2]
928;[0, 1, 2];[1, 2]
929;[0];[0]
930;[1, 2];[1, 2]
931;[0];[0]
932;[1, 2];[1, 2]
933;[1, 2];[1, 2]
934;[1, 2];[1, 2]
935;[1, 2];[1, 2]
936;[0];[0]
937;[0];[0]
938;[0, 1, 2];[0, 1, 2]
939;[0];[0, 2]
940;[0];[0]
941;[1];[1]
942;[1, 2];[1, 2]
943;[0];[0]
944;[0, 2];[0, 2]
945;[1, 2];[1, 2]
946;[0, 1, 2];[0, 2]
947;[1, 2];[1, 2]
948;[1, 2];[1, 2]
949;[0, 1, 2];[0, 1, 2]
950;[1, 2];[1, 2]
951;[1, 2];[1, 2]
952;[0];[0]
953;[1, 2];[1, 2]
954;[1, 2];[1, 2]
955;[1, 2];[1, 2]
956;[1, 2];[1, 2]
957;[0];[0]
958;[1, 2];[1, 2]
959;[0];[0]
960;[0];[0]
961;[0, 1, 2];[0, 2]
962;[1, 2];[1, 2]
963;[1, 2];[1, 2]
964;[0];[0]
965;[0];[0]
966;[0, 1, 2];[1, 2]
967;[0, 1, 2];[1, 2]
968;[0, 2];[0, 2]
969;[1, 2];[1, 2]
970;[1];[1]
971;[1, 2];[1, 2]
972;[1, 2];[1, 2]
973;[1, 2];[1, 2]
974;[0];[0]
975;[0];[0]
976;[0];[0]
977;[0, 1, 2];[0, 2]
978;[0];[0]
979;[1, 2];[1, 2]
980;[0];[0]
981;[0];[0]
982;[1, 2];[1, 2]
983;[1, 2];[1, 2]
984;[1, 2];[1, 2]
985;[1, 2];[1, 2]
986;[1, 2];[1, 2]
987;[1, 2];[1, 2]
988;[1, 2];[1, 2]
989;[1];[1]
990;[1, 2];[1, 2]
991;[1, 2];[1, 2]
992;[0];[0]
993;[0, 2];[0, 2]
994;[1, 2];[1, 2]
995;[1, 2];[1, 2]
996;[0, 2];[0, 2]
997;[0, 1, 2];[0, 2]
998;[0, 1, 2];[1, 2]
999;[0];[0]
1000;[0];[0]
1001;[1, 2];[1, 2]
1002;[0, 1, 2];[0, 1]
1003;[1];[1, 2]
1004;[1, 2];[1, 2]
1005;[1, 2];[1, 2]
1006;[0, 1, 2];[0, 2]
