timestamp;actual;predicted
151;[1, 4];[1, 4]
152;[0];[0]
153;[1, 3, 4];[1, 3, 4]
154;[1, 3, 4];[1, 3, 4]
155;[1, 3, 4];[1, 3, 4]
156;[2];[2]
157;[3, 4];[1, 3, 4]
158;[1, 3, 4];[1, 3, 4]
159;[3, 4];[1, 3, 4]
160;[1, 3, 4];[1, 3, 4]
161;[1, 3, 4];[1, 3, 4]
162;[1, 3, 4];[1, 3, 4]
163;[1, 3, 4];[1, 3, 4]
164;[1, 4];[1]
165;[1, 4];[1, 4]
166;[1, 3, 4];[1, 3, 4]
167;[1, 3, 4];[1, 3, 4]
168;[1, 3, 4];[1, 3, 4]
169;[0, 2];[0, 2]
170;[1];[1, 4]
171;[0, 2];[0, 2, 3]
172;[1, 3, 4];[1, 3, 4]
173;[2];[2]
174;[1, 3, 4];[1, 3, 4]
175;[1, 3, 4];[1, 3, 4]
176;[0, 2];[0, 2]
177;[1, 3, 4];[1, 3, 4]
178;[1, 3, 4];[1, 3, 4]
179;[1, 3, 4];[1, 3, 4]
180;[1, 3, 4];[1, 3, 4]
181;[2, 3, 4];[0, 1, 2, 3, 4]
182;[1, 3, 4];[1, 3, 4]
183;[0, 2, 3];[0, 2, 3]
184;[1, 3, 4];[1, 3, 4]
185;[0];[0]
186;[0, 2];[0, 2]
187;[0, 1, 3, 4];[0, 1, 3, 4]
188;[1, 3, 4];[1, 3, 4]
189;[1, 3, 4];[1, 3, 4]
190;[2, 3, 4];[0, 1, 2, 3]
191;[0, 2];[0, 2]
192;[1, 3, 4];[1, 3, 4]
193;[0, 2];[0, 2]
194;[3, 4];[3, 4]
195;[3, 4];[1, 3, 4]
196;[0, 2];[0, 2]
197;[0, 2];[0, 2]
198;[0, 2];[0, 2]
199;[0];[0]
200;[0, 2];[0, 2]
201;[1, 3, 4];[1, 3, 4]
202;[1, 3, 4];unknwon
203;[1, 3, 4];unknwon
204;[1, 3, 4];[1, 3, 4]
205;[0, 2];[0, 2]
206;[1, 3, 4];[1, 3, 4]
207;[0, 2];unknwon
208;[0, 2];unknwon
209;[1, 3, 4];unknwon
210;[0, 2];[0, 2]
211;[1, 3, 4];[1, 3, 4]
212;[1, 3, 4];[1, 3, 4]
213;[0];[0]
214;[0];unknwon
215;[1, 2, 3, 4];[2, 3]
216;[2];[2]
217;[0, 2];unknwon
218;[1, 3, 4];[1, 3]
219;[0, 2];unknwon
220;[1, 3, 4];[1, 3, 4]
221;[0, 2];unknwon
222;[1, 3, 4];[3]
223;[1, 3, 4];[1, 3, 4]
224;[1, 3, 4];[3]
225;[1];unknwon
226;[2];[2]
227;[0, 2];[2]
228;[0, 2];[0, 2]
229;[1, 3, 4];[1, 3, 4]
230;[2, 3];[2]
231;[1, 3, 4];[4]
232;[1, 3, 4];[1, 4]
233;[1, 3, 4];[1, 3, 4]
234;[0, 2];unknwon
235;[2];[2]
236;[0, 2];[0, 2]
237;[1, 3, 4];[1, 3, 4]
238;[1, 3, 4];[1, 3, 4]
239;[0, 2];[2]
240;[0, 2];[0, 2]
241;[1, 3, 4];[1, 3, 4]
242;[1, 3, 4];[1, 3, 4]
243;[1, 3, 4];[1, 3, 4]
244;[1, 4];[1, 4]
245;[0];[0]
246;[0];[0]
247;[0, 2];[0, 2]
248;[1, 3, 4];[1, 4]
249;[1, 3, 4];unknwon
250;[0, 2];[0, 2]
251;[1, 4];[1]
252;[1, 3, 4];[1, 3, 4]
253;[1, 3, 4];[1]
254;[0, 2];[0, 2]
255;[0];[0]
256;[1, 3, 4];[1, 3, 4]
257;[0, 2];[0, 2]
258;[0, 2];[0, 2]
259;[0, 2];[0, 2]
260;[1, 3, 4];[3, 4]
261;[1, 3, 4];[1, 3]
262;[1, 3, 4];[1, 3, 4]
263;[1, 3, 4];[1, 3, 4]
264;[0, 2, 3];[0, 2, 3]
265;[1, 3, 4];[1, 4]
266;[1, 3, 4];unknwon
267;[0, 2];[0, 2]
268;[1, 3, 4];unknwon
269;[1, 3, 4];[3]
270;[1, 3, 4];[1, 3]
271;[0, 2];[0]
272;[0, 2];[0]
273;[1, 3, 4];unknwon
274;[1, 3, 4];[3, 4]
275;[1, 3, 4];[1, 3, 4]
276;[1, 3, 4];[1, 3, 4]
277;[1, 4];[1, 4]
278;[1, 3, 4];[1, 3, 4]
279;[2];[2]
280;[2];[2]
281;[1, 3, 4];[1, 3, 4]
282;[0, 2];[0, 2]
283;[1, 3, 4];[3, 4]
284;[0, 2, 3];[0, 2]
285;[0, 2];[0, 2]
286;[1, 3, 4];unknwon
287;[1, 3, 4];unknwon
288;[2];[2]
289;[1, 3, 4];unknwon
290;[1, 2, 3, 4];[0]
291;[0];[0]
292;[1, 3, 4];[1, 4]
293;[1, 3, 4];[1, 3, 4]
294;[1, 3, 4];unknwon
295;[3, 4];[1, 4]
296;[2, 3, 4];[0, 2, 3, 4]
297;[1, 3, 4];[1, 3, 4]
298;[2];unknwon
299;[1, 3, 4];[1, 3, 4]
300;[1, 3, 4];[1, 3, 4]
301;[1, 3, 4];[NP1]
302;[1];[1]
303;[1, 3, 4];[1, 3, 4]
304;[1, 3, 4];[1]
305;[1, 3, 4];[1, 3, 4]
306;[1, 3, 4];[3, 4]
307;[1, 4];[1]
308;[1, 3, 4];[1, 3, 4]
309;[1, 3, 4];unknwon
310;[2, 3];[2, 3]
311;[0, 2];[0, 2]
312;[0, 2];[0, 2]
313;[1, 3, 4];unknwon
314;[2];[2]
315;[1, 3, 4];[1, 3, 4]
316;[0, 2];[0, 2]
317;[1, 3, 4];[1, 3, 4, NP1]
318;[0];unknwon
319;[1, 3, 4];[1, 3, 4]
320;[0];[0]
321;[0, 2];[0]
322;[1, 2, 3, 4];[2]
323;[1, 3, 4];[1, 3, 4]
324;[1, 3, 4];[1, 3]
325;[2, 3, 4];[1, 2, 3, 4]
326;[1, 3, 4];[NP1]
327;[1];[0]
328;[0];[0]
329;[1, 3, 4];unknwon
330;[0, 2];[0, 2]
331;[1, 3, 4];unknwon
332;[1, 3, 4];[1, 3, 4]
333;[1, 3, 4];[1, 3, 4]
334;[2];unknwon
335;[1, 3, 4];[1, 3, 4]
336;[3, 4];[1, 3, 4]
337;[0, 2];[0, 2]
338;[1, 3, 4];[1, 3, 4]
339;[1, 3, 4];[1, 3, 4]
340;[0, 2];unknwon
341;[1, 3, 4];[3, 4]
342;[1, 3, 4];[1, 3, 4]
343;[1, 3, 4];[4]
344;[1, 3, 4];[1, 3, 4]
345;[1, 3, 4];[1, 3, 4]
346;[0, 2];[0, 2]
347;[1, 2, 3, 4];[0, 2, 3, 4]
348;[1, 3, 4];[1, 3, 4]
349;[1, 3, 4];[1, 4]
350;[1, 3, 4];[3, 4]
351;[1, 3, 4];[3]
352;[0, 2];unknwon
353;[0, 2];[0, 2]
354;[2, 3];[2, 3]
355;[1, 3, 4];unknwon
356;[0, 2];[0, 2, 3]
357;[1, 3, 4];[1, 3, 4]
358;[1, 3, 4];[1, 3, 4]
359;[2, 3];[3]
360;[3, 4];[1, 3, 4]
361;[0];[0]
362;[1, 3, 4];[1]
363;[0, 2];[0, 2]
364;[3, 4];unknwon
365;[1, 3, 4];[1, 3, 4]
366;[1, 3, 4];[1, 3, 4]
367;[1, 3, 4];[1, 3, 4]
368;[1, 3, 4];[1, 3, 4]
369;[2];[2]
370;[1, 3, 4];unknwon
371;[1, 3, 4];[1, 3, 4]
372;[0, 2];[0, 2]
373;[2];unknwon
374;[0];[0]
375;[0, 2];[0, 2]
376;[1, 4];[1, 4]
377;[1, 3, 4];[1, 3, 4]
378;[1, 3, 4];[1, 3, 4]
379;[1, 3, 4];[4]
380;[1, 3, 4];[1, 3, 4]
381;[1, 3, 4];[1]
382;[0, 2, 3];[3]
383;[1, 3, 4];[1, 3, 4]
384;[0, 2];[0, 2]
385;[0, 2];[0, 2]
386;[0, 2];unknwon
387;[1, 4];[4]
388;[1, 3, 4];[1, 3, 4]
389;[0, 2];[0]
390;[1, 3, 4];[3]
391;[2];unknwon
392;[1, 3, 4];[1, 3, 4]
393;[0, 2];[0, 2]
394;[1, 3, 4];[1]
395;[0, 2];[0, 2]
396;[1, 3, 4];[3, 4]
397;[0, 2];[0]
398;[1, 3, 4];[1, 3, 4]
399;[0, 2];unknwon
400;[1, 3, 4];[NP1]
401;[1, 3, 4];[1, 3, 4]
402;[1, 3, 4];[1]
403;[1, 3, 4];[3]
404;[0, 2];[0, 2]
405;[0, 2];[0, 2, 3]
406;[1, 3, 4];[3]
407;[1, 3, 4];[1, 3, 4]
408;[1, 3, 4];[4]
409;[1, 3, 4];unknwon
410;[0, 2];unknwon
411;[1, 3, 4];[1, 3, 4]
412;[1, 2, 3, 4];[0]
413;[1, 3, 4];unknwon
414;[1, 3, 4];unknwon
415;[0, 2];[0, 2]
416;[2];unknwon
417;[0];unknwon
418;[0, 2];[0, 2]
419;[1, 3, 4];[1, 3, 4]
420;[1, 2, 3, 4];unknwon
421;[1, 3, 4];[3, 4]
422;[2];[2]
423;[1, 3, 4];[1]
424;[1, 4];[1]
425;[0, 2];[0, 2]
426;[1, 3, 4];unknwon
427;[1, 3, 4];[3, 4]
428;[0];unknwon
429;[1, 3, 4];[1, 3, 4]
430;[0];[0]
431;[0, 2];unknwon
432;[1, 3, 4];unknwon
433;[0, 2];unknwon
434;[1, 3, 4];[3]
435;[3, 4];unknwon
436;[2];[2]
437;[1, 3, 4];[NP1]
438;[2];unknwon
439;[0, 2];[0]
440;[1, 3, 4];[1, 3, 4]
441;[1, 3, 4];[4]
442;[0, 2];[0, 2]
443;[1, 3, 4];[1, 3, 4]
444;[1, 3, 4];[1, 3, 4]
445;[1, 4];[1, 3, 4]
446;[1, 3, 4];[4]
447;[1, 3, 4];unknwon
448;[0];[0]
449;[1, 3, 4];[1, 3]
450;[2];[2]
451;[2];unknwon
452;[0, 2];unknwon
453;[0, 2];unknwon
454;[1, 3, 4];unknwon
455;[1, 3, 4];[3]
456;[1, 3, 4];unknwon
457;[0, 2];[0, 2]
458;[1, 2, 3, 4];[0, 2, 3]
459;[1, 3, 4];unknwon
460;[1, 3, 4];[3, 4]
461;[1, 4];[1]
462;[1, 3, 4];[1, 3]
463;[0];[0]
464;[1, 3, 4];[3]
465;[0, 2];[NP3]
466;[0, 2];unknwon
467;[1, 3, 4];[3, 4]
468;[1, 3, 4];[1, 3]
469;[1, 3, 4];unknwon
470;[1, 3, 4];unknwon
471;[1, 3, 4];[1, 3, 4]
472;[1, 3, 4];unknwon
473;[1, 3, 4];[NP2]
474;[1, 3, 4];[1]
475;[0, 2];unknwon
476;[1, 3, 4];unknwon
477;[1, 3, 4];unknwon
478;[1, 3, 4];[3, 4]
479;[2];unknwon
480;[0, 2];unknwon
481;[1, 3, 4];[3]
482;[0, 1, 2, 3, 4];[0]
483;[1, 2, 3, 4];[2, 3, 4]
484;[1, 3, 4];[1, NP2, 3, 4]
485;[2];[2]
486;[0];[0]
487;[1, 3, 4];[3]
488;[0, 2];[0, 2]
489;[1, 3, 4];[NP2, 4]
490;[0, 2];unknwon
491;[1, 3, 4];[1, 3, 4]
492;[1, 3, 4];[1, NP2, 4]
493;[2];unknwon
494;[0];[0]
495;[1, 3, 4];[1, NP2, 3, 4]
496;[1, 3, 4];[NP1]
497;[1, 3, 4];[1, 3]
498;[1, 3, 4];[4]
499;[2];unknwon
500;[1, 2, 3, 4];unknwon
501;[1, 3, 4];[4]
502;[0, 2];[0, 2]
503;[0, 2];unknwon
504;[1, 3, 4];[1, 3, 4]
505;[1, 3, 4];[4]
506;[0, 2];[3]
507;[1, 3, 4];[4]
508;[0, 2];[0]
509;[1, 3, 4];[1, NP1]
510;[1, 3, 4];[1]
511;[0, 2];[0, 2]
512;[1, 3, 4];[1]
513;[0];[0]
514;[1, 3, 4];[3, 4]
515;[0, 2];unknwon
516;[1, 4];unknwon
517;[1, 3, 4];[1, 3, 4]
518;[1, 3, 4];[4]
519;[2];unknwon
520;[1, 3, 4];[NP2]
521;[1, 3, 4];[1, NP2, 4, NP1]
522;[1, 3, 4];[4]
523;[0, 2];[NP3]
524;[2];unknwon
525;[1, 2, 3, 4];[1]
526;[1, 3, 4];[1, 3]
527;[0, 2];[0]
528;[1, 3, 4];[NP2, 4]
529;[2];[0, 2]
530;[1, 3, 4];[3]
531;[1, 3, 4];[1, 3, 4]
532;[0, 2];[0, 2]
533;[0, 2];[0, 2]
534;[1, 3, 4];[4]
535;[1, 3, 4];[1, 3]
536;[0, 2, 3];[0, 2, 3]
537;[0, 2];unknwon
538;[1, 3, 4];[NP5]
539;[1, 3, 4];unknwon
540;[0, 2];unknwon
541;[1, 4];unknwon
542;[0, 2];[0]
543;[0, 2];unknwon
544;[1, 3, 4];[NP2]
545;[0, 2];unknwon
546;[2, 3, 4];[0, 2, 3, 4]
547;[0, 2];[0]
548;[0, 2];[0, NP3, 2]
549;[2];unknwon
550;[1, 3, 4];[1, 3]
551;[1, 3, 4];[1, 3, 4]
552;[0, 2];[0, 2]
553;[1, 3, 4];[1, NP2, 3, 4]
554;[0, 2];unknwon
555;[1, 3, 4];[1, 3, 4]
556;[1, 3, 4];[NP2, 4]
557;[2, 3, 4];[0, 2, 3]
558;[0];unknwon
559;[1, 3, 4];[NP5]
560;[2, 3];[3]
561;[1, 3, 4];[1, NP2, 3]
562;[1, 3, 4];[1, 4]
563;[0, 2];unknwon
564;[1, 3, 4];[1]
565;[2];unknwon
566;[1, 3, 4];[1, NP2]
567;[0, 2];[0]
568;[0, 2];[0, 2]
569;[1, 3, 4];[1, NP1]
570;[0, 2];[2]
571;[1, 3, 4];[1]
572;[1, 2, 3, 4];[2]
573;[1, 3, 4];[4]
574;[1, 3, 4];[1, NP2, 3, 4]
575;[1, 3, 4];[NP1]
576;[0, 2];[0]
577;[2];[2]
578;[1, 3, 4];unknwon
579;[1, 3, 4];[1, 3, 4]
580;[1, 4];unknwon
581;[0, 2];unknwon
582;[1, 3, 4];unknwon
583;[1, 3, 4];[3]
584;[0, 2];unknwon
585;[0, 2];[0, 2]
586;[1, 3, 4];unknwon
587;[1, 3, 4];unknwon
588;[0, 2];unknwon
589;[1, 3, 4];[1, NP2, 3, 4]
590;[2, 3];[2, 3, 4]
591;[1, 3, 4];[3, NP1]
592;[1];[NP5]
593;[1, 3, 4];[4]
594;[0, 2];[NP6]
595;[1, 2, 3, 4];unknwon
596;[0];unknwon
597;[0, 1, 2, 3, 4];[3]
598;[1, 2, 3, 4];unknwon
599;[1, 3, 4];[3]
600;[1, 3, 4];[1, 4]
601;[0, 2];[0, 2]
602;[0, 2];unknwon
603;[1, 3, 4];[1, NP2, 3, 4]
604;[1, 3, 4];unknwon
605;[0, 2];[NP6]
606;[1, 3, 4];[4]
607;[1, 3, 4];[NP2, 4]
608;[1, 3, 4];[NP2]
609;[1, 3, 4];[3]
610;[1, 4];[1]
611;[0, 2];[2]
612;[1, 4];unknwon
613;[2];unknwon
614;[1];unknwon
615;[1, 3, 4];[3, NP9]
616;[1, 3, 4];[NP9]
617;[1, 3, 4];[NP9]
618;[0, 2];[0, 2, NP6]
619;[1, 3, 4];unknwon
620;[1, 3, 4];[3, 4]
621;[1, 4];[1]
622;[0, 2];[0]
623;[1, 3, 4];[1, NP2, NP1]
624;[1, 3, 4];[1, NP2, 3]
625;[1, 3, 4];[3]
626;[1, 3, 4];[3]
627;[1, 3, 4];[1]
628;[1, 3, 4];unknwon
629;[1, 3, 4];[1]
630;[1, 3, 4];[1]
631;[0, 2];unknwon
632;[0, 2];[NP7]
633;[0, 2];[0, 2]
634;[1, 3, 4];[1]
635;[1, 3, 4];[1]
636;[1, 3, 4];[NP2]
637;[0, 2];[0]
638;[0, 2];[2]
639;[2, 3, 4];[NP10]
640;[1, 3, 4];unknwon
641;[0, 2];unknwon
642;[0];unknwon
643;[2];unknwon
644;[1, 3, 4];unknwon
645;[0, 2];[NP11]
646;[1, 3, 4];[NP9]
647;[1, 3, 4];unknwon
648;[1, 3, 4];unknwon
649;[1, 3, 4];[1, NP2, 4, NP1]
650;[3];unknwon
651;[0, 2];unknwon
652;[1, 3, 4];[NP5]
653;[1, 3, 4];[4]
654;[1, 3, 4];[1, 4]
655;[1, 3, 4];[1, NP1]
656;[1, 3, 4];[NP2]
657;[3, 4];[1, 4]
658;[2];unknwon
659;[2, 3, 4];[0, 2, 3, 4]
660;[1, 3, 4];[1, 3, 4]
661;[1, 3, 4];unknwon
662;[0, 2];[0, 2]
663;[0, 2];unknwon
664;[0, 2];[NP11]
665;[1, 3, 4];[1, 3, 4]
666;[0, 2];[0]
667;[0, 2];unknwon
668;[1, 3, 4];[4]
669;[1, 4];[1]
670;[0, 2];unknwon
671;[1, 4];unknwon
672;[3, 4];unknwon
673;[1, 3, 4];[1, NP2, 3]
674;[1, 3, 4];[3]
675;[2];unknwon
676;[1, 3, 4];[NP14, 3]
677;[1, 3, 4];[1, 3]
678;[0, 2, 3];[0, 2]
679;[1, 3, 4];[1, 3]
680;[0, 2];[0, 2]
681;[3, 4];[1]
682;[2, 3, 4];[1, 3]
683;[1, 3, 4];[3, 4, NP1]
684;[1, 3, 4];[NP14]
685;[3];unknwon
686;[2];[2]
687;[1, 3, 4];[1, 4]
688;[1, 2, 3, 4];[2]
689;[0, 2];[0, 2]
690;[0, 2];unknwon
691;[1, 3, 4];[NP5]
692;[1, 2, 3, 4];[NP12]
693;[0, 1, 2, 3, 4];[3]
694;[1, 3, 4];[1, 3, 4]
695;[1, 4];[1]
696;[0, 2];unknwon
697;[2];unknwon
698;[0];[0]
699;[0, 2];[NP3]
700;[0, 1, 3, 4];[NP12]
701;[1, 3, 4];[1, NP2, 4, NP1]
702;[1];unknwon
703;[1, 3, 4];[NP12]
704;[1, 3, 4];[NP9]
705;[0, 2];unknwon
706;[1, 3, 4];[NP15, 4]
707;[1, 3, 4];[NP2, 4]
708;[1, 3, 4];[1, NP2]
709;[0];unknwon
710;[3, 4];[1, 4]
711;[0, 2];[0, 2]
712;[0, 2, 3];[0, 3]
713;[1, 3, 4];unknwon
714;[0, 2];[NP3, 2]
715;[1, 3, 4];[1, NP2, 3, 4]
716;[0, 2];[NP11]
717;[0, 2];[NP16]
718;[1, 3, 4];[NP5]
719;[1, 3, 4];[NP2, 4]
720;[1, 3, 4];[1]
721;[1, 3, 4];[NP13]
722;[1, 3, 4];unknwon
723;[0, 2];[NP11]
724;[0, 2];[0, NP3]
725;[0, 2];[NP3]
726;[1, 3, 4];[3, NP18]
727;[2];unknwon
728;[1, 2, 3, 4];[NP10]
729;[1, 4];unknwon
730;[2];[NP8]
731;[2];unknwon
732;[1, 3, 4];[1, 3, 4, NP18]
733;[1, 3, 4];[NP14, 3]
734;[0];unknwon
735;[1, 4];unknwon
736;[0, 2];[0, NP16]
737;[2];unknwon
738;[1, 3, 4];[NP13, NP1]
739;[1, 3, 4];[NP15]
740;[0, 2];[NP11]
741;[1, 3, 4];[NP14]
742;[0, 2];[NP11]
743;[1, 2, 3, 4];[NP12]
744;[1, 3, 4];[NP2, 3, 4]
745;[1, 3, 4];[NP13, 3, 4]
746;[1, 4];[1, NP18]
747;[1, 3, 4];[NP2, 4]
748;[1, 3, 4];[NP13, NP2]
749;[2];[NP8]
750;[1, 3, 4];[NP15]
751;[0, 2];[0, 2, NP16]
752;[1, 3, 4];[1, NP2]
753;[1, 3, 4];[NP13, NP1]
754;[0, 2];[0]
755;[1, 3, 4];[4, NP18]
756;[2];unknwon
757;[0, 1, 3, 4];unknwon
758;[1, 3, 4];[1, NP2]
759;[1, 3, 4];[3]
760;[0, 1, 2, 3, 4];[NP12]
761;[0, 2];[NP6]
762;[1, 3, 4];[NP13, NP1]
763;[1, 3, 4];[NP15]
764;[1, 3, 4];[NP13, NP10]
765;[0, 2];[NP11]
766;[1, 2, 3, 4];[0, 3, NP10]
767;[1, 3, 4];[NP12]
768;[0, 2];[0]
769;[0, 1, 3];[3]
770;[0, 2];[NP6]
771;[0];unknwon
772;[2];[2]
773;[0, 2];[NP11]
774;[1];[1]
775;[1, 3, 4];[NP13, 1]
776;[0, 2];[0, 2]
777;[0, 2];[NP17]
778;[1, 3, 4];[NP13, 1, NP2, 3]
779;[0, 2];[NP4, NP8]
780;[3, 4];unknwon
781;[0, 2];[NP11]
782;[0, 2];[0, 2, NP16]
783;[0, 2];[NP11]
784;[0];[0]
785;[0, 2];[NP3, NP17]
786;[1, 2, 3, 4];[0, 4]
787;[1, 3, 4];unknwon
788;[3, 4];unknwon
789;[0, 2];[NP11]
790;[1, 3, 4];[4]
791;[0, 2];[0, 2]
792;[2];unknwon
793;[0, 2];[2, NP16]
794;[0, 2];[NP16, NP8]
795;[1, 3, 4];[NP13, 3, 4]
796;[0];[0]
797;[1, 3, 4];[3, 4]
798;[0];[0, NP17]
799;[1, 3, 4];[NP15, NP9]
800;[0, 1, 3];[3]
801;[1, 3, 4];[NP13, NP9]
802;[0, 2];[0, 2]
803;[1, 3, 4];[NP5]
804;[0, 1, 3, 4];[NP12]
805;[1, 3, 4];[NP18]
806;[1, 3, 4];[NP15]
807;[1, 3, 4];[NP12]
808;[1, 3, 4];[NP15]
809;[1, 3, 4];[NP14]
810;[1, 3, 4];[NP13, NP1]
811;[0, 2];[NP11]
812;[0, 2];[0, 2]
813;[0, 2];[0, 2]
814;[1, 3, 4];[NP13, 1, NP2, NP1]
815;[0, 2];[NP11, NP17]
816;[3, 4];unknwon
817;[0, 2];[NP3, NP17]
818;[1, 3, 4];[NP13, 1, NP2, NP1]
819;[2];[2]
820;[1, 3, 4];[NP13, 1, NP2, 4, NP1]
821;[1, 3, 4];unknwon
822;[1, 3, 4];[NP13, 1, NP1]
823;[2];[2, NP8]
824;[3, 4];unknwon
825;[1, 4];[NP14]
826;[1, 3, 4];[NP13]
827;[0, 2];[2, NP16]
828;[1, 4];[3, 4]
829;[0, 2];[NP3, NP17]
830;[0, 2];[NP3, 2, NP17]
831;[0, 2, 3];[3]
832;[1, 3, 4];[NP13, 1]
833;[1, 3, 4];[NP15, 4]
834;[1, 3, 4];[NP2, 4]
835;[1, 3, 4];[NP15, NP9]
836;[1, 3, 4];[NP13]
837;[1, 3, 4];[NP13, NP15, NP9, NP1]
838;[1, 3, 4];[NP18]
839;[0, 2, 3];[3]
840;[0, 2];[NP11]
841;[1, 3, 4];unknwon
842;[0, 2];[NP16]
843;[1, 3, 4];[1, NP15, 3]
844;[1, 3, 4];[NP2, 4]
