timestamp;actual;predicted
79;[2];[0, 2, 3, 4]
80;[0];[0, 3, 4]
81;[1, 3, 4];[1, 2, 3, 4]
82;[1, 3, 4];[0, 1, 3, 4]
83;[0, 2];[0, 2, 3, 4]
84;[1, 3, 4];[1, 2, 3, 4]
85;[0, 2];[0, 3, 4]
86;[2, 3, 4];[0, 1, 2, 4]
87;[1, 3, 4];[0, 1, 2, 4]
88;[2, 3];[0, 1, 3, 4]
89;[1, 3, 4];[1, 2, 3, 4]
90;[0];[4]
91;[1, 3, 4];[1, 2, 3, 4]
92;[1, 3, 4];[1, 2]
93;[1, 2, 3, 4];[0, 1, 2, 3, 4]
94;[1, 3, 4];[1, 2, 3, 4]
95;[0, 2];[0, 2, 3, 4]
96;[1, 3, 4];[0, 2, 3, 4]
97;[1, 3, 4];[0, 1, 3, 4]
98;[1, 3, 4];[0, 2, 3, 4]
99;[0, 2];[0, 3, 4]
100;[0, 2];[0, 2, 3, 4]
101;[1, 3, 4];[0, 1, 2, 4]
102;[2, 3];[0, 2, 3, 4]
103;[1, 2, 3, 4];[0, 2, 3, 4]
104;[2];[0, 2, 3, 4]
105;[1, 3, 4];[0, 2, 3, 4]
106;[0];[4]
107;[1, 3, 4];[1, 2, 3, 4]
108;[1, 3, 4];[0, 2, 3, 4]
109;[0, 2];[0, 2, 3, 4]
110;[2];[0, 1, 2, 3]
111;[1, 3, 4];[0, 2, 3, 4]
112;[1, 3, 4];[0, 1, 2, 4]
113;[2];[0, 1, 2, 3, 4]
114;[1, 3, 4];[0, 2, 3, 4]
115;[1, 3, 4];[0, 2, 3, 4]
116;[1, 3, 4];[0, 1, 2, 4]
117;[3, 4];[0, 1, 3, 4]
118;[1, 3, 4];[1, 2, 4]
119;[0, 2];[0, 2, 3, 4]
120;[0, 2];[0, 2, 3, 4]
121;[0];unknwon
122;[0, 2];[0, 2, 3, 4]
123;[1, 3, 4];[0, 2, 3, 4]
124;[0];[0, 3, 4]
125;[0, 2];[0, 2, 3, 4]
126;[0, 2];[0, 2, 3, 4]
127;[0, 2];[0, 2, 3, 4]
128;[1, 3, 4];[0, 1, 2, 3, 4]
129;[2, 3, 4];[0, 2, 3, 4]
130;[1, 3, 4];[0, 1, 2, 3, 4]
131;[1, 3, 4];[0, 1, 2, 4]
132;[0, 2];[0, 2, 3, 4]
133;[1, 2, 3, 4];[0, 1, 2, 3, 4]
134;[3, 4];[0, 1, 3, 4]
135;[1, 2, 3, 4];[0, 2, 3, 4]
136;[0, 2];[0, 2, 3, 4]
137;[1];[4]
138;[1, 3, 4];[0, 1, 2, 3, 4]
139;[1, 3, 4];[0, 1, 2, 4]
140;[0, 2];[0, 2, 3, 4]
141;[0, 2];[0, 2, 3, 4]
142;[0, 2];[0, 2, 3, 4]
143;[1, 3, 4];[1, 2, 4]
144;[1, 3, 4];[0, 2, 3, 4]
145;[2, 3, 4];[1, 2, 3, 4]
146;[0, 2];[0, 2, 3, 4]
147;[0, 2];[0, 2, 3, 4]
148;[2, 3, 4];[0, 2, 3, 4]
149;[1, 3, 4];[0, 2, 3, 4]
150;[0, 2];[0, 2, 3, 4]
151;[1, 4];[4]
152;[0];[0, 3, 4]
153;[1, 3, 4];[0, 1, 3, 4]
154;[1, 3, 4];[0, 2, 3, 4]
155;[1, 3, 4];[1, 2, 3, 4]
156;[2];[0, 2, 3, 4]
157;[3, 4];[0, 2, 3, 4]
158;[1, 3, 4];[0, 1, 2, 4]
159;[3, 4];[0, 1, 2, 4]
160;[1, 3, 4];[1, 2, 3, 4]
161;[1, 3, 4];[0, 1, 2, 3, 4]
162;[1, 3, 4];[1, 2, 4]
163;[1, 3, 4];[1, 2, 3, 4]
164;[1, 4];[2]
165;[1, 4];[2]
166;[1, 3, 4];[0, 1, 2, 3]
167;[1, 3, 4];[0, 1, 2, 3]
168;[1, 3, 4];[0, 1, 2, 3, 4]
169;[0, 2];[0]
170;[1];[2]
171;[0, 2];[0, 2, 3, 4]
172;[1, 3, 4];[0, 1, 2, 3]
173;[2];[0, 1, 3, 4]
174;[1, 3, 4];[0, 1, 2, 3, 4]
175;[1, 3, 4];[1, 2, 3, 4]
176;[0, 2];[0, 2, 3, 4]
177;[1, 3, 4];[1, 2]
178;[1, 3, 4];[0, 2, 3, 4]
179;[1, 3, 4];[0, 1, 2, 3, 4]
180;[1, 3, 4];[0, 2, 3, 4]
181;[2, 3, 4];[0, 1, 2, 3, 4]
182;[1, 3, 4];[0, 1, 2, 4]
183;[0, 2, 3];[0, 2, 3, 4]
184;[1, 3, 4];[1, 2, 4]
185;[0];[0, 3, 4]
186;[0, 2];[0, 2, 3, 4]
187;[0, 1, 3, 4];[0, 2, 3, 4]
188;[1, 3, 4];[0, 1, 2, 3, 4]
189;[1, 3, 4];[0, 1, 2, 4]
190;[2, 3, 4];[0, 2, 3, 4]
191;[0, 2];[0, 2, 3, 4]
192;[1, 3, 4];[0, 1, 2, 3]
193;[0, 2];[2, 3, 4]
194;[3, 4];[0, 1, 3, 4]
195;[3, 4];[0, 1, 2, 3]
196;[0, 2];[0, 2, 3, 4]
197;[0, 2];[0, 2, 3, 4]
198;[0, 2];[0, 2, 3, 4]
199;[0];[0, 2, 3, 4]
200;[0, 2];[0, 2, 3, 4]
201;[1, 3, 4];[2]
202;[1, 3, 4];[2]
203;[1, 3, 4];[3]
204;[1, 3, 4];[1]
205;[0, 2];[4]
206;[1, 3, 4];[3]
207;[0, 2];unknwon
208;[0, 2];[0]
209;[1, 3, 4];unknwon
210;[0, 2];[4]
211;[1, 3, 4];[2, 3]
212;[1, 3, 4];[3]
213;[0];[0]
214;[0];[0]
215;[1, 2, 3, 4];[0]
216;[2];unknwon
217;[0, 2];unknwon
218;[1, 3, 4];[2]
219;[0, 2];[0]
220;[1, 3, 4];[1]
221;[0, 2];[2]
222;[1, 3, 4];[2]
223;[1, 3, 4];[4]
224;[1, 3, 4];[4]
225;[1];unknwon
226;[2];unknwon
227;[0, 2];[4]
228;[0, 2];[4]
229;[1, 3, 4];[0, 2]
230;[2, 3];unknwon
231;[1, 3, 4];[0]
232;[1, 3, 4];[4]
233;[1, 3, 4];[0, 2]
234;[0, 2];[0]
235;[2];[2]
236;[0, 2];[2]
237;[1, 3, 4];[0, 2]
238;[1, 3, 4];[2, 4]
239;[0, 2];[4]
240;[0, 2];[2, 4]
241;[1, 3, 4];[1]
242;[1, 3, 4];[0, 4]
243;[1, 3, 4];[2]
244;[1, 4];[2]
245;[0];[3]
246;[0];unknwon
247;[0, 2];unknwon
248;[1, 3, 4];[0]
249;[1, 3, 4];unknwon
250;[0, 2];unknwon
251;[1, 4];[4]
252;[1, 3, 4];unknwon
253;[1, 3, 4];[0, 1]
254;[0, 2];[3]
255;[0];[3]
256;[1, 3, 4];[2]
257;[0, 2];[3]
258;[0, 2];[4]
259;[0, 2];[3]
260;[1, 3, 4];[1, 4]
261;[1, 3, 4];unknwon
262;[1, 3, 4];[4]
263;[1, 3, 4];[4]
264;[0, 2, 3];unknwon
265;[1, 3, 4];unknwon
266;[1, 3, 4];unknwon
267;[0, 2];[0]
268;[1, 3, 4];unknwon
269;[1, 3, 4];[1]
270;[1, 3, 4];[0]
271;[0, 2];[3]
272;[0, 2];[3]
273;[1, 3, 4];unknwon
274;[1, 3, 4];[0]
275;[1, 3, 4];[0]
276;[1, 3, 4];[0]
277;[1, 4];unknwon
278;[1, 3, 4];[3]
279;[2];[3]
280;[2];unknwon
281;[1, 3, 4];[3]
282;[0, 2];[0]
283;[1, 3, 4];[1, 4]
284;[0, 2, 3];unknwon
285;[0, 2];[0]
286;[1, 3, 4];unknwon
287;[1, 3, 4];[3]
288;[2];unknwon
289;[1, 3, 4];unknwon
290;[1, 2, 3, 4];[1]
291;[0];unknwon
292;[1, 3, 4];[1]
293;[1, 3, 4];[1]
294;[1, 3, 4];[1]
295;[3, 4];unknwon
296;[2, 3, 4];unknwon
297;[1, 3, 4];[3, 4]
298;[2];unknwon
299;[1, 3, 4];[3]
300;[1, 3, 4];[1]
301;[1, 3, 4];unknwon
302;[1];unknwon
303;[1, 3, 4];[4]
304;[1, 3, 4];unknwon
305;[1, 3, 4];[0, 1, 2, 3, 4]
306;[1, 3, 4];[0, 3]
307;[1, 4];unknwon
308;[1, 3, 4];[0, 1, 2, 3, 4]
309;[1, 3, 4];unknwon
310;[2, 3];[0, 1, 3, 4]
311;[0, 2];[0, 3, 4]
312;[0, 2];[0, 2, 4]
313;[1, 3, 4];[0, 3]
314;[2];unknwon
315;[1, 3, 4];[1]
316;[0, 2];[0, 2, 3, 4]
317;[1, 3, 4];[0, 2, 4]
318;[0];unknwon
319;[1, 3, 4];[4]
320;[0];[0, 4]
321;[0, 2];unknwon
322;[1, 2, 3, 4];unknwon
323;[1, 3, 4];[0, 1, 2, 3]
324;[1, 3, 4];[0, 1, 2, 3]
325;[2, 3, 4];unknwon
326;[1, 3, 4];[4]
327;[1];unknwon
328;[0];unknwon
329;[1, 3, 4];[0, 3]
330;[0, 2];[0, 2, 3, 4]
331;[1, 3, 4];unknwon
332;[1, 3, 4];[0, 1, 2, 3, 4]
333;[1, 3, 4];[0, 2, 3, 4]
334;[2];unknwon
335;[1, 3, 4];[0, 2, 3]
336;[3, 4];unknwon
337;[0, 2];[0, 2, 3, 4]
338;[1, 3, 4];[NP2]
339;[1, 3, 4];[1, 2, 3, 4]
340;[0, 2];[3]
341;[1, 3, 4];[3]
342;[1, 3, 4];unknwon
343;[1, 3, 4];[1, 2, 4]
344;[1, 3, 4];[0]
345;[1, 3, 4];[0, 3]
346;[0, 2];[0, 2, 3]
347;[1, 2, 3, 4];[0, 1, 3, 4]
348;[1, 3, 4];[2, 4]
349;[1, 3, 4];[1, 3, 4]
350;[1, 3, 4];[1, 2, 3, 4]
351;[1, 3, 4];unknwon
352;[0, 2];[3]
353;[0, 2];[0, 2, 3, 4]
354;[2, 3];[2, 4]
355;[1, 3, 4];unknwon
356;[0, 2];[0]
357;[1, 3, 4];[NP2, 2, 3]
358;[1, 3, 4];[0, 1, 2, 3, 4]
359;[2, 3];unknwon
360;[3, 4];unknwon
361;[0];[0]
362;[1, 3, 4];[0, 1]
363;[0, 2];[0, 2, 3, 4]
364;[3, 4];unknwon
365;[1, 3, 4];[0, NP2, 2, 3, 4]
366;[1, 3, 4];[0, 1, 3, 4]
367;[1, 3, 4];[0, 1, 2, 3]
368;[1, 3, 4];[0, 1, 2, 4]
369;[2];unknwon
370;[1, 3, 4];[1]
371;[1, 3, 4];[0, 2, 3, 4]
372;[0, 2];[0, 2, 3, 4]
373;[2];unknwon
374;[0];[0, 3]
375;[0, 2];[0, 3, 4]
376;[1, 4];[1, 2, 4]
377;[1, 3, 4];[NP2, 3]
378;[1, 3, 4];[0, 2, 3]
379;[1, 3, 4];unknwon
380;[1, 3, 4];[0, 1]
381;[1, 3, 4];unknwon
382;[0, 2, 3];[0, 3]
383;[1, 3, 4];[0, 1, 2, 4]
384;[0, 2];[2, 3, 4]
385;[0, 2];[0, 3, 4]
386;[0, 2];unknwon
387;[1, 4];[4]
388;[1, 3, 4];[0, 1, 2, 4]
389;[0, 2];[3]
390;[1, 3, 4];[1]
391;[2];unknwon
392;[1, 3, 4];[2, 3]
393;[0, 2];[0, 3, 4]
394;[1, 3, 4];[0]
395;[0, 2];[0, 2, 3]
396;[1, 3, 4];[0]
397;[0, 2];unknwon
398;[1, 3, 4];[0, 1, 2, 3, 4]
399;[0, 2];[0, 2, 3]
400;[1, 3, 4];[NP1]
401;[1, 3, 4];[NP2]
402;[1, 3, 4];[1, 3]
403;[1, 3, 4];[0]
404;[0, 2];[0, 3]
405;[0, 2];[NP5]
406;[1, 3, 4];[1]
407;[1, 3, 4];unknwon
408;[1, 3, 4];unknwon
409;[1, 3, 4];[NP2]
410;[0, 2];[0, NP5]
411;[1, 3, 4];[0, 2, 3, 4]
412;[1, 2, 3, 4];[NP5]
413;[1, 3, 4];unknwon
414;[1, 3, 4];unknwon
415;[0, 2];[NP5]
416;[2];[NP4]
417;[0];unknwon
418;[0, 2];[0, 3, 4, NP7]
419;[1, 3, 4];[1, NP2, NP1]
420;[1, 2, 3, 4];[NP5, NP4]
421;[1, 3, 4];[0, 1, 2, 3, 4]
422;[2];unknwon
423;[1, 3, 4];[0, 2, 3, 4]
424;[1, 4];[4]
425;[0, 2];[2]
426;[1, 3, 4];[1]
427;[1, 3, 4];[0]
428;[0];unknwon
429;[1, 3, 4];[0, 2, 3, 4]
430;[0];unknwon
431;[0, 2];[0, 2]
432;[1, 3, 4];[0, 4]
433;[0, 2];unknwon
434;[1, 3, 4];[1]
435;[3, 4];unknwon
436;[2];[NP9]
437;[1, 3, 4];[3, NP1]
438;[2];[NP9]
439;[0, 2];[2]
440;[1, 3, 4];[0, 1, 2, 3, 4]
441;[1, 3, 4];[0, 3, 4]
442;[0, 2];[0, 3]
443;[1, 3, 4];[1, 4]
444;[1, 3, 4];[0, 1, 2, 3, 4]
445;[1, 4];[1, 2, 4]
446;[1, 3, 4];[0, 1, 3, 4]
447;[1, 3, 4];unknwon
448;[0];unknwon
449;[1, 3, 4];[0, 3]
450;[2];[NP6]
451;[2];[NP4]
452;[0, 2];[NP5]
453;[0, 2];[2]
454;[1, 3, 4];[NP11]
455;[1, 3, 4];unknwon
456;[1, 3, 4];[NP2, NP11]
457;[0, 2];[0, 3]
458;[1, 2, 3, 4];[NP5, NP11]
459;[1, 3, 4];[0]
460;[1, 3, 4];unknwon
461;[1, 4];[1, 4]
462;[1, 3, 4];[1, 4]
463;[0];[0]
464;[1, 3, 4];[0]
465;[0, 2];unknwon
466;[0, 2];unknwon
467;[1, 3, 4];[3, NP12]
468;[1, 3, 4];[0, NP2, 3]
469;[1, 3, 4];unknwon
470;[1, 3, 4];[NP2]
471;[1, 3, 4];[0, 1, 2, 3, 4]
472;[1, 3, 4];unknwon
473;[1, 3, 4];[1]
474;[1, 3, 4];[0]
475;[0, 2];unknwon
476;[1, 3, 4];[0, 3]
477;[1, 3, 4];[1, 4]
478;[1, 3, 4];[0, 2, 3]
479;[2];[NP4]
480;[0, 2];[0, 2]
481;[1, 3, 4];[0, 2, 3, 4]
482;[0, 1, 2, 3, 4];[NP5, NP11]
483;[1, 2, 3, 4];[NP11]
484;[1, 3, 4];[0, 2, 3, 4]
485;[2];[NP9]
486;[0];[NP10]
487;[1, 3, 4];unknwon
488;[0, 2];[NP5]
489;[1, 3, 4];[0, 1, 3, 4]
490;[0, 2];[0]
491;[1, 3, 4];[3]
492;[1, 3, 4];[0, 2, 3, 4]
493;[2];unknwon
494;[0];[0]
495;[1, 3, 4];[1, 2, 3]
496;[1, 3, 4];[NP1]
497;[1, 3, 4];[NP2]
498;[1, 3, 4];[NP11]
499;[2];[NP6]
500;[1, 2, 3, 4];[NP11]
501;[1, 3, 4];[NP3]
502;[0, 2];[0, 2, 3, 4]
503;[0, 2];[NP13]
504;[1, 3, 4];[0, NP11]
505;[1, 3, 4];[0]
506;[0, 2];unknwon
507;[1, 3, 4];[0]
508;[0, 2];[0, 3]
509;[1, 3, 4];[NP2, NP1]
510;[1, 3, 4];[2, 4]
511;[0, 2];[0, 3, 4, NP7]
512;[1, 3, 4];[NP11]
513;[0];[NP13, 4]
514;[1, 3, 4];[0, 2, 3]
515;[0, 2];[0]
516;[1, 4];unknwon
517;[1, 3, 4];[NP2, 2, 3]
518;[1, 3, 4];unknwon
519;[2];unknwon
520;[1, 3, 4];[1]
521;[1, 3, 4];[1, 4]
522;[1, 3, 4];[1, NP11]
523;[0, 2];unknwon
524;[2];[NP7]
525;[1, 2, 3, 4];unknwon
526;[1, 3, 4];[0]
527;[0, 2];[2]
528;[1, 3, 4];[0, 1, 3, 4]
529;[2];[NP14]
530;[1, 3, 4];[NP2]
531;[1, 3, 4];[0, 1, 2, 3, 4]
532;[0, 2];[0, 3]
533;[0, 2];[NP5]
534;[1, 3, 4];[0, NP15]
535;[1, 3, 4];[0]
536;[0, 2, 3];[NP5]
537;[0, 2];unknwon
538;[1, 3, 4];[NP8]
539;[1, 3, 4];[1, NP11]
540;[0, 2];[0]
541;[1, 4];unknwon
542;[0, 2];[3, NP7]
543;[0, 2];[NP14]
544;[1, 3, 4];[1]
545;[0, 2];[3]
546;[2, 3, 4];[NP5]
547;[0, 2];[3, NP7]
548;[0, 2];[4]
549;[2];[NP6]
550;[1, 3, 4];[0, 3, 4, NP11]
551;[1, 3, 4];[NP2]
552;[0, 2];[NP14, 2, 3]
553;[1, 3, 4];[0, 2, 3, 4]
554;[0, 2];[NP14, NP5]
555;[1, 3, 4];[NP2, 3]
556;[1, 3, 4];[0, 1, 3, 4]
557;[2, 3, 4];[NP5, NP4, NP11]
558;[0];[NP13]
559;[1, 3, 4];[NP8]
560;[2, 3];[NP5, NP4]
561;[1, 3, 4];[2, 3, 4]
562;[1, 3, 4];[NP3]
563;[0, 2];[0]
564;[1, 3, 4];unknwon
565;[2];[NP14]
566;[1, 3, 4];[0, 3, 4]
567;[0, 2];unknwon
568;[0, 2];[NP7]
569;[1, 3, 4];[NP2, NP15, 3, NP1]
570;[0, 2];[3]
571;[1, 3, 4];[NP2, NP15]
572;[1, 2, 3, 4];[NP5, NP11]
573;[1, 3, 4];[NP11]
574;[1, 3, 4];[0, 1, 2, 3, 4]
575;[1, 3, 4];[NP15, NP1]
576;[0, 2];[2, NP7]
577;[2];[NP9]
578;[1, 3, 4];[NP15]
579;[1, 3, 4];unknwon
580;[1, 4];unknwon
581;[0, 2];[0]
582;[1, 3, 4];[NP12]
583;[1, 3, 4];[NP11]
584;[0, 2];[0]
585;[0, 2];[0, 2, 3]
586;[1, 3, 4];[0, NP15]
587;[1, 3, 4];[NP11]
588;[0, 2];[0]
589;[1, 3, 4];[0, 1, 3]
590;[2, 3];[NP4]
591;[1, 3, 4];[2, NP15, 3, 4, NP1]
592;[1];[NP8]
593;[1, 3, 4];[NP15]
594;[0, 2];[NP14]
595;[1, 2, 3, 4];[NP11]
596;[0];unknwon
597;[0, 1, 2, 3, 4];[NP5]
598;[1, 2, 3, 4];[NP11]
599;[1, 3, 4];[0, 1, 2, 3, 4]
600;[1, 3, 4];[NP3]
601;[0, 2];[0, 3, NP17]
602;[0, 2];[NP14]
603;[1, 3, 4];[0, 3]
604;[1, 3, 4];unknwon
605;[0, 2];[NP14]
606;[1, 3, 4];[NP3]
607;[1, 3, 4];[0, 1]
608;[1, 3, 4];[1, NP11]
609;[1, 3, 4];[NP11]
610;[1, 4];unknwon
611;[0, 2];[NP5]
612;[1, 4];unknwon
613;[2];[NP6]
614;[1];unknwon
615;[1, 3, 4];[NP15]
616;[1, 3, 4];[NP15, NP1]
617;[1, 3, 4];[NP15]
618;[0, 2];[NP14]
619;[1, 3, 4];[0, NP15]
620;[1, 3, 4];[0, 1, 2, 3, 4]
621;[1, 4];[NP16]
622;[0, 2];[NP14, 2]
623;[1, 3, 4];[0, NP15, 4]
624;[1, 3, 4];[0, 2, 3, 4]
625;[1, 3, 4];[NP11]
626;[1, 3, 4];[NP2, NP15]
627;[1, 3, 4];[0, NP11]
628;[1, 3, 4];[NP11]
629;[1, 3, 4];[NP16]
630;[1, 3, 4];[NP3]
631;[0, 2];[NP14, NP5]
632;[0, 2];[3]
633;[0, 2];[NP14, 2, 3]
634;[1, 3, 4];[NP2]
635;[1, 3, 4];[0, NP11]
636;[1, 3, 4];[1]
637;[0, 2];unknwon
638;[0, 2];[0, 2]
639;[2, 3, 4];[NP5, NP4]
640;[1, 3, 4];[NP2]
641;[0, 2];[NP5]
642;[0];unknwon
643;[2];[NP9]
644;[1, 3, 4];[NP15, NP16]
645;[0, 2];[0]
646;[1, 3, 4];[NP15]
647;[1, 3, 4];[NP15]
648;[1, 3, 4];[NP15, NP16]
649;[1, 3, 4];[NP15, 4]
650;[3];[NP9]
651;[0, 2];[NP17]
652;[1, 3, 4];[NP8]
653;[1, 3, 4];[NP16]
654;[1, 3, 4];[0, 1, 2, NP15]
655;[1, 3, 4];[NP15, NP1]
656;[1, 3, 4];unknwon
657;[3, 4];[NP3]
658;[2];unknwon
659;[2, 3, 4];[NP5, NP11]
660;[1, 3, 4];[NP11]
661;[1, 3, 4];[0, NP15]
662;[0, 2];[NP7]
663;[0, 2];[NP5]
664;[0, 2];[NP17]
665;[1, 3, 4];[1, NP16, 4]
666;[0, 2];[0, 2, 3]
667;[0, 2];[NP7]
668;[1, 3, 4];[NP2]
669;[1, 4];[NP16]
670;[0, 2];[NP14, 2]
671;[1, 4];[2, 4]
672;[3, 4];unknwon
673;[1, 3, 4];[2, 3]
674;[1, 3, 4];[3, NP12]
675;[2];[NP6]
676;[1, 3, 4];[0, NP15]
677;[1, 3, 4];[0, 2, 3, 4]
678;[0, 2, 3];[NP5]
679;[1, 3, 4];[0, NP11]
680;[0, 2];[NP7]
681;[3, 4];[NP3]
682;[2, 3, 4];[NP4]
683;[1, 3, 4];[0, 3]
684;[1, 3, 4];[0, NP15]
685;[3];unknwon
686;[2];[NP6]
687;[1, 3, 4];[NP3]
688;[1, 2, 3, 4];[NP5, NP11]
689;[0, 2];[0]
690;[0, 2];[2]
691;[1, 3, 4];[NP8]
692;[1, 2, 3, 4];[NP5, NP11]
693;[0, 1, 2, 3, 4];unknwon
694;[1, 3, 4];[NP3, 3]
695;[1, 4];[NP16]
696;[0, 2];[3]
697;[2];unknwon
698;[0];[NP13]
699;[0, 2];[NP17]
700;[0, 1, 3, 4];[NP18]
701;[1, 3, 4];[0, NP15, 4]
702;[1];unknwon
703;[1, 3, 4];[NP11, NP18]
704;[1, 3, 4];[0, NP15]
705;[0, 2];unknwon
706;[1, 3, 4];[0, NP15]
707;[1, 3, 4];[0, 1, 3]
708;[1, 3, 4];[0, 1, 3]
709;[0];unknwon
710;[3, 4];[NP3]
711;[0, 2];[3]
712;[0, 2, 3];[NP5]
713;[1, 3, 4];[1, NP16, 4]
714;[0, 2];[0, 3, NP17]
715;[1, 3, 4];[0, 3, 4]
716;[0, 2];[0]
717;[0, 2];unknwon
718;[1, 3, 4];[NP8, NP18]
719;[1, 3, 4];[0, 1, 3]
720;[1, 3, 4];[0, NP2]
721;[1, 3, 4];[NP11]
722;[1, 3, 4];[1, NP16, 4]
723;[0, 2];unknwon
724;[0, 2];[0]
725;[0, 2];[0, 3]
726;[1, 3, 4];[1]
727;[2];unknwon
728;[1, 2, 3, 4];[NP11]
729;[1, 4];unknwon
730;[2];[NP14]
731;[2];[NP6, NP9]
732;[1, 3, 4];[0, 1, 2, 3, 4]
733;[1, 3, 4];[0, NP15]
734;[0];unknwon
735;[1, 4];[2, 4]
736;[0, 2];[3, NP7]
737;[2];[NP9]
738;[1, 3, 4];[NP15, NP1]
739;[1, 3, 4];[2, NP15]
740;[0, 2];[0]
741;[1, 3, 4];[0, NP15]
742;[0, 2];[2, 3]
743;[1, 2, 3, 4];[NP11, NP18]
744;[1, 3, 4];[0, 1, 3]
745;[1, 3, 4];[NP2]
746;[1, 4];[1, NP16]
747;[1, 3, 4];[0]
748;[1, 3, 4];[1, NP11]
749;[2];[NP14]
750;[1, 3, 4];[0, NP15]
751;[0, 2];[NP7]
752;[1, 3, 4];[1, 3]
753;[1, 3, 4];[NP15, NP1]
754;[0, 2];[0, 2, 3]
755;[1, 3, 4];[3]
756;[2];[NP9]
757;[0, 1, 3, 4];[NP18]
758;[1, 3, 4];[2, 3, 4]
759;[1, 3, 4];[0, 2, 4]
760;[0, 1, 2, 3, 4];[NP5, NP18]
761;[0, 2];[NP14, NP5]
762;[1, 3, 4];[NP15, NP1]
763;[1, 3, 4];[NP15]
764;[1, 3, 4];[NP11]
765;[0, 2];[0]
766;[1, 2, 3, 4];[NP5, NP11]
767;[1, 3, 4];[NP18]
768;[0, 2];[3]
769;[0, 1, 3];[NP18]
770;[0, 2];[NP14, NP5]
771;[0];unknwon
772;[2];[NP6]
773;[0, 2];[NP17]
774;[1];[4]
775;[1, 3, 4];[0]
776;[0, 2];[0, 3]
777;[0, 2];[NP13]
778;[1, 3, 4];[2, 3, 4]
779;[0, 2];[NP14]
780;[3, 4];unknwon
781;[0, 2];[0]
782;[0, 2];[NP14]
783;[0, 2];[0, 2]
784;[0];[0]
785;[0, 2];[0, 3]
786;[1, 2, 3, 4];[NP5, NP11]
787;[1, 3, 4];[NP15]
788;[3, 4];unknwon
789;[0, 2];unknwon
790;[1, 3, 4];[NP21]
